state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
19,Urban,htn_unscreened,20.3,16.9,23.7,Proportion,"20.3 (16.9, 23.7)",3971,,NA,West Bengal,East
19,Urban,htn_undiagnosed,57.2,54.1,60.4,Proportion,"57.2 (54.1, 60.4)",3971,,NA,West Bengal,East
20,Rural,htn_unscreened,35.6,33.2,37.9,Proportion,"35.6 (33.2, 37.9)",11864,,NA,Jharkhand,East
20,Rural,htn_undiagnosed,66.6,63.5,69.6,Proportion,"66.6 (63.5, 69.6)",11864,,NA,Jharkhand,East
20,Urban,htn_unscreened,22.1,19.2,25,Proportion,"22.1 (19.2, 25)",3619,,NA,Jharkhand,East
20,Urban,htn_undiagnosed,59,54.8,63.1,Proportion,"59 (54.8, 63.1)",3619,,NA,Jharkhand,East
21,Rural,htn_unscreened,42,40.3,43.8,Proportion,"42 (40.3, 43.8)",16287,,NA,Odisha,East
21,Rural,htn_undiagnosed,68.6,66.8,70.4,Proportion,"68.6 (66.8, 70.4)",16287,,NA,Odisha,East
21,Urban,htn_unscreened,26.9,23.2,30.5,Proportion,"26.9 (23.2, 30.5)",2947,,NA,Odisha,East
21,Urban,htn_undiagnosed,59.9,55.2,64.7,Proportion,"59.9 (55.2, 64.7)",2947,,NA,Odisha,East
22,Rural,htn_unscreened,37.9,35.7,40.2,Proportion,"37.9 (35.7, 40.2)",15522,,NA,Chhattisgarh,Central
22,Rural,htn_undiagnosed,81.8,80,83.6,Proportion,"81.8 (80, 83.6)",15522,,NA,Chhattisgarh,Central
22,Urban,htn_unscreened,22.3,19,25.6,Proportion,"22.3 (19, 25.6)",4059,,NA,Chhattisgarh,Central
22,Urban,htn_undiagnosed,68.6,64.5,72.8,Proportion,"68.6 (64.5, 72.8)",4059,,NA,Chhattisgarh,Central
23,Rural,htn_unscreened,42.8,41.2,44.3,Proportion,"42.8 (41.2, 44.3)",22803,,NA,Madhya Pradesh,Central
23,Rural,htn_undiagnosed,78.7,77.3,80.1,Proportion,"78.7 (77.3, 80.1)",22803,,NA,Madhya Pradesh,Central
23,Urban,htn_unscreened,27.8,25.3,30.4,Proportion,"27.8 (25.3, 30.4)",7009,,NA,Madhya Pradesh,Central
23,Urban,htn_undiagnosed,70.3,67.8,72.8,Proportion,"70.3 (67.8, 72.8)",7009,,NA,Madhya Pradesh,Central
24,Rural,htn_unscreened,41,38.7,43.2,Proportion,"41 (38.7, 43.2)",13965,,NA,Gujarat,West
24,Rural,htn_undiagnosed,76.2,74.5,77.9,Proportion,"76.2 (74.5, 77.9)",13965,,NA,Gujarat,West
24,Urban,htn_unscreened,24,20.9,27.1,Proportion,"24 (20.9, 27.1)",6389,,NA,Gujarat,West
24,Urban,htn_undiagnosed,64.3,61.2,67.4,Proportion,"64.3 (61.2, 67.4)",6389,,NA,Gujarat,West
25,Rural,htn_unscreened,24.2,15.5,32.9,Proportion,"24.2 (15.5, 32.9)",528,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,htn_undiagnosed,73.6,60.7,86.6,Proportion,"73.6 (60.7, 86.6)",528,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_unscreened,25.3,15.9,34.7,Proportion,"25.3 (15.9, 34.7)",778,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_undiagnosed,66.1,59.5,72.7,Proportion,"66.1 (59.5, 72.7)",778,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,htn_unscreened,34.9,32.9,37,Proportion,"34.9 (32.9, 37)",15968,,NA,Maharashtra,West
27,Rural,htn_undiagnosed,74.7,73.2,76.1,Proportion,"74.7 (73.2, 76.1)",15968,,NA,Maharashtra,West
27,Urban,htn_unscreened,21.6,18.9,24.2,Proportion,"21.6 (18.9, 24.2)",7367,,NA,Maharashtra,West
27,Urban,htn_undiagnosed,67.7,65.6,69.9,Proportion,"67.7 (65.6, 69.9)",7367,,NA,Maharashtra,West
28,Rural,htn_unscreened,22.6,20,25.3,Proportion,"22.6 (20, 25.3)",5612,,NA,Andhra Pradesh,South
28,Rural,htn_undiagnosed,67.2,64.5,69.9,Proportion,"67.2 (64.5, 69.9)",5612,,NA,Andhra Pradesh,South
28,Urban,htn_unscreened,15.4,12.5,18.2,Proportion,"15.4 (12.5, 18.2)",2472,,NA,Andhra Pradesh,South
28,Urban,htn_undiagnosed,58.1,54.3,61.9,Proportion,"58.1 (54.3, 61.9)",2472,,NA,Andhra Pradesh,South
29,Rural,htn_unscreened,29.8,27.7,32,Proportion,"29.8 (27.7, 32)",15066,,NA,Karnataka,South
29,Rural,htn_undiagnosed,71.4,69.3,73.6,Proportion,"71.4 (69.3, 73.6)",15066,,NA,Karnataka,South
29,Urban,htn_unscreened,25.3,20.8,29.7,Proportion,"25.3 (20.8, 29.7)",6427,,NA,Karnataka,South
29,Urban,htn_undiagnosed,64.2,60.4,68.1,Proportion,"64.2 (60.4, 68.1)",6427,,NA,Karnataka,South
30,Rural,htn_unscreened,6,2.5,9.6,Proportion,"6 (2.5, 9.6)",600,,NA,Goa,West
30,Rural,htn_undiagnosed,50.8,43.3,58.2,Proportion,"50.8 (43.3, 58.2)",600,,NA,Goa,West
30,Urban,htn_unscreened,6.6,3.5,9.6,Proportion,"6.6 (3.5, 9.6)",891,,NA,Goa,West
30,Urban,htn_undiagnosed,49.1,43.9,54.2,Proportion,"49.1 (43.9, 54.2)",891,,NA,Goa,West
31,Rural,htn_unscreened,0,0,0,Proportion,"0 (0, 0)",145,,NA,Lakshadweep,South
31,Rural,htn_undiagnosed,56.9,43.1,70.6,Proportion,"56.9 (43.1, 70.6)",145,,NA,Lakshadweep,South
31,Urban,htn_unscreened,2.8,1.3,4.3,Proportion,"2.8 (1.3, 4.3)",718,,NA,Lakshadweep,South
31,Urban,htn_undiagnosed,61.8,55.1,68.5,Proportion,"61.8 (55.1, 68.5)",718,,NA,Lakshadweep,South
32,Rural,htn_unscreened,6.7,5.5,7.9,Proportion,"6.7 (5.5, 7.9)",6649,,NA,Kerala,South
32,Rural,htn_undiagnosed,48.4,46.2,50.6,Proportion,"48.4 (46.2, 50.6)",6649,,NA,Kerala,South
32,Urban,htn_unscreened,4.2,3.4,5,Proportion,"4.2 (3.4, 5)",4505,,NA,Kerala,South
32,Urban,htn_undiagnosed,43.4,41,45.9,Proportion,"43.4 (41, 45.9)",4505,,NA,Kerala,South
33,Rural,htn_unscreened,14.1,12.6,15.5,Proportion,"14.1 (12.6, 15.5)",12165,,NA,Tamil Nadu,South
33,Rural,htn_undiagnosed,63.5,60.2,66.7,Proportion,"63.5 (60.2, 66.7)",12165,,NA,Tamil Nadu,South
33,Urban,htn_unscreened,10.4,9,11.7,Proportion,"10.4 (9, 11.7)",9451,,NA,Tamil Nadu,South
33,Urban,htn_undiagnosed,55.9,53,58.8,Proportion,"55.9 (53, 58.8)",9451,,NA,Tamil Nadu,South
34,Rural,htn_unscreened,26.8,15.1,38.4,Proportion,"26.8 (15.1, 38.4)",491,,NA,Puducherry,South
34,Rural,htn_undiagnosed,67.1,59.7,74.5,Proportion,"67.1 (59.7, 74.5)",491,,NA,Puducherry,South
34,Urban,htn_unscreened,10.2,5.9,14.4,Proportion,"10.2 (5.9, 14.4)",2635,,NA,Puducherry,South
34,Urban,htn_undiagnosed,50.5,42.4,58.6,Proportion,"50.5 (42.4, 58.6)",2635,,NA,Puducherry,South
35,Rural,htn_unscreened,8.7,6.3,11.1,Proportion,"8.7 (6.3, 11.1)",1920,,NA,Andaman & Nicobar Islands,South
35,Rural,htn_undiagnosed,67.6,60.8,74.3,Proportion,"67.6 (60.8, 74.3)",1920,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_unscreened,13,7.9,18.1,Proportion,"13 (7.9, 18.1)",376,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_undiagnosed,55.7,49.9,61.5,Proportion,"55.7 (49.9, 61.5)",376,,NA,Andaman & Nicobar Islands,South
36,Rural,htn_unscreened,18.8,17.1,20.4,Proportion,"18.8 (17.1, 20.4)",14270,,NA,Telangana,South
36,Rural,htn_undiagnosed,69.6,68.1,71.2,Proportion,"69.6 (68.1, 71.2)",14270,,NA,Telangana,South
36,Urban,htn_unscreened,13.2,10.8,15.6,Proportion,"13.2 (10.8, 15.6)",5548,,NA,Telangana,South
36,Urban,htn_undiagnosed,58.1,55.2,61.1,Proportion,"58.1 (55.2, 61.1)",5548,,NA,Telangana,South
37,Rural,htn_unscreened,8.9,4.9,12.9,Proportion,"8.9 (4.9, 12.9)",1110,,NA,Ladakh,North
37,Rural,htn_undiagnosed,41.2,30.5,51.9,Proportion,"41.2 (30.5, 51.9)",1110,,NA,Ladakh,North
37,Urban,htn_unscreened,5.5,-1.1,12.1,Proportion,"5.5 (-1.1, 12.1)",294,,NA,Ladakh,North
37,Urban,htn_undiagnosed,28.6,7.4,49.8,Proportion,"28.6 (7.4, 49.8)",294,,NA,Ladakh,North
1,Rural,htn_unscreened,8.4,6.8,9.9,Proportion,"8.4 (6.8, 9.9)",5466,sex,Female,Jammu & Kashmir,North
1,Rural,htn_undiagnosed,49.2,45.7,52.8,Proportion,"49.2 (45.7, 52.8)",5466,sex,Female,Jammu & Kashmir,North
1,Rural,htn_unscreened,16.1,13.6,18.6,Proportion,"16.1 (13.6, 18.6)",4884,sex,Male,Jammu & Kashmir,North
1,Rural,htn_undiagnosed,56.3,52.8,59.8,Proportion,"56.3 (52.8, 59.8)",4884,sex,Male,Jammu & Kashmir,North
1,Urban,htn_unscreened,9.2,5.1,13.2,Proportion,"9.2 (5.1, 13.2)",1377,sex,Female,Jammu & Kashmir,North
1,Urban,htn_undiagnosed,35.8,29.5,42.2,Proportion,"35.8 (29.5, 42.2)",1377,sex,Female,Jammu & Kashmir,North
1,Urban,htn_unscreened,15.9,11,20.8,Proportion,"15.9 (11, 20.8)",1173,sex,Male,Jammu & Kashmir,North
1,Urban,htn_undiagnosed,44.7,38.5,50.8,Proportion,"44.7 (38.5, 50.8)",1173,sex,Male,Jammu & Kashmir,North
2,Rural,htn_unscreened,9.1,7.1,11.1,Proportion,"9.1 (7.1, 11.1)",3682,sex,Female,Himachal Pradesh,North
2,Rural,htn_undiagnosed,44.2,40.4,48.1,Proportion,"44.2 (40.4, 48.1)",3682,sex,Female,Himachal Pradesh,North
2,Rural,htn_unscreened,25.3,22.7,28,Proportion,"25.3 (22.7, 28)",3223,sex,Male,Himachal Pradesh,North
2,Rural,htn_undiagnosed,68.8,66.1,71.6,Proportion,"68.8 (66.1, 71.6)",3223,sex,Male,Himachal Pradesh,North
2,Urban,htn_unscreened,5.3,2.5,8.2,Proportion,"5.3 (2.5, 8.2)",324,sex,Female,Himachal Pradesh,North
2,Urban,htn_undiagnosed,38.4,32,44.7,Proportion,"38.4 (32, 44.7)",324,sex,Female,Himachal Pradesh,North
2,Urban,htn_unscreened,16.5,11.8,21.3,Proportion,"16.5 (11.8, 21.3)",322,sex,Male,Himachal Pradesh,North
2,Urban,htn_undiagnosed,60.9,51.9,69.9,Proportion,"60.9 (51.9, 69.9)",322,sex,Male,Himachal Pradesh,North
3,Rural,htn_unscreened,8.4,6.8,10,Proportion,"8.4 (6.8, 10)",7989,sex,Female,Punjab,North
3,Rural,htn_undiagnosed,44.5,41.5,47.4,Proportion,"44.5 (41.5, 47.4)",7989,sex,Female,Punjab,North
3,Rural,htn_unscreened,24.3,22,26.6,Proportion,"24.3 (22, 26.6)",7594,sex,Male,Punjab,North
3,Rural,htn_undiagnosed,72.5,70.3,74.6,Proportion,"72.5 (70.3, 74.6)",7594,sex,Male,Punjab,North
3,Urban,htn_unscreened,6.3,4.2,8.4,Proportion,"6.3 (4.2, 8.4)",3301,sex,Female,Punjab,North
3,Urban,htn_undiagnosed,41.8,37.4,46.2,Proportion,"41.8 (37.4, 46.2)",3301,sex,Female,Punjab,North
3,Urban,htn_unscreened,19.5,16.5,22.5,Proportion,"19.5 (16.5, 22.5)",3239,sex,Male,Punjab,North
3,Urban,htn_undiagnosed,69.9,66.3,73.5,Proportion,"69.9 (66.3, 73.5)",3239,sex,Male,Punjab,North
4,Rural,htn_unscreened,0,0,0,Proportion,"0 (0, 0)",9,sex,Female,Chandigarh,North
4,Rural,htn_undiagnosed,87.7,87.2,88.3,Proportion,"87.7 (87.2, 88.3)",9,sex,Female,Chandigarh,North
4,Rural,htn_unscreened,0,0,0,Proportion,"0 (0, 0)",9,sex,Male,Chandigarh,North
4,Rural,htn_undiagnosed,93.5,93,94,Proportion,"93.5 (93, 94)",9,sex,Male,Chandigarh,North
4,Urban,htn_unscreened,5.4,1.2,9.6,Proportion,"5.4 (1.2, 9.6)",266,sex,Female,Chandigarh,North
4,Urban,htn_undiagnosed,51.3,38,64.6,Proportion,"51.3 (38, 64.6)",266,sex,Female,Chandigarh,North
4,Urban,htn_unscreened,27,13.8,40.2,Proportion,"27 (13.8, 40.2)",213,sex,Male,Chandigarh,North
4,Urban,htn_undiagnosed,74.4,61.3,87.6,Proportion,"74.4 (61.3, 87.6)",213,sex,Male,Chandigarh,North
5,Rural,htn_unscreened,19.9,16.9,22.8,Proportion,"19.9 (16.9, 22.8)",3763,sex,Female,Uttarakhand,Central
5,Rural,htn_undiagnosed,64.3,60.9,67.7,Proportion,"64.3 (60.9, 67.7)",3763,sex,Female,Uttarakhand,Central
5,Rural,htn_unscreened,31.1,27.8,34.3,Proportion,"31.1 (27.8, 34.3)",3543,sex,Male,Uttarakhand,Central
5,Rural,htn_undiagnosed,76.1,73.3,79,Proportion,"76.1 (73.3, 79)",3543,sex,Male,Uttarakhand,Central
5,Urban,htn_unscreened,10.2,5.8,14.7,Proportion,"10.2 (5.8, 14.7)",926,sex,Female,Uttarakhand,Central
5,Urban,htn_undiagnosed,50.2,44.8,55.7,Proportion,"50.2 (44.8, 55.7)",926,sex,Female,Uttarakhand,Central
5,Urban,htn_unscreened,22.9,17.7,28.1,Proportion,"22.9 (17.7, 28.1)",920,sex,Male,Uttarakhand,Central
5,Urban,htn_undiagnosed,73.6,67.8,79.5,Proportion,"73.6 (67.8, 79.5)",920,sex,Male,Uttarakhand,Central
6,Rural,htn_unscreened,10.7,9.1,12.2,Proportion,"10.7 (9.1, 12.2)",5475,sex,Female,Haryana,North
6,Rural,htn_undiagnosed,48.4,44.9,51.9,Proportion,"48.4 (44.9, 51.9)",5475,sex,Female,Haryana,North
6,Rural,htn_unscreened,30.9,28.4,33.4,Proportion,"30.9 (28.4, 33.4)",5013,sex,Male,Haryana,North
6,Rural,htn_undiagnosed,74.9,72.7,77.2,Proportion,"74.9 (72.7, 77.2)",5013,sex,Male,Haryana,North
6,Urban,htn_unscreened,8.6,6.1,11.1,Proportion,"8.6 (6.1, 11.1)",2587,sex,Female,Haryana,North
6,Urban,htn_undiagnosed,45.5,41.1,49.9,Proportion,"45.5 (41.1, 49.9)",2587,sex,Female,Haryana,North
6,Urban,htn_unscreened,26.9,24.1,29.7,Proportion,"26.9 (24.1, 29.7)",2453,sex,Male,Haryana,North
6,Urban,htn_undiagnosed,71.1,67.9,74.3,Proportion,"71.1 (67.9, 74.3)",2453,sex,Male,Haryana,North
7,Rural,htn_unscreened,11.8,-7.6,31.2,Proportion,"11.8 (-7.6, 31.2)",119,sex,Female,Nct Of Delhi,North
7,Rural,htn_undiagnosed,45.8,16,75.6,Proportion,"45.8 (16, 75.6)",119,sex,Female,Nct Of Delhi,North
7,Rural,htn_unscreened,19.3,6.3,32.3,Proportion,"19.3 (6.3, 32.3)",139,sex,Male,Nct Of Delhi,North
7,Rural,htn_undiagnosed,71.3,64.1,78.5,Proportion,"71.3 (64.1, 78.5)",139,sex,Male,Nct Of Delhi,North
7,Urban,htn_unscreened,7.5,6.1,8.9,Proportion,"7.5 (6.1, 8.9)",3471,sex,Female,Nct Of Delhi,North
7,Urban,htn_undiagnosed,57.1,53.8,60.4,Proportion,"57.1 (53.8, 60.4)",3471,sex,Female,Nct Of Delhi,North
7,Urban,htn_unscreened,22.7,20.4,25,Proportion,"22.7 (20.4, 25)",3691,sex,Male,Nct Of Delhi,North
7,Urban,htn_undiagnosed,77.5,75.4,79.5,Proportion,"77.5 (75.4, 79.5)",3691,sex,Male,Nct Of Delhi,North
8,Rural,htn_unscreened,24.6,22.1,27.1,Proportion,"24.6 (22.1, 27.1)",8309,sex,Female,Rajasthan,North
8,Rural,htn_undiagnosed,58.8,55.6,62,Proportion,"58.8 (55.6, 62)",8309,sex,Female,Rajasthan,North
8,Rural,htn_unscreened,44.9,42.6,47.3,Proportion,"44.9 (42.6, 47.3)",7994,sex,Male,Rajasthan,North
8,Rural,htn_undiagnosed,76,73.7,78.3,Proportion,"76 (73.7, 78.3)",7994,sex,Male,Rajasthan,North
8,Urban,htn_unscreened,13.5,10.8,16.2,Proportion,"13.5 (10.8, 16.2)",2650,sex,Female,Rajasthan,North
8,Urban,htn_undiagnosed,48.4,43.6,53.3,Proportion,"48.4 (43.6, 53.3)",2650,sex,Female,Rajasthan,North
8,Urban,htn_unscreened,28.1,24.4,31.7,Proportion,"28.1 (24.4, 31.7)",2725,sex,Male,Rajasthan,North
8,Urban,htn_undiagnosed,64.6,60,69.3,Proportion,"64.6 (60, 69.3)",2725,sex,Male,Rajasthan,North
9,Rural,htn_unscreened,19.6,18.5,20.8,Proportion,"19.6 (18.5, 20.8)",22398,sex,Female,Uttar Pradesh,Central
9,Rural,htn_undiagnosed,53.4,51.5,55.2,Proportion,"53.4 (51.5, 55.2)",22398,sex,Female,Uttar Pradesh,Central
9,Rural,htn_unscreened,35.5,34.2,36.9,Proportion,"35.5 (34.2, 36.9)",19656,sex,Male,Uttar Pradesh,Central
9,Rural,htn_undiagnosed,73.3,71.8,74.8,Proportion,"73.3 (71.8, 74.8)",19656,sex,Male,Uttar Pradesh,Central
9,Urban,htn_unscreened,14.4,12.3,16.5,Proportion,"14.4 (12.3, 16.5)",5849,sex,Female,Uttar Pradesh,Central
9,Urban,htn_undiagnosed,57.4,54.1,60.7,Proportion,"57.4 (54.1, 60.7)",5849,sex,Female,Uttar Pradesh,Central
9,Urban,htn_unscreened,29,26.6,31.5,Proportion,"29 (26.6, 31.5)",5673,sex,Male,Uttar Pradesh,Central
9,Urban,htn_undiagnosed,74.3,71.7,76.8,Proportion,"74.3 (71.7, 76.8)",5673,sex,Male,Uttar Pradesh,Central
