residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Urban,htn_screened,72.3,71.2,73.3,Proportion,"72.3 (71.2, 73.3)",48282,education,Primary
Urban,htn_disease,34.8,34,35.5,Proportion,"34.8 (34, 35.5)",48282,education,Primary
Urban,htn_diagnosed,15.1,14.5,15.6,Proportion,"15.1 (14.5, 15.6)",48282,education,Primary
Urban,htn_treated,10.5,10.1,11,Proportion,"10.5 (10.1, 11)",48282,education,Primary
Urban,htn_controlled,7.9,7.5,8.3,Proportion,"7.9 (7.5, 8.3)",48282,education,Primary
Urban,htn_screened,73.2,72.5,73.9,Proportion,"73.2 (72.5, 73.9)",199076,education,Secondary
Urban,htn_disease,33,32.5,33.5,Proportion,"33 (32.5, 33.5)",199076,education,Secondary
Urban,htn_diagnosed,14.7,14.4,15.1,Proportion,"14.7 (14.4, 15.1)",199076,education,Secondary
Urban,htn_treated,10.4,10.1,10.7,Proportion,"10.4 (10.1, 10.7)",199076,education,Secondary
Urban,htn_controlled,7.9,7.7,8.2,Proportion,"7.9 (7.7, 8.2)",199076,education,Secondary
Rural,htn_screened,63.7,63.1,64.3,Proportion,"63.7 (63.1, 64.3)",283105,caste,General
Rural,htn_disease,26.8,26.4,27.2,Proportion,"26.8 (26.4, 27.2)",283105,caste,General
Rural,htn_diagnosed,11.4,11.1,11.7,Proportion,"11.4 (11.1, 11.7)",283105,caste,General
Rural,htn_treated,6.4,6.3,6.6,Proportion,"6.4 (6.3, 6.6)",283105,caste,General
Rural,htn_controlled,6.6,6.3,6.8,Proportion,"6.6 (6.3, 6.8)",283105,caste,General
Rural,htn_screened,62,61.5,62.4,Proportion,"62 (61.5, 62.4)",465952,caste,OBC
Rural,htn_disease,25.6,25.4,25.9,Proportion,"25.6 (25.4, 25.9)",465952,caste,OBC
Rural,htn_diagnosed,9.7,9.5,9.9,Proportion,"9.7 (9.5, 9.9)",465952,caste,OBC
Rural,htn_treated,4.8,4.7,4.9,Proportion,"4.8 (4.7, 4.9)",465952,caste,OBC
Rural,htn_controlled,5.9,5.7,6.1,Proportion,"5.9 (5.7, 6.1)",465952,caste,OBC
Rural,htn_screened,60.7,60.1,61.3,Proportion,"60.7 (60.1, 61.3)",248348,caste,Schedule Caste
Rural,htn_disease,26,25.6,26.3,Proportion,"26 (25.6, 26.3)",248348,caste,Schedule Caste
Rural,htn_diagnosed,9.2,9,9.5,Proportion,"9.2 (9, 9.5)",248348,caste,Schedule Caste
Rural,htn_treated,4.3,4.2,4.5,Proportion,"4.3 (4.2, 4.5)",248348,caste,Schedule Caste
Rural,htn_controlled,5.5,5.3,5.7,Proportion,"5.5 (5.3, 5.7)",248348,caste,Schedule Caste
Rural,htn_screened,49.3,48.5,50.1,Proportion,"49.3 (48.5, 50.1)",276199,caste,Schedule Tribe
Rural,htn_disease,25.3,24.9,25.7,Proportion,"25.3 (24.9, 25.7)",276199,caste,Schedule Tribe
Rural,htn_diagnosed,6,5.8,6.3,Proportion,"6 (5.8, 6.3)",276199,caste,Schedule Tribe
Rural,htn_treated,2.9,2.7,3.1,Proportion,"2.9 (2.7, 3.1)",276199,caste,Schedule Tribe
Rural,htn_controlled,3.3,3.1,3.5,Proportion,"3.3 (3.1, 3.5)",276199,caste,Schedule Tribe
Urban,htn_screened,74.9,73.9,75.8,Proportion,"74.9 (73.9, 75.8)",137429,caste,General
Urban,htn_disease,32.1,31.5,32.7,Proportion,"32.1 (31.5, 32.7)",137429,caste,General
Urban,htn_diagnosed,14.9,14.4,15.3,Proportion,"14.9 (14.4, 15.3)",137429,caste,General
Urban,htn_treated,10.5,10.2,10.9,Proportion,"10.5 (10.2, 10.9)",137429,caste,General
Urban,htn_controlled,8.2,7.8,8.5,Proportion,"8.2 (7.8, 8.5)",137429,caste,General
Urban,htn_screened,74,73.3,74.8,Proportion,"74 (73.3, 74.8)",163434,caste,OBC
Urban,htn_disease,33.2,32.7,33.7,Proportion,"33.2 (32.7, 33.7)",163434,caste,OBC
Urban,htn_diagnosed,15.1,14.7,15.6,Proportion,"15.1 (14.7, 15.6)",163434,caste,OBC
Urban,htn_treated,10.6,10.2,10.9,Proportion,"10.6 (10.2, 10.9)",163434,caste,OBC
Urban,htn_controlled,8.2,7.9,8.6,Proportion,"8.2 (7.9, 8.6)",163434,caste,OBC
Urban,htn_screened,71.3,70.2,72.5,Proportion,"71.3 (70.2, 72.5)",73932,caste,Schedule Caste
Urban,htn_disease,32.3,31.5,33.1,Proportion,"32.3 (31.5, 33.1)",73932,caste,Schedule Caste
Urban,htn_diagnosed,13.6,13,14.2,Proportion,"13.6 (13, 14.2)",73932,caste,Schedule Caste
Urban,htn_treated,8.8,8.4,9.3,Proportion,"8.8 (8.4, 9.3)",73932,caste,Schedule Caste
Urban,htn_controlled,7.2,6.8,7.7,Proportion,"7.2 (6.8, 7.7)",73932,caste,Schedule Caste
Urban,htn_screened,65.2,62.8,67.6,Proportion,"65.2 (62.8, 67.6)",42710,caste,Schedule Tribe
Urban,htn_disease,34.5,32.9,36.1,Proportion,"34.5 (32.9, 36.1)",42710,caste,Schedule Tribe
Urban,htn_diagnosed,13.6,12.3,14.8,Proportion,"13.6 (12.3, 14.8)",42710,caste,Schedule Tribe
Urban,htn_treated,9.1,8.1,10.1,Proportion,"9.1 (8.1, 10.1)",42710,caste,Schedule Tribe
Urban,htn_controlled,6.9,5.9,8,Proportion,"6.9 (5.9, 8)",42710,caste,Schedule Tribe
Rural,htn_screened,59.6,59.2,60,Proportion,"59.6 (59.2, 60)",981501,religion,Hindu
Rural,htn_disease,25.6,25.4,25.8,Proportion,"25.6 (25.4, 25.8)",981501,religion,Hindu
Rural,htn_diagnosed,9.1,9,9.3,Proportion,"9.1 (9, 9.3)",981501,religion,Hindu
Rural,htn_treated,4.6,4.5,4.6,Proportion,"4.6 (4.5, 4.6)",981501,religion,Hindu
Rural,htn_controlled,5.5,5.3,5.6,Proportion,"5.5 (5.3, 5.6)",981501,religion,Hindu
Rural,htn_screened,64.2,63.3,65.1,Proportion,"64.2 (63.3, 65.1)",127985,religion,Muslim
Rural,htn_disease,25.7,25.2,26.3,Proportion,"25.7 (25.2, 26.3)",127985,religion,Muslim
Rural,htn_diagnosed,11.2,10.8,11.7,Proportion,"11.2 (10.8, 11.7)",127985,religion,Muslim
Rural,htn_treated,6.2,6,6.5,Proportion,"6.2 (6, 6.5)",127985,religion,Muslim
Rural,htn_controlled,6.5,6.2,6.9,Proportion,"6.5 (6.2, 6.9)",127985,religion,Muslim
Rural,htn_screened,68.5,67.5,69.4,Proportion,"68.5 (67.5, 69.4)",164118,religion,Other
Rural,htn_disease,31.6,30.9,32.2,Proportion,"31.6 (30.9, 32.2)",164118,religion,Other
Rural,htn_diagnosed,13,12.5,13.6,Proportion,"13 (12.5, 13.6)",164118,religion,Other
Rural,htn_treated,6.6,6.3,7,Proportion,"6.6 (6.3, 7)",164118,religion,Other
Rural,htn_controlled,6.9,6.5,7.3,Proportion,"6.9 (6.5, 7.3)",164118,religion,Other
Urban,htn_screened,73.5,72.8,74.2,Proportion,"73.5 (72.8, 74.2)",305652,religion,Hindu
Urban,htn_disease,32.6,32.2,33.1,Proportion,"32.6 (32.2, 33.1)",305652,religion,Hindu
Urban,htn_diagnosed,14.6,14.2,14.9,Proportion,"14.6 (14.2, 14.9)",305652,religion,Hindu
Urban,htn_treated,10.1,9.8,10.4,Proportion,"10.1 (9.8, 10.4)",305652,religion,Hindu
Urban,htn_controlled,7.9,7.6,8.2,Proportion,"7.9 (7.6, 8.2)",305652,religion,Hindu
Urban,htn_screened,70.9,69.5,72.4,Proportion,"70.9 (69.5, 72.4)",64947,religion,Muslim
Urban,htn_disease,32.2,31.4,33,Proportion,"32.2 (31.4, 33)",64947,religion,Muslim
Urban,htn_diagnosed,14.2,13.4,14.9,Proportion,"14.2 (13.4, 14.9)",64947,religion,Muslim
Urban,htn_treated,9.8,9.3,10.4,Proportion,"9.8 (9.3, 10.4)",64947,religion,Muslim
Urban,htn_controlled,7.8,7.2,8.3,Proportion,"7.8 (7.2, 8.3)",64947,religion,Muslim
Urban,htn_screened,78.8,77.3,80.2,Proportion,"78.8 (77.3, 80.2)",46906,religion,Other
Urban,htn_disease,34.9,33.8,36,Proportion,"34.9 (33.8, 36)",46906,religion,Other
Urban,htn_diagnosed,17.5,16.6,18.4,Proportion,"17.5 (16.6, 18.4)",46906,religion,Other
Urban,htn_treated,12.1,11.3,12.8,Proportion,"12.1 (11.3, 12.8)",46906,religion,Other
Urban,htn_controlled,9.4,8.7,10,Proportion,"9.4 (8.7, 10)",46906,religion,Other
Rural,htn_screened,48.8,48.2,49.4,Proportion,"48.8 (48.2, 49.4)",232588,wealthq_ur,1
Rural,htn_disease,23.6,23.3,24,Proportion,"23.6 (23.3, 24)",232588,wealthq_ur,1
Rural,htn_diagnosed,7,6.7,7.3,Proportion,"7 (6.7, 7.3)",232588,wealthq_ur,1
Rural,htn_treated,2.7,2.6,2.9,Proportion,"2.7 (2.6, 2.9)",232588,wealthq_ur,1
Rural,htn_controlled,4.4,4.2,4.6,Proportion,"4.4 (4.2, 4.6)",232588,wealthq_ur,1
Rural,htn_screened,55.9,55.4,56.5,Proportion,"55.9 (55.4, 56.5)",256517,wealthq_ur,2
Rural,htn_disease,24,23.7,24.3,Proportion,"24 (23.7, 24.3)",256517,wealthq_ur,2
Rural,htn_diagnosed,8.3,8,8.5,Proportion,"8.3 (8, 8.5)",256517,wealthq_ur,2
Rural,htn_treated,3.6,3.5,3.7,Proportion,"3.6 (3.5, 3.7)",256517,wealthq_ur,2
Rural,htn_controlled,5.1,4.9,5.3,Proportion,"5.1 (4.9, 5.3)",256517,wealthq_ur,2
Rural,htn_screened,60.6,60,61.1,Proportion,"60.6 (60, 61.1)",258822,wealthq_ur,3
Rural,htn_disease,25.2,24.9,25.5,Proportion,"25.2 (24.9, 25.5)",258822,wealthq_ur,3
Rural,htn_diagnosed,9.1,8.9,9.4,Proportion,"9.1 (8.9, 9.4)",258822,wealthq_ur,3
Rural,htn_treated,4.4,4.2,4.5,Proportion,"4.4 (4.2, 4.5)",258822,wealthq_ur,3
Rural,htn_controlled,5.4,5.2,5.6,Proportion,"5.4 (5.2, 5.6)",258822,wealthq_ur,3
Rural,htn_screened,64.8,64.2,65.3,Proportion,"64.8 (64.2, 65.3)",257037,wealthq_ur,4
Rural,htn_disease,26.7,26.4,27.1,Proportion,"26.7 (26.4, 27.1)",257037,wealthq_ur,4
Rural,htn_diagnosed,10.2,9.9,10.4,Proportion,"10.2 (9.9, 10.4)",257037,wealthq_ur,4
Rural,htn_treated,5.7,5.5,5.8,Proportion,"5.7 (5.5, 5.8)",257037,wealthq_ur,4
Rural,htn_controlled,5.9,5.7,6.1,Proportion,"5.9 (5.7, 6.1)",257037,wealthq_ur,4
Rural,htn_screened,70.4,69.8,70.9,Proportion,"70.4 (69.8, 70.9)",268640,wealthq_ur,5
Rural,htn_disease,29.5,29.1,29.9,Proportion,"29.5 (29.1, 29.9)",268640,wealthq_ur,5
Rural,htn_diagnosed,12.6,12.4,12.9,Proportion,"12.6 (12.4, 12.9)",268640,wealthq_ur,5
Rural,htn_treated,7.4,7.2,7.6,Proportion,"7.4 (7.2, 7.6)",268640,wealthq_ur,5
Rural,htn_controlled,7.2,7,7.4,Proportion,"7.2 (7, 7.4)",268640,wealthq_ur,5
Urban,htn_screened,64.6,63.5,65.8,Proportion,"64.6 (63.5, 65.8)",86357,wealthq_ur,1
Urban,htn_disease,29.1,28.4,29.8,Proportion,"29.1 (28.4, 29.8)",86357,wealthq_ur,1
Urban,htn_diagnosed,11,10.4,11.6,Proportion,"11 (10.4, 11.6)",86357,wealthq_ur,1
Urban,htn_treated,6.2,5.8,6.6,Proportion,"6.2 (5.8, 6.6)",86357,wealthq_ur,1
Urban,htn_controlled,6,5.6,6.5,Proportion,"6 (5.6, 6.5)",86357,wealthq_ur,1
Urban,htn_screened,71.1,70.2,72,Proportion,"71.1 (70.2, 72)",86653,wealthq_ur,2
Urban,htn_disease,32,31.4,32.7,Proportion,"32 (31.4, 32.7)",86653,wealthq_ur,2
Urban,htn_diagnosed,13.6,13.1,14.2,Proportion,"13.6 (13.1, 14.2)",86653,wealthq_ur,2
Urban,htn_treated,9.2,8.7,9.6,Proportion,"9.2 (8.7, 9.6)",86653,wealthq_ur,2
Urban,htn_controlled,7.2,6.8,7.6,Proportion,"7.2 (6.8, 7.6)",86653,wealthq_ur,2
Urban,htn_screened,74,73.1,74.9,Proportion,"74 (73.1, 74.9)",83421,wealthq_ur,3
Urban,htn_disease,33.3,32.7,34,Proportion,"33.3 (32.7, 34)",83421,wealthq_ur,3
Urban,htn_diagnosed,15.1,14.6,15.7,Proportion,"15.1 (14.6, 15.7)",83421,wealthq_ur,3
Urban,htn_treated,11,10.5,11.4,Proportion,"11 (10.5, 11.4)",83421,wealthq_ur,3
Urban,htn_controlled,7.9,7.5,8.3,Proportion,"7.9 (7.5, 8.3)",83421,wealthq_ur,3
Urban,htn_screened,76.5,75.5,77.5,Proportion,"76.5 (75.5, 77.5)",81190,wealthq_ur,4
Urban,htn_disease,34,33.3,34.6,Proportion,"34 (33.3, 34.6)",81190,wealthq_ur,4
Urban,htn_diagnosed,16,15.4,16.6,Proportion,"16 (15.4, 16.6)",81190,wealthq_ur,4
Urban,htn_treated,11.7,11.2,12.2,Proportion,"11.7 (11.2, 12.2)",81190,wealthq_ur,4
Urban,htn_controlled,8.6,8.2,9,Proportion,"8.6 (8.2, 9)",81190,wealthq_ur,4
Urban,htn_screened,80.4,79.4,81.5,Proportion,"80.4 (79.4, 81.5)",79884,wealthq_ur,5
Urban,htn_disease,34.8,34.1,35.5,Proportion,"34.8 (34.1, 35.5)",79884,wealthq_ur,5
Urban,htn_diagnosed,17.4,16.8,18,Proportion,"17.4 (16.8, 18)",79884,wealthq_ur,5
Urban,htn_treated,12.6,12.1,13.1,Proportion,"12.6 (12.1, 13.1)",79884,wealthq_ur,5
Urban,htn_controlled,9.9,9.4,10.3,Proportion,"9.9 (9.4, 10.3)",79884,wealthq_ur,5
NA,htn_screened,70.5,70.2,70.8,Proportion,"70.5 (70.2, 70.8)",889507,sex,Female
NA,htn_disease,25.8,25.6,26,Proportion,"25.8 (25.6, 26)",889507,sex,Female
NA,htn_diagnosed,12,11.8,12.2,Proportion,"12 (11.8, 12.2)",889507,sex,Female
NA,htn_treated,6.8,6.6,6.9,Proportion,"6.8 (6.6, 6.9)",889507,sex,Female
NA,htn_controlled,7.3,7.2,7.5,Proportion,"7.3 (7.2, 7.5)",889507,sex,Female
NA,htn_screened,58.8,58.5,59.2,Proportion,"58.8 (58.5, 59.2)",801602,sex,Male
NA,htn_disease,30.6,30.4,30.9,Proportion,"30.6 (30.4, 30.9)",801602,sex,Male
NA,htn_diagnosed,10.4,10.3,10.6,Proportion,"10.4 (10.3, 10.6)",801602,sex,Male
NA,htn_treated,6.4,6.3,6.6,Proportion,"6.4 (6.3, 6.6)",801602,sex,Male
NA,htn_controlled,5.4,5.3,5.6,Proportion,"5.4 (5.3, 5.6)",801602,sex,Male
NA,htn_screened,57.2,56.9,57.6,Proportion,"57.2 (56.9, 57.6)",844124,age_category,18-39
NA,htn_disease,15,14.9,15.2,Proportion,"15 (14.9, 15.2)",844124,age_category,18-39
NA,htn_diagnosed,4.7,4.5,4.8,Proportion,"4.7 (4.5, 4.8)",844124,age_category,18-39
NA,htn_treated,1.1,1,1.1,Proportion,"1.1 (1, 1.1)",844124,age_category,18-39
NA,htn_controlled,3.7,3.6,3.8,Proportion,"3.7 (3.6, 3.8)",844124,age_category,18-39
NA,htn_screened,70.9,70.5,71.2,Proportion,"70.9 (70.5, 71.2)",661079,age_category,40-64
NA,htn_disease,37.2,37,37.5,Proportion,"37.2 (37, 37.5)",661079,age_category,40-64
NA,htn_diagnosed,14.7,14.5,14.9,Proportion,"14.7 (14.5, 14.9)",661079,age_category,40-64
NA,htn_treated,9.1,9,9.3,Proportion,"9.1 (9, 9.3)",661079,age_category,40-64
NA,htn_controlled,7.7,7.6,7.9,Proportion,"7.7 (7.6, 7.9)",661079,age_category,40-64
NA,htn_screened,77.2,76.7,77.7,Proportion,"77.2 (76.7, 77.7)",185906,age_category,65 plus
NA,htn_disease,54.3,53.8,54.8,Proportion,"54.3 (53.8, 54.8)",185906,age_category,65 plus
NA,htn_diagnosed,28.2,27.7,28.7,Proportion,"28.2 (27.7, 28.7)",185906,age_category,65 plus
NA,htn_treated,22,21.6,22.5,Proportion,"22 (21.6, 22.5)",185906,age_category,65 plus
NA,htn_controlled,13.9,13.6,14.3,Proportion,"13.9 (13.6, 14.3)",185906,age_category,65 plus
NA,htn_screened,70.2,69.6,70.8,Proportion,"70.2 (69.6, 70.8)",229574,education,Higher
NA,htn_disease,28.3,27.8,28.7,Proportion,"28.3 (27.8, 28.7)",229574,education,Higher
NA,htn_diagnosed,12.7,12.3,13,Proportion,"12.7 (12.3, 13)",229574,education,Higher
NA,htn_treated,8.2,7.9,8.5,Proportion,"8.2 (7.9, 8.5)",229574,education,Higher
NA,htn_controlled,7.2,7,7.5,Proportion,"7.2 (7, 7.5)",229574,education,Higher
NA,htn_screened,61.4,61,61.8,Proportion,"61.4 (61, 61.8)",490132,education,No education
NA,htn_disease,27.7,27.5,28,Proportion,"27.7 (27.5, 28)",490132,education,No education
NA,htn_diagnosed,10.3,10.2,10.5,Proportion,"10.3 (10.2, 10.5)",490132,education,No education
NA,htn_treated,5.3,5.2,5.4,Proportion,"5.3 (5.2, 5.4)",490132,education,No education
NA,htn_controlled,6.1,5.9,6.2,Proportion,"6.1 (5.9, 6.2)",490132,education,No education
NA,htn_screened,64.2,63.8,64.7,Proportion,"64.2 (63.8, 64.7)",240310,education,Primary
NA,htn_disease,28.8,28.5,29.1,Proportion,"28.8 (28.5, 29.1)",240310,education,Primary
NA,htn_diagnosed,11.2,10.9,11.4,Proportion,"11.2 (10.9, 11.4)",240310,education,Primary
NA,htn_treated,6.6,6.5,6.8,Proportion,"6.6 (6.5, 6.8)",240310,education,Primary
NA,htn_controlled,6.2,6,6.4,Proportion,"6.2 (6, 6.4)",240310,education,Primary
NA,htn_screened,65.3,65,65.7,Proportion,"65.3 (65, 65.7)",731093,education,Secondary
NA,htn_disease,28.2,28,28.4,Proportion,"28.2 (28, 28.4)",731093,education,Secondary
