residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Urban,htn_treated,7.6,7.1,8.2,Proportion,"7.6 (7.1, 8.2)",32908,age_category,18-39
Urban,htn_controlled,4.3,3.9,4.8,Proportion,"4.3 (3.9, 4.8)",32908,age_category,18-39
Urban,htn_diagnosed,44.5,43.7,45.3,Proportion,"44.5 (43.7, 45.3)",69133,age_category,40-64
Urban,htn_treated,31.2,30.5,31.8,Proportion,"31.2 (30.5, 31.8)",69133,age_category,40-64
Urban,htn_controlled,13.9,13.5,14.4,Proportion,"13.9 (13.5, 14.4)",69133,age_category,40-64
Urban,htn_diagnosed,59.8,58.6,61,Proportion,"59.8 (58.6, 61)",25399,age_category,65 plus
Urban,htn_treated,50.3,49.1,51.5,Proportion,"50.3 (49.1, 51.5)",25399,age_category,65 plus
Urban,htn_controlled,23,22.1,24,Proportion,"23 (22.1, 24)",25399,age_category,65 plus
Rural,htn_diagnosed,35.8,34.7,36.9,Proportion,"35.8 (34.7, 36.9)",23469,education,Higher
Rural,htn_treated,14.1,13.5,14.8,Proportion,"14.1 (13.5, 14.8)",23469,education,Higher
Rural,htn_controlled,7.4,6.9,7.9,Proportion,"7.4 (6.9, 7.9)",23469,education,Higher
Rural,htn_diagnosed,35.6,34.8,36.4,Proportion,"35.6 (34.8, 36.4)",141605,education,No education
Rural,htn_treated,14.3,13.9,14.6,Proportion,"14.3 (13.9, 14.6)",141605,education,No education
Rural,htn_controlled,6.8,6.5,7,Proportion,"6.8 (6.5, 7)",141605,education,No education
Rural,htn_diagnosed,35.1,34.3,36,Proportion,"35.1 (34.3, 36)",58149,education,Primary
Rural,htn_treated,16,15.4,16.5,Proportion,"16 (15.4, 16.5)",58149,education,Primary
Rural,htn_controlled,7.8,7.5,8.2,Proportion,"7.8 (7.5, 8.2)",58149,education,Primary
Rural,htn_diagnosed,35.2,34.5,35.8,Proportion,"35.2 (34.5, 35.8)",119357,education,Secondary
Rural,htn_treated,14.7,14.3,15,Proportion,"14.7 (14.3, 15)",119357,education,Secondary
Rural,htn_controlled,7.2,6.9,7.4,Proportion,"7.2 (6.9, 7.4)",119357,education,Secondary
Urban,htn_diagnosed,42.1,40.8,43.3,Proportion,"42.1 (40.8, 43.3)",24079,education,Higher
Urban,htn_treated,25.7,24.7,26.6,Proportion,"25.7 (24.7, 26.6)",24079,education,Higher
Urban,htn_controlled,12.7,12,13.4,Proportion,"12.7 (12, 13.4)",24079,education,Higher
Urban,htn_diagnosed,39,37.4,40.6,Proportion,"39 (37.4, 40.6)",27426,education,No education
Urban,htn_treated,20.8,19.8,21.8,Proportion,"20.8 (19.8, 21.8)",27426,education,No education
Urban,htn_controlled,9.2,8.5,9.9,Proportion,"9.2 (8.5, 9.9)",27426,education,No education
Urban,htn_diagnosed,38.3,36.9,39.6,Proportion,"38.3 (36.9, 39.6)",18418,education,Primary
Urban,htn_treated,23.9,22.9,25,Proportion,"23.9 (22.9, 25)",18418,education,Primary
Urban,htn_controlled,10.9,10.2,11.5,Proportion,"10.9 (10.2, 11.5)",18418,education,Primary
Urban,htn_diagnosed,40,39.1,40.9,Proportion,"40 (39.1, 40.9)",57517,education,Secondary
Urban,htn_treated,24.7,24.1,25.4,Proportion,"24.7 (24.1, 25.4)",57517,education,Secondary
Urban,htn_controlled,11.5,11.1,12,Proportion,"11.5 (11.1, 12)",57517,education,Secondary
Rural,htn_diagnosed,39.8,38.9,40.7,Proportion,"39.8 (38.9, 40.7)",80978,caste,General
Rural,htn_treated,18.5,18,19,Proportion,"18.5 (18, 19)",80978,caste,General
Rural,htn_controlled,9,8.6,9.4,Proportion,"9 (8.6, 9.4)",80978,caste,General
Rural,htn_diagnosed,36.4,35.6,37.3,Proportion,"36.4 (35.6, 37.3)",124270,caste,OBC
Rural,htn_treated,14.4,14.1,14.8,Proportion,"14.4 (14.1, 14.8)",124270,caste,OBC
Rural,htn_controlled,7.1,6.8,7.3,Proportion,"7.1 (6.8, 7.3)",124270,caste,OBC
Rural,htn_diagnosed,34.7,33.8,35.6,Proportion,"34.7 (33.8, 35.6)",64916,caste,Schedule Caste
Rural,htn_treated,13.5,13,13.9,Proportion,"13.5 (13, 13.9)",64916,caste,Schedule Caste
Rural,htn_controlled,6.5,6.1,6.8,Proportion,"6.5 (6.1, 6.8)",64916,caste,Schedule Caste
Rural,htn_diagnosed,22.1,21.2,23.1,Proportion,"22.1 (21.2, 23.1)",72416,caste,Schedule Tribe
Rural,htn_treated,9,8.6,9.5,Proportion,"9 (8.6, 9.5)",72416,caste,Schedule Tribe
Rural,htn_controlled,4.2,3.9,4.6,Proportion,"4.2 (3.9, 4.6)",72416,caste,Schedule Tribe
Urban,htn_diagnosed,40.7,39.5,42,Proportion,"40.7 (39.5, 42)",43657,caste,General
Urban,htn_treated,25.3,24.4,26.1,Proportion,"25.3 (24.4, 26.1)",43657,caste,General
Urban,htn_controlled,12.2,11.6,12.8,Proportion,"12.2 (11.6, 12.8)",43657,caste,General
Urban,htn_diagnosed,40.6,39.4,41.7,Proportion,"40.6 (39.4, 41.7)",49571,caste,OBC
Urban,htn_treated,24.4,23.7,25.1,Proportion,"24.4 (23.7, 25.1)",49571,caste,OBC
Urban,htn_controlled,11.3,10.8,11.8,Proportion,"11.3 (10.8, 11.8)",49571,caste,OBC
Urban,htn_diagnosed,37.9,36.4,39.4,Proportion,"37.9 (36.4, 39.4)",21478,caste,Schedule Caste
Urban,htn_treated,20.9,20,21.9,Proportion,"20.9 (20, 21.9)",21478,caste,Schedule Caste
Urban,htn_controlled,9.2,8.6,9.8,Proportion,"9.2 (8.6, 9.8)",21478,caste,Schedule Caste
Urban,htn_diagnosed,35.3,32.4,38.2,Proportion,"35.3 (32.4, 38.2)",12734,caste,Schedule Tribe
Urban,htn_treated,21,18.4,23.5,Proportion,"21 (18.4, 23.5)",12734,caste,Schedule Tribe
Urban,htn_controlled,9.9,7.5,12.2,Proportion,"9.9 (7.5, 12.2)",12734,caste,Schedule Tribe
Rural,htn_diagnosed,34.3,33.7,34.9,Proportion,"34.3 (33.7, 34.9)",260065,religion,Hindu
Rural,htn_treated,14,13.7,14.3,Proportion,"14 (13.7, 14.3)",260065,religion,Hindu
Rural,htn_controlled,6.9,6.7,7.1,Proportion,"6.9 (6.7, 7.1)",260065,religion,Hindu
Rural,htn_diagnosed,41.6,40.2,43.1,Proportion,"41.6 (40.2, 43.1)",31019,religion,Muslim
Rural,htn_treated,19,18.2,19.9,Proportion,"19 (18.2, 19.9)",31019,religion,Muslim
Rural,htn_controlled,8.9,8.4,9.5,Proportion,"8.9 (8.4, 9.5)",31019,religion,Muslim
Rural,htn_diagnosed,39.6,38.2,41.1,Proportion,"39.6 (38.2, 41.1)",51496,religion,Other
Rural,htn_treated,17,16.1,17.9,Proportion,"17 (16.1, 17.9)",51496,religion,Other
Rural,htn_controlled,7.6,7,8.3,Proportion,"7.6 (7, 8.3)",51496,religion,Other
Urban,htn_diagnosed,39.5,38.6,40.5,Proportion,"39.5 (38.6, 40.5)",93683,religion,Hindu
Urban,htn_treated,23.7,23.1,24.3,Proportion,"23.7 (23.1, 24.3)",93683,religion,Hindu
Urban,htn_controlled,11.1,10.7,11.5,Proportion,"11.1 (10.7, 11.5)",93683,religion,Hindu
Urban,htn_diagnosed,39.9,38,41.8,Proportion,"39.9 (38, 41.8)",18209,religion,Muslim
Urban,htn_treated,24,22.8,25.3,Proportion,"24 (22.8, 25.3)",18209,religion,Muslim
Urban,htn_controlled,10.9,10.1,11.7,Proportion,"10.9 (10.1, 11.7)",18209,religion,Muslim
Urban,htn_diagnosed,44.8,42.8,46.9,Proportion,"44.8 (42.8, 46.9)",15548,religion,Other
Urban,htn_treated,27.2,25.6,28.8,Proportion,"27.2 (25.6, 28.8)",15548,religion,Other
Urban,htn_controlled,12.9,11.8,14.1,Proportion,"12.9 (11.8, 14.1)",15548,religion,Other
Rural,htn_diagnosed,30.4,29.4,31.4,Proportion,"30.4 (29.4, 31.4)",56696,wealthq_ur,1
Rural,htn_treated,9.9,9.4,10.3,Proportion,"9.9 (9.4, 10.3)",56696,wealthq_ur,1
Rural,htn_controlled,5.1,4.7,5.5,Proportion,"5.1 (4.7, 5.5)",56696,wealthq_ur,1
Rural,htn_diagnosed,34.5,33.6,35.5,Proportion,"34.5 (33.6, 35.5)",63427,wealthq_ur,2
Rural,htn_treated,12.2,11.7,12.6,Proportion,"12.2 (11.7, 12.6)",63427,wealthq_ur,2
Rural,htn_controlled,6,5.7,6.4,Proportion,"6 (5.7, 6.4)",63427,wealthq_ur,2
Rural,htn_diagnosed,35.4,34.4,36.3,Proportion,"35.4 (34.4, 36.3)",67672,wealthq_ur,3
Rural,htn_treated,13.8,13.3,14.2,Proportion,"13.8 (13.3, 14.2)",67672,wealthq_ur,3
Rural,htn_controlled,6.4,6.1,6.8,Proportion,"6.4 (6.1, 6.8)",67672,wealthq_ur,3
Rural,htn_diagnosed,35.2,34.3,36.1,Proportion,"35.2 (34.3, 36.1)",70773,wealthq_ur,4
Rural,htn_treated,16,15.6,16.5,Proportion,"16 (15.6, 16.5)",70773,wealthq_ur,4
Rural,htn_controlled,7.7,7.4,8.1,Proportion,"7.7 (7.4, 8.1)",70773,wealthq_ur,4
Rural,htn_diagnosed,39.2,38.3,40.1,Proportion,"39.2 (38.3, 40.1)",84012,wealthq_ur,5
Rural,htn_treated,19,18.4,19.5,Proportion,"19 (18.4, 19.5)",84012,wealthq_ur,5
Rural,htn_controlled,9.1,8.7,9.5,Proportion,"9.1 (8.7, 9.5)",84012,wealthq_ur,5
Urban,htn_diagnosed,34.9,33.1,36.6,Proportion,"34.9 (33.1, 36.6)",23723,wealthq_ur,1
Urban,htn_treated,16.3,15.4,17.1,Proportion,"16.3 (15.4, 17.1)",23723,wealthq_ur,1
Urban,htn_controlled,7.1,6.6,7.7,Proportion,"7.1 (6.6, 7.7)",23723,wealthq_ur,1
Urban,htn_diagnosed,38.2,36.9,39.5,Proportion,"38.2 (36.9, 39.5)",25578,wealthq_ur,2
Urban,htn_treated,22.2,21.3,23.1,Proportion,"22.2 (21.3, 23.1)",25578,wealthq_ur,2
Urban,htn_controlled,9.9,9.3,10.5,Proportion,"9.9 (9.3, 10.5)",25578,wealthq_ur,2
Urban,htn_diagnosed,39.7,38.5,40.9,Proportion,"39.7 (38.5, 40.9)",25376,wealthq_ur,3
Urban,htn_treated,25.2,24.2,26.1,Proportion,"25.2 (24.2, 26.1)",25376,wealthq_ur,3
Urban,htn_controlled,11.5,10.8,12.2,Proportion,"11.5 (10.8, 12.2)",25376,wealthq_ur,3
Urban,htn_diagnosed,41.7,40.4,43,Proportion,"41.7 (40.4, 43)",25478,wealthq_ur,4
Urban,htn_treated,26.7,25.7,27.7,Proportion,"26.7 (25.7, 27.7)",25478,wealthq_ur,4
Urban,htn_controlled,12.7,11.9,13.4,Proportion,"12.7 (11.9, 13.4)",25478,wealthq_ur,4
Urban,htn_diagnosed,44.3,42.8,45.8,Proportion,"44.3 (42.8, 45.8)",27285,wealthq_ur,5
Urban,htn_treated,28.3,27.2,29.4,Proportion,"28.3 (27.2, 29.4)",27285,wealthq_ur,5
Urban,htn_controlled,14,13.2,14.8,Proportion,"14 (13.2, 14.8)",27285,wealthq_ur,5
NA,htn_diagnosed,44.6,44,45.1,Proportion,"44.6 (44, 45.1)",239234,sex,Female
NA,htn_treated,20.2,19.8,20.5,Proportion,"20.2 (19.8, 20.5)",239234,sex,Female
NA,htn_controlled,10.1,9.8,10.3,Proportion,"10.1 (9.8, 10.3)",239234,sex,Female
NA,htn_diagnosed,28.4,27.9,28.8,Proportion,"28.4 (27.9, 28.8)",230786,sex,Male
NA,htn_treated,15.1,14.8,15.3,Proportion,"15.1 (14.8, 15.3)",230786,sex,Male
NA,htn_controlled,6.7,6.5,6.9,Proportion,"6.7 (6.5, 6.9)",230786,sex,Male
NA,htn_diagnosed,31.5,30.8,32.2,Proportion,"31.5 (30.8, 32.2)",124332,age_category,18-39
NA,htn_treated,7.4,7.1,7.7,Proportion,"7.4 (7.1, 7.7)",124332,age_category,18-39
NA,htn_controlled,4.5,4.3,4.7,Proportion,"4.5 (4.3, 4.7)",124332,age_category,18-39
NA,htn_diagnosed,39.5,39.1,40,Proportion,"39.5 (39.1, 40)",247630,age_category,40-64
NA,htn_treated,24.5,24.1,24.8,Proportion,"24.5 (24.1, 24.8)",247630,age_category,40-64
NA,htn_controlled,10.7,10.5,10.9,Proportion,"10.7 (10.5, 10.9)",247630,age_category,40-64
NA,htn_diagnosed,51.3,50.7,51.9,Proportion,"51.3 (50.7, 51.9)",98058,age_category,65 plus
NA,htn_treated,39.8,39.2,40.4,Proportion,"39.8 (39.2, 40.4)",98058,age_category,65 plus
NA,htn_controlled,17.9,17.5,18.4,Proportion,"17.9 (17.5, 18.4)",98058,age_category,65 plus
NA,htn_diagnosed,39.4,38.6,40.3,Proportion,"39.4 (38.6, 40.3)",47548,education,Higher
NA,htn_treated,20.8,20.2,21.4,Proportion,"20.8 (20.2, 21.4)",47548,education,Higher
NA,htn_controlled,10.5,10,10.9,Proportion,"10.5 (10, 10.9)",47548,education,Higher
NA,htn_diagnosed,36.3,35.6,37,Proportion,"36.3 (35.6, 37)",169031,education,No education
NA,htn_treated,15.6,15.2,15.9,Proportion,"15.6 (15.2, 15.9)",169031,education,No education
NA,htn_controlled,7.2,7,7.5,Proportion,"7.2 (7, 7.5)",169031,education,No education
NA,htn_diagnosed,36,35.3,36.7,Proportion,"36 (35.3, 36.7)",76567,education,Primary
NA,htn_treated,18.2,17.8,18.7,Proportion,"18.2 (17.8, 18.7)",76567,education,Primary
NA,htn_controlled,8.7,8.4,9,Proportion,"8.7 (8.4, 9)",76567,education,Primary
NA,htn_diagnosed,37,36.5,37.5,Proportion,"37 (36.5, 37.5)",176874,education,Secondary
NA,htn_treated,18.6,18.3,18.9,Proportion,"18.6 (18.3, 18.9)",176874,education,Secondary
NA,htn_controlled,8.9,8.6,9.1,Proportion,"8.9 (8.6, 9.1)",176874,education,Secondary
NA,htn_diagnosed,40.2,39.4,40.9,Proportion,"40.2 (39.4, 40.9)",124635,caste,General
NA,htn_treated,21.3,20.9,21.7,Proportion,"21.3 (20.9, 21.7)",124635,caste,General
NA,htn_controlled,10.3,10,10.6,Proportion,"10.3 (10, 10.6)",124635,caste,General
NA,htn_diagnosed,37.8,37.1,38.4,Proportion,"37.8 (37.1, 38.4)",173841,caste,OBC
NA,htn_treated,17.7,17.4,18,Proportion,"17.7 (17.4, 18)",173841,caste,OBC
NA,htn_controlled,8.5,8.2,8.7,Proportion,"8.5 (8.2, 8.7)",173841,caste,OBC
NA,htn_diagnosed,35.6,34.9,36.4,Proportion,"35.6 (34.9, 36.4)",86394,caste,Schedule Caste
NA,htn_treated,15.7,15.3,16.1,Proportion,"15.7 (15.3, 16.1)",86394,caste,Schedule Caste
NA,htn_controlled,7.3,7,7.6,Proportion,"7.3 (7, 7.6)",86394,caste,Schedule Caste
NA,htn_diagnosed,24.2,23.3,25.1,Proportion,"24.2 (23.3, 25.1)",85150,caste,Schedule Tribe
NA,htn_treated,10.9,10.3,11.5,Proportion,"10.9 (10.3, 11.5)",85150,caste,Schedule Tribe
NA,htn_controlled,5.1,4.6,5.6,Proportion,"5.1 (4.6, 5.6)",85150,caste,Schedule Tribe
NA,htn_diagnosed,35.9,35.4,36.5,Proportion,"35.9 (35.4, 36.5)",353748,religion,Hindu
NA,htn_treated,17,16.8,17.3,Proportion,"17 (16.8, 17.3)",353748,religion,Hindu
NA,htn_controlled,8.2,8,8.4,Proportion,"8.2 (8, 8.4)",353748,religion,Hindu
NA,htn_diagnosed,40.9,39.7,42.1,Proportion,"40.9 (39.7, 42.1)",49228,religion,Muslim
NA,htn_treated,21.2,20.5,21.8,Proportion,"21.2 (20.5, 21.8)",49228,religion,Muslim
NA,htn_controlled,9.8,9.3,10.2,Proportion,"9.8 (9.3, 10.2)",49228,religion,Muslim
NA,htn_diagnosed,41.3,40.1,42.5,Proportion,"41.3 (40.1, 42.5)",67044,religion,Other
NA,htn_treated,20.4,19.6,21.1,Proportion,"20.4 (19.6, 21.1)",67044,religion,Other
NA,htn_controlled,9.4,8.8,9.9,Proportion,"9.4 (8.8, 9.9)",67044,religion,Other
NA,htn_diagnosed,32,31.1,32.9,Proportion,"32 (31.1, 32.9)",80419,wealthq_ur,1
NA,htn_treated,12.2,11.8,12.6,Proportion,"12.2 (11.8, 12.6)",80419,wealthq_ur,1
NA,htn_controlled,5.8,5.5,6.1,Proportion,"5.8 (5.5, 6.1)",80419,wealthq_ur,1
NA,htn_diagnosed,35.9,35.1,36.6,Proportion,"35.9 (35.1, 36.6)",89005,wealthq_ur,2
NA,htn_treated,15.8,15.4,16.2,Proportion,"15.8 (15.4, 16.2)",89005,wealthq_ur,2
NA,htn_controlled,7.4,7.1,7.7,Proportion,"7.4 (7.1, 7.7)",89005,wealthq_ur,2
NA,htn_diagnosed,36.8,36.1,37.5,Proportion,"36.8 (36.1, 37.5)",93048,wealthq_ur,3
NA,htn_treated,17.6,17.2,18,Proportion,"17.6 (17.2, 18)",93048,wealthq_ur,3
NA,htn_controlled,8.1,7.8,8.5,Proportion,"8.1 (7.8, 8.5)",93048,wealthq_ur,3
NA,htn_diagnosed,37.3,36.5,38,Proportion,"37.3 (36.5, 38)",96251,wealthq_ur,4
NA,htn_treated,19.4,18.9,19.8,Proportion,"19.4 (18.9, 19.8)",96251,wealthq_ur,4
NA,htn_controlled,9.3,9,9.6,Proportion,"9.3 (9, 9.6)",96251,wealthq_ur,4
NA,htn_diagnosed,40.7,39.9,41.4,Proportion,"40.7 (39.9, 41.4)",111297,wealthq_ur,5
NA,htn_treated,21.7,21.2,22.1,Proportion,"21.7 (21.2, 22.1)",111297,wealthq_ur,5
NA,htn_controlled,10.5,10.2,10.9,Proportion,"10.5 (10.2, 10.9)",111297,wealthq_ur,5
