residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Rural,htn_screened,72.6,71.9,73.3,Proportion,"72.6 (71.9, 73.3)",134814,education,No education
Rural,htn_diagnosed,37.9,37.1,38.8,Proportion,"37.9 (37.1, 38.8)",134814,education,No education
Rural,htn_screened,73.7,72.9,74.5,Proportion,"73.7 (72.9, 74.5)",54629,education,Primary
Rural,htn_diagnosed,37.5,36.6,38.4,Proportion,"37.5 (36.6, 38.4)",54629,education,Primary
Rural,htn_screened,74.3,73.8,74.8,Proportion,"74.3 (73.8, 74.8)",110676,education,Secondary
Rural,htn_diagnosed,37.6,36.9,38.3,Proportion,"37.6 (36.9, 38.3)",110676,education,Secondary
Urban,htn_screened,84.7,83.7,85.7,Proportion,"84.7 (83.7, 85.7)",22343,education,Higher
Urban,htn_diagnosed,44.2,42.9,45.6,Proportion,"44.2 (42.9, 45.6)",22343,education,Higher
Urban,htn_screened,79.3,77.8,80.8,Proportion,"79.3 (77.8, 80.8)",26122,education,No education
Urban,htn_diagnosed,40.8,39.1,42.6,Proportion,"40.8 (39.1, 42.6)",26122,education,No education
Urban,htn_screened,81.2,79.8,82.5,Proportion,"81.2 (79.8, 82.5)",17516,education,Primary
Urban,htn_diagnosed,40,38.6,41.5,Proportion,"40 (38.6, 41.5)",17516,education,Primary
Urban,htn_screened,82.4,81.7,83.2,Proportion,"82.4 (81.7, 83.2)",53897,education,Secondary
Urban,htn_diagnosed,42,41,43,Proportion,"42 (41, 43)",53897,education,Secondary
Rural,htn_screened,77.3,76.5,78.1,Proportion,"77.3 (76.5, 78.1)",75986,caste,General
Rural,htn_diagnosed,42.5,41.5,43.5,Proportion,"42.5 (41.5, 43.5)",75986,caste,General
Rural,htn_screened,75.3,74.7,76,Proportion,"75.3 (74.7, 76)",117384,caste,OBC
Rural,htn_diagnosed,38.9,38,39.7,Proportion,"38.9 (38, 39.7)",117384,caste,OBC
Rural,htn_screened,73.7,72.9,74.5,Proportion,"73.7 (72.9, 74.5)",61051,caste,Schedule Caste
Rural,htn_diagnosed,37,36.1,38,Proportion,"37 (36.1, 38)",61051,caste,Schedule Caste
Rural,htn_screened,57.6,56.4,58.8,Proportion,"57.6 (56.4, 58.8)",67217,caste,Schedule Tribe
Rural,htn_diagnosed,23.8,22.8,24.9,Proportion,"23.8 (22.8, 24.9)",67217,caste,Schedule Tribe
Urban,htn_screened,83.8,82.8,84.8,Proportion,"83.8 (82.8, 84.8)",40888,caste,General
Urban,htn_diagnosed,43,41.7,44.3,Proportion,"43 (41.7, 44.3)",40888,caste,General
Urban,htn_screened,82.2,81.2,83.1,Proportion,"82.2 (81.2, 83.1)",46907,caste,OBC
Urban,htn_diagnosed,42.2,41.1,43.4,Proportion,"42.2 (41.1, 43.4)",46907,caste,OBC
Urban,htn_screened,80.3,79,81.6,Proportion,"80.3 (79, 81.6)",20207,caste,Schedule Caste
Urban,htn_diagnosed,40.1,38.5,41.7,Proportion,"40.1 (38.5, 41.7)",20207,caste,Schedule Caste
Urban,htn_screened,72.7,69.1,76.3,Proportion,"72.7 (69.1, 76.3)",11876,caste,Schedule Tribe
Urban,htn_diagnosed,36.9,33.8,39.9,Proportion,"36.9 (33.8, 39.9)",11876,caste,Schedule Tribe
Rural,htn_screened,72.4,71.9,73,Proportion,"72.4 (71.9, 73)",244284,religion,Hindu
Rural,htn_diagnosed,36.6,36,37.3,Proportion,"36.6 (36, 37.3)",244284,religion,Hindu
Rural,htn_screened,79.9,78.8,81,Proportion,"79.9 (78.8, 81)",28923,religion,Muslim
Rural,htn_diagnosed,45,43.5,46.6,Proportion,"45 (43.5, 46.6)",28923,religion,Muslim
Rural,htn_screened,78.7,77.5,79.9,Proportion,"78.7 (77.5, 79.9)",48431,religion,Other
Rural,htn_diagnosed,41.7,40.1,43.3,Proportion,"41.7 (40.1, 43.3)",48431,religion,Other
Urban,htn_screened,81.7,80.9,82.6,Proportion,"81.7 (80.9, 82.6)",88188,religion,Hindu
Urban,htn_diagnosed,41.6,40.6,42.6,Proportion,"41.6 (40.6, 42.6)",88188,religion,Hindu
Urban,htn_screened,81.4,79.8,83.1,Proportion,"81.4 (79.8, 83.1)",17044,religion,Muslim
Urban,htn_diagnosed,41.6,39.5,43.7,Proportion,"41.6 (39.5, 43.7)",17044,religion,Muslim
Urban,htn_screened,86.7,85,88.3,Proportion,"86.7 (85, 88.3)",14646,religion,Other
Urban,htn_diagnosed,46.4,44.2,48.5,Proportion,"46.4 (44.2, 48.5)",14646,religion,Other
Rural,htn_screened,62.2,61.3,63.2,Proportion,"62.2 (61.3, 63.2)",53147,wealthq_ur,1
Rural,htn_diagnosed,32.6,31.6,33.7,Proportion,"32.6 (31.6, 33.7)",53147,wealthq_ur,1
Rural,htn_screened,70.3,69.5,71.1,Proportion,"70.3 (69.5, 71.1)",59118,wealthq_ur,2
Rural,htn_diagnosed,37.2,36.3,38.2,Proportion,"37.2 (36.3, 38.2)",59118,wealthq_ur,2
Rural,htn_screened,73.2,72.4,74,Proportion,"73.2 (72.4, 74)",63371,wealthq_ur,3
Rural,htn_diagnosed,37.8,36.8,38.7,Proportion,"37.8 (36.8, 38.7)",63371,wealthq_ur,3
Rural,htn_screened,76.4,75.6,77.2,Proportion,"76.4 (75.6, 77.2)",66638,wealthq_ur,4
Rural,htn_diagnosed,37.6,36.7,38.5,Proportion,"37.6 (36.7, 38.5)",66638,wealthq_ur,4
Rural,htn_screened,80.7,80,81.4,Proportion,"80.7 (80, 81.4)",79364,wealthq_ur,5
Rural,htn_diagnosed,41.5,40.6,42.4,Proportion,"41.5 (40.6, 42.4)",79364,wealthq_ur,5
Urban,htn_screened,75,73.5,76.4,Proportion,"75 (73.5, 76.4)",22226,wealthq_ur,1
Urban,htn_diagnosed,37.1,35.3,38.9,Proportion,"37.1 (35.3, 38.9)",22226,wealthq_ur,1
Urban,htn_screened,80,78.9,81.2,Proportion,"80 (78.9, 81.2)",24010,wealthq_ur,2
Urban,htn_diagnosed,40.3,38.9,41.6,Proportion,"40.3 (38.9, 41.6)",24010,wealthq_ur,2
Urban,htn_screened,81.9,80.8,83,Proportion,"81.9 (80.8, 83)",23805,wealthq_ur,3
Urban,htn_diagnosed,41.8,40.5,43.1,Proportion,"41.8 (40.5, 43.1)",23805,wealthq_ur,3
Urban,htn_screened,84.5,83.3,85.8,Proportion,"84.5 (83.3, 85.8)",24003,wealthq_ur,4
Urban,htn_diagnosed,43.2,41.8,44.6,Proportion,"43.2 (41.8, 44.6)",24003,wealthq_ur,4
Urban,htn_screened,87.3,86.2,88.5,Proportion,"87.3 (86.2, 88.5)",25834,wealthq_ur,5
Urban,htn_diagnosed,46.2,44.6,47.8,Proportion,"46.2 (44.6, 47.8)",25834,wealthq_ur,5
Rural,htn_treated,38.3,37.5,39.1,Proportion,"38.3 (37.5, 39.1)",121685,,NA
Urban,htn_treated,55.7,54.4,57.1,Proportion,"55.7 (54.4, 57.1)",55024,,NA
Rural,htn_treated,36.4,35.5,37.3,Proportion,"36.4 (35.5, 37.3)",73491,sex,Female
Rural,htn_treated,42.2,41.2,43.2,Proportion,"42.2 (41.2, 43.2)",48194,sex,Male
Urban,htn_treated,53.5,52,55,Proportion,"53.5 (52, 55)",32370,sex,Female
Urban,htn_treated,59.3,57.7,60.9,Proportion,"59.3 (57.7, 60.9)",22654,sex,Male
Rural,htn_treated,22.2,21.2,23.2,Proportion,"22.2 (21.2, 23.2)",27333,age_category,18-39
Rural,htn_treated,55.3,54.5,56.1,Proportion,"55.3 (54.5, 56.1)",62687,age_category,40-64
Rural,htn_treated,71.1,70.2,71.9,Proportion,"71.1 (70.2, 71.9)",31665,age_category,65 plus
Urban,htn_treated,26.7,24.8,28.6,Proportion,"26.7 (24.8, 28.6)",9869,age_category,18-39
Urban,htn_treated,69.4,68.2,70.6,Proportion,"69.4 (68.2, 70.6)",30463,age_category,40-64
Urban,htn_treated,83.4,82.3,84.6,Proportion,"83.4 (82.3, 84.6)",14692,age_category,65 plus
Rural,htn_treated,34.1,32.4,35.7,Proportion,"34.1 (32.4, 35.7)",8246,education,Higher
Rural,htn_treated,38.3,37.2,39.4,Proportion,"38.3 (37.2, 39.4)",50213,education,No education
Rural,htn_treated,41.6,40.1,43.1,Proportion,"41.6 (40.1, 43.1)",21278,education,Primary
Rural,htn_treated,37.3,36.4,38.2,Proportion,"37.3 (36.4, 38.2)",41948,education,Secondary
Urban,htn_treated,54.7,52.9,56.6,Proportion,"54.7 (52.9, 56.6)",10128,education,Higher
Urban,htn_treated,51.6,49,54.2,Proportion,"51.6 (49, 54.2)",12292,education,No education
Urban,htn_treated,58.5,56.1,60.9,Proportion,"58.5 (56.1, 60.9)",8400,education,Primary
Urban,htn_treated,57.3,55.8,58.8,Proportion,"57.3 (55.8, 58.8)",24204,education,Secondary
Rural,htn_treated,42,40.7,43.3,Proportion,"42 (40.7, 43.3)",34898,caste,General
Rural,htn_treated,36.6,35.5,37.7,Proportion,"36.6 (35.5, 37.7)",45410,caste,OBC
Rural,htn_treated,36.5,35.2,37.9,Proportion,"36.5 (35.2, 37.9)",22874,caste,Schedule Caste
Rural,htn_treated,37.8,35.8,39.8,Proportion,"37.8 (35.8, 39.8)",18503,caste,Schedule Tribe
Urban,htn_treated,56.9,55.1,58.8,Proportion,"56.9 (55.1, 58.8)",20125,caste,General
Urban,htn_treated,56.2,54.3,58.1,Proportion,"56.2 (54.3, 58.1)",21204,caste,OBC
Urban,htn_treated,51.9,49.5,54.4,Proportion,"51.9 (49.5, 54.4)",8478,caste,Schedule Caste
Urban,htn_treated,55.6,50.2,61.1,Proportion,"55.6 (50.2, 61.1)",5217,caste,Schedule Tribe
Rural,htn_treated,37.6,36.8,38.5,Proportion,"37.6 (36.8, 38.5)",88596,religion,Hindu
Rural,htn_treated,42.1,40.1,44.1,Proportion,"42.1 (40.1, 44.1)",14197,religion,Muslim
Rural,htn_treated,39.4,37.2,41.5,Proportion,"39.4 (37.2, 41.5)",18892,religion,Other
Urban,htn_treated,55.6,54.1,57.2,Proportion,"55.6 (54.1, 57.2)",39857,religion,Hindu
Urban,htn_treated,56.5,53.3,59.6,Proportion,"56.5 (53.3, 59.6)",7795,religion,Muslim
Urban,htn_treated,55.6,52.4,58.9,Proportion,"55.6 (52.4, 58.9)",7372,religion,Other
Rural,htn_treated,31.6,30.1,33.1,Proportion,"31.6 (30.1, 33.1)",14590,wealthq_ur,1
Rural,htn_treated,33.3,32.1,34.6,Proportion,"33.3 (32.1, 34.6)",20445,wealthq_ur,2
Rural,htn_treated,35.9,34.7,37.2,Proportion,"35.9 (34.7, 37.2)",23489,wealthq_ur,3
Rural,htn_treated,40.8,39.5,42.2,Proportion,"40.8 (39.5, 42.2)",26656,wealthq_ur,4
Rural,htn_treated,43.3,42,44.7,Proportion,"43.3 (42, 44.7)",36505,wealthq_ur,5
Urban,htn_treated,44.4,41.8,47,Proportion,"44.4 (41.8, 47)",8783,wealthq_ur,1
Urban,htn_treated,54.7,52.6,56.9,Proportion,"54.7 (52.6, 56.9)",10467,wealthq_ur,2
Urban,htn_treated,59.1,57,61.2,Proportion,"59.1 (57, 61.2)",11000,wealthq_ur,3
Urban,htn_treated,58.8,56.7,61,Proportion,"58.8 (56.7, 61)",11469,wealthq_ur,4
Urban,htn_treated,58.2,55.8,60.5,Proportion,"58.2 (55.8, 60.5)",13305,wealthq_ur,5
Rural,htn_controlled,54.3,53.2,55.3,Proportion,"54.3 (53.2, 55.3)",61092,,NA
Urban,htn_controlled,51.3,49.8,52.8,Proportion,"51.3 (49.8, 52.8)",34425,,NA
Rural,htn_controlled,57.8,56.5,59.1,Proportion,"57.8 (56.5, 59.1)",37016,sex,Female
Rural,htn_controlled,47.9,46.2,49.5,Proportion,"47.9 (46.2, 49.5)",24076,sex,Male
Urban,htn_controlled,53.9,52.2,55.7,Proportion,"53.9 (52.2, 55.7)",20347,sex,Female
Urban,htn_controlled,47.5,45.2,49.8,Proportion,"47.5 (45.2, 49.8)",14078,sex,Male
Rural,htn_controlled,63.9,62.1,65.7,Proportion,"63.9 (62.1, 65.7)",5829,age_category,18-39
Rural,htn_controlled,43.3,42.5,44.1,Proportion,"43.3 (42.5, 44.1)",33426,age_category,40-64
Rural,htn_controlled,42.8,41.9,43.7,Proportion,"42.8 (41.9, 43.7)",21837,age_category,65 plus
Urban,htn_controlled,59.2,56.2,62.2,Proportion,"59.2 (56.2, 62.2)",2433,age_category,18-39
Urban,htn_controlled,45.1,44,46.2,Proportion,"45.1 (44, 46.2)",20035,age_category,40-64
Urban,htn_controlled,45.5,44.1,47,Proportion,"45.5 (44.1, 47)",11957,age_category,65 plus
Rural,htn_controlled,63,59.2,66.9,Proportion,"63 (59.2, 66.9)",3197,education,Higher
Rural,htn_controlled,49.3,48,50.7,Proportion,"49.3 (48, 50.7)",27179,education,No education
Rural,htn_controlled,52.9,50.7,55.1,Proportion,"52.9 (50.7, 55.1)",11778,education,Primary
Rural,htn_controlled,56.1,54.3,57.8,Proportion,"56.1 (54.3, 57.8)",18938,education,Secondary
Urban,htn_controlled,60.1,56.8,63.4,Proportion,"60.1 (56.8, 63.4)",5733,education,Higher
Urban,htn_controlled,45.3,42.8,47.8,Proportion,"45.3 (42.8, 47.8)",8132,education,No education
Urban,htn_controlled,47.3,44.5,50,Proportion,"47.3 (44.5, 50)",5770,education,Primary
Urban,htn_controlled,49.9,47.8,52,Proportion,"49.9 (47.8, 52)",14790,education,Secondary
Rural,htn_controlled,53.4,51.5,55.3,Proportion,"53.4 (51.5, 55.3)",19670,caste,General
Rural,htn_controlled,55.5,53.9,57.1,Proportion,"55.5 (53.9, 57.1)",23293,caste,OBC
Rural,htn_controlled,53.5,51.3,55.7,Proportion,"53.5 (51.3, 55.7)",10259,caste,Schedule Caste
Rural,htn_controlled,52.7,50.1,55.4,Proportion,"52.7 (50.1, 55.4)",7870,caste,Schedule Tribe
Urban,htn_controlled,52,49.6,54.3,Proportion,"52 (49.6, 54.3)",13388,caste,General
Urban,htn_controlled,51.6,49.5,53.7,Proportion,"51.6 (49.5, 53.7)",13906,caste,OBC
Urban,htn_controlled,49.1,46,52.1,Proportion,"49.1 (46, 52.1)",4744,caste,Schedule Caste
Urban,htn_controlled,49.3,40.7,57.9,Proportion,"49.3 (40.7, 57.9)",2387,caste,Schedule Tribe
Rural,htn_controlled,55.1,53.9,56.2,Proportion,"55.1 (53.9, 56.2)",45062,religion,Hindu
Rural,htn_controlled,52.7,50,55.4,Proportion,"52.7 (50, 55.4)",7679,religion,Muslim
Rural,htn_controlled,48.7,45,52.3,Proportion,"48.7 (45, 52.3)",8351,religion,Other
Urban,htn_controlled,51.9,50.2,53.6,Proportion,"51.9 (50.2, 53.6)",25513,religion,Hindu
Urban,htn_controlled,48.7,45.5,52,Proportion,"48.7 (45.5, 52)",5115,religion,Muslim
Urban,htn_controlled,50.1,45.5,54.6,Proportion,"50.1 (45.5, 54.6)",3797,religion,Other
Rural,htn_controlled,58.8,56.2,61.5,Proportion,"58.8 (56.2, 61.5)",5532,wealthq_ur,1
Rural,htn_controlled,57.2,55,59.4,Proportion,"57.2 (55, 59.4)",8767,wealthq_ur,2
Rural,htn_controlled,55.6,53.3,57.9,Proportion,"55.6 (53.3, 57.9)",11344,wealthq_ur,3
Rural,htn_controlled,53.6,51.5,55.7,Proportion,"53.6 (51.5, 55.7)",14540,wealthq_ur,4
Rural,htn_controlled,51.5,49.5,53.4,Proportion,"51.5 (49.5, 53.4)",20909,wealthq_ur,5
Urban,htn_controlled,51.3,48.1,54.5,Proportion,"51.3 (48.1, 54.5)",4484,wealthq_ur,1
Urban,htn_controlled,48.3,45.5,51.1,Proportion,"48.3 (45.5, 51.1)",6242,wealthq_ur,2
Urban,htn_controlled,51.5,48.4,54.5,Proportion,"51.5 (48.4, 54.5)",7144,wealthq_ur,3
Urban,htn_controlled,51.6,48.6,54.6,Proportion,"51.6 (48.6, 54.6)",7566,wealthq_ur,4
Urban,htn_controlled,52.9,49.7,56.2,Proportion,"52.9 (49.7, 56.2)",8989,wealthq_ur,5
NA,htn_screened,82.6,82.2,83,Proportion,"82.6 (82.2, 83)",226355,sex,Female
NA,htn_diagnosed,47.2,46.6,47.8,Proportion,"47.2 (46.6, 47.8)",226355,sex,Female
NA,htn_screened,69.3,68.8,69.8,Proportion,"69.3 (68.8, 69.8)",215161,sex,Male
NA,htn_diagnosed,30.1,29.6,30.5,Proportion,"30.1 (29.6, 30.5)",215161,sex,Male
NA,htn_screened,71.6,71.1,72.2,Proportion,"71.6 (71.1, 72.2)",111821,age_category,18-39
NA,htn_diagnosed,34.7,34,35.4,Proportion,"34.7 (34, 35.4)",111821,age_category,18-39
NA,htn_screened,79.9,79.6,80.3,Proportion,"79.9 (79.6, 80.3)",234547,age_category,40-64
NA,htn_diagnosed,41.1,40.6,41.5,Proportion,"41.1 (40.6, 41.5)",234547,age_category,40-64
NA,htn_screened,84.6,84.2,85,Proportion,"84.6 (84.2, 85)",95148,age_category,65 plus
NA,htn_diagnosed,51.9,51.3,52.5,Proportion,"51.9 (51.3, 52.5)",95148,age_category,65 plus
NA,htn_screened,81.1,80.4,81.8,Proportion,"81.1 (80.4, 81.8)",43862,education,Higher
NA,htn_diagnosed,41.9,41,42.8,Proportion,"41.9 (41, 42.8)",43862,education,Higher
NA,htn_screened,73.9,73.3,74.6,Proportion,"73.9 (73.3, 74.6)",160936,education,No education
NA,htn_diagnosed,38.5,37.8,39.3,Proportion,"38.5 (37.8, 39.3)",160936,education,No education
NA,htn_screened,75.8,75.1,76.5,Proportion,"75.8 (75.1, 76.5)",72145,education,Primary
NA,htn_diagnosed,38.2,37.4,39,Proportion,"38.2 (37.4, 39)",72145,education,Primary
NA,htn_screened,77.5,77,77.9,Proportion,"77.5 (77, 77.9)",164573,education,Secondary
NA,htn_diagnosed,39.3,38.8,39.8,Proportion,"39.3 (38.8, 39.8)",164573,education,Secondary
NA,htn_screened,79.9,79.3,80.6,Proportion,"79.9 (79.3, 80.6)",116874,caste,General
NA,htn_diagnosed,42.7,41.9,43.5,Proportion,"42.7 (41.9, 43.5)",116874,caste,General
NA,htn_screened,77.6,77.1,78.1,Proportion,"77.6 (77.1, 78.1)",164291,caste,OBC
NA,htn_diagnosed,40,39.3,40.7,Proportion,"40 (39.3, 40.7)",164291,caste,OBC
NA,htn_screened,75.6,74.9,76.3,Proportion,"75.6 (74.9, 76.3)",81258,caste,Schedule Caste
NA,htn_diagnosed,37.9,37.1,38.8,Proportion,"37.9 (37.1, 38.8)",81258,caste,Schedule Caste
NA,htn_screened,60,58.8,61.1,Proportion,"60 (58.8, 61.1)",79093,caste,Schedule Tribe
NA,htn_diagnosed,25.9,24.9,26.9,Proportion,"25.9 (24.9, 26.9)",79093,caste,Schedule Tribe
NA,htn_screened,75.4,74.9,75.8,Proportion,"75.4 (74.9, 75.8)",332472,religion,Hindu
NA,htn_diagnosed,38.2,37.6,38.7,Proportion,"38.2 (37.6, 38.7)",332472,religion,Hindu
NA,htn_screened,80.5,79.6,81.5,Proportion,"80.5 (79.6, 81.5)",45967,religion,Muslim
NA,htn_diagnosed,43.6,42.3,44.8,Proportion,"43.6 (42.3, 44.8)",45967,religion,Muslim
NA,htn_screened,81.3,80.3,82.3,Proportion,"81.3 (80.3, 82.3)",63077,religion,Other
NA,htn_diagnosed,43.2,41.9,44.5,Proportion,"43.2 (41.9, 44.5)",63077,religion,Other
NA,htn_screened,66.8,66,67.6,Proportion,"66.8 (66, 67.6)",75373,wealthq_ur,1
NA,htn_diagnosed,34.2,33.3,35.2,Proportion,"34.2 (33.3, 35.2)",75373,wealthq_ur,1
NA,htn_screened,73.8,73.1,74.4,Proportion,"73.8 (73.1, 74.4)",83128,wealthq_ur,2
NA,htn_diagnosed,38.3,37.5,39.1,Proportion,"38.3 (37.5, 39.1)",83128,wealthq_ur,2
NA,htn_screened,76.1,75.4,76.8,Proportion,"76.1 (75.4, 76.8)",87176,wealthq_ur,3
NA,htn_diagnosed,39.1,38.4,39.9,Proportion,"39.1 (38.4, 39.9)",87176,wealthq_ur,3
NA,htn_screened,79,78.3,79.6,Proportion,"79 (78.3, 79.6)",90641,wealthq_ur,4
NA,htn_diagnosed,39.4,38.6,40.2,Proportion,"39.4 (38.6, 40.2)",90641,wealthq_ur,4
NA,htn_screened,82.6,82,83.2,Proportion,"82.6 (82, 83.2)",105198,wealthq_ur,5
NA,htn_diagnosed,42.9,42.1,43.6,Proportion,"42.9 (42.1, 43.6)",105198,wealthq_ur,5
NA,htn_treated,41.7,41,42.4,Proportion,"41.7 (41, 42.4)",105861,sex,Female
NA,htn_treated,48.7,47.9,49.5,Proportion,"48.7 (47.9, 49.5)",70848,sex,Male
NA,htn_treated,23.3,22.5,24.2,Proportion,"23.3 (22.5, 24.2)",37202,age_category,18-39
NA,htn_treated,61.1,60.5,61.8,Proportion,"61.1 (60.5, 61.8)",93150,age_category,40-64
NA,htn_treated,76.6,75.9,77.3,Proportion,"76.6 (75.9, 77.3)",46357,age_category,65 plus
NA,htn_treated,46.3,45.1,47.4,Proportion,"46.3 (45.1, 47.4)",18374,education,Higher
NA,htn_treated,41.1,40.1,42.1,Proportion,"41.1 (40.1, 42.1)",62505,education,No education
NA,htn_treated,46.4,45.2,47.5,Proportion,"46.4 (45.2, 47.5)",29678,education,Primary
NA,htn_treated,45.2,44.5,46,Proportion,"45.2 (44.5, 46)",66152,education,Secondary
NA,htn_treated,47.8,46.8,48.8,Proportion,"47.8 (46.8, 48.8)",55023,caste,General
NA,htn_treated,43,42.1,43.9,Proportion,"43 (42.1, 43.9)",66614,caste,OBC
NA,htn_treated,41.1,40.1,42.2,Proportion,"41.1 (40.1, 42.2)",31352,caste,Schedule Caste
NA,htn_treated,41.5,39.5,43.5,Proportion,"41.5 (39.5, 43.5)",23720,caste,Schedule Tribe
NA,htn_treated,43.5,42.8,44.2,Proportion,"43.5 (42.8, 44.2)",128453,religion,Hindu
NA,htn_treated,47.8,46.3,49.4,Proportion,"47.8 (46.3, 49.4)",21992,religion,Muslim
NA,htn_treated,44.8,43.1,46.4,Proportion,"44.8 (43.1, 46.4)",26264,religion,Other
NA,htn_treated,36.6,35.3,37.8,Proportion,"36.6 (35.3, 37.8)",23373,wealthq_ur,1
NA,htn_treated,41.2,40.2,42.3,Proportion,"41.2 (40.2, 42.3)",30912,wealthq_ur,2
NA,htn_treated,43.9,42.9,45,Proportion,"43.9 (42.9, 45)",34489,wealthq_ur,3
NA,htn_treated,46.7,45.6,47.8,Proportion,"46.7 (45.6, 47.8)",38125,wealthq_ur,4
NA,htn_treated,47.6,46.6,48.7,Proportion,"47.6 (46.6, 48.7)",49810,wealthq_ur,5
NA,htn_controlled,56.3,55.3,57.3,Proportion,"56.3 (55.3, 57.3)",57363,sex,Female
NA,htn_controlled,47.7,46.3,49.1,Proportion,"47.7 (46.3, 49.1)",38154,sex,Male
NA,htn_controlled,62.2,60.6,63.8,Proportion,"62.2 (60.6, 63.8)",8262,age_category,18-39
NA,htn_controlled,44.1,43.5,44.8,Proportion,"44.1 (43.5, 44.8)",53461,age_category,40-64
NA,htn_controlled,44,43.2,44.8,Proportion,"44 (43.2, 44.8)",33794,age_category,65 plus
NA,htn_controlled,61.2,58.8,63.7,Proportion,"61.2 (58.8, 63.7)",8930,education,Higher
NA,htn_controlled,48.2,47.1,49.4,Proportion,"48.2 (47.1, 49.4)",35311,education,No education
NA,htn_controlled,51,49.2,52.7,Proportion,"51 (49.2, 52.7)",17548,education,Primary
NA,htn_controlled,53.4,52.1,54.8,Proportion,"53.4 (52.1, 54.8)",33728,education,Secondary
NA,htn_controlled,52.7,51.3,54.2,Proportion,"52.7 (51.3, 54.2)",33058,caste,General
NA,htn_controlled,53.9,52.7,55.2,Proportion,"53.9 (52.7, 55.2)",37199,caste,OBC
NA,htn_controlled,52,50.2,53.7,Proportion,"52 (50.2, 53.7)",15003,caste,Schedule Caste
NA,htn_controlled,51.9,48.8,54.9,Proportion,"51.9 (48.8, 54.9)",10257,caste,Schedule Tribe
NA,htn_controlled,53.8,52.8,54.8,Proportion,"53.8 (52.8, 54.8)",70575,religion,Hindu
NA,htn_controlled,50.9,48.8,53,Proportion,"50.9 (48.8, 53)",12794,religion,Muslim
NA,htn_controlled,49.3,46.4,52.1,Proportion,"49.3 (46.4, 52.1)",12148,religion,Other
NA,htn_controlled,55.5,53.5,57.5,Proportion,"55.5 (53.5, 57.5)",10016,wealthq_ur,1
NA,htn_controlled,53,51.3,54.8,Proportion,"53 (51.3, 54.8)",15009,wealthq_ur,2
NA,htn_controlled,53.8,51.9,55.6,Proportion,"53.8 (51.9, 55.6)",18488,wealthq_ur,3
NA,htn_controlled,52.8,51.1,54.6,Proportion,"52.8 (51.1, 54.6)",22106,wealthq_ur,4
NA,htn_controlled,52,50.3,53.7,Proportion,"52 (50.3, 53.7)",29898,wealthq_ur,5
