residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Urban,htn_screened,81.9,80.9,82.8,Proportion,"81.9 (80.9, 82.8)",25578,wealthq_ur,2
Urban,htn_diagnosed,41.4,40.2,42.6,Proportion,"41.4 (40.2, 42.6)",25578,wealthq_ur,2
Urban,htn_screened,84.2,83.4,85.1,Proportion,"84.2 (83.4, 85.1)",25376,wealthq_ur,3
Urban,htn_diagnosed,43.8,42.6,44.9,Proportion,"43.8 (42.6, 44.9)",25376,wealthq_ur,3
Urban,htn_screened,86.5,85.5,87.4,Proportion,"86.5 (85.5, 87.4)",25478,wealthq_ur,4
Urban,htn_diagnosed,45.8,44.6,46.9,Proportion,"45.8 (44.6, 46.9)",25478,wealthq_ur,4
Urban,htn_screened,89.8,88.9,90.6,Proportion,"89.8 (88.9, 90.6)",27285,wealthq_ur,5
Urban,htn_diagnosed,49.7,48.4,51,Proportion,"49.7 (48.4, 51)",27285,wealthq_ur,5
Rural,htn_treated,52.8,52,53.6,Proportion,"52.8 (52, 53.6)",123222,,NA
Urban,htn_treated,67.3,66,68.5,Proportion,"67.3 (66, 68.5)",56100,,NA
Rural,htn_treated,52.5,51.6,53.3,Proportion,"52.5 (51.6, 53.3)",74377,sex,Female
Rural,htn_treated,53.4,52.4,54.3,Proportion,"53.4 (52.4, 54.3)",48845,sex,Male
Urban,htn_treated,66.9,65.7,68.2,Proportion,"66.9 (65.7, 68.2)",32963,sex,Female
Urban,htn_treated,67.8,66.3,69.2,Proportion,"67.8 (66.3, 69.2)",23137,sex,Male
Rural,htn_treated,21.3,20.4,22.2,Proportion,"21.3 (20.4, 22.2)",27483,age_category,18-39
Rural,htn_treated,56.2,55.4,57,Proportion,"56.2 (55.4, 57)",63469,age_category,40-64
Rural,htn_treated,72.2,71.4,73,Proportion,"72.2 (71.4, 73)",32270,age_category,65 plus
Urban,htn_treated,26.4,24.7,28.1,Proportion,"26.4 (24.7, 28.1)",9949,age_category,18-39
Urban,htn_treated,70.3,69.1,71.4,Proportion,"70.3 (69.1, 71.4)",31046,age_category,40-64
Urban,htn_treated,84,82.9,85,Proportion,"84 (82.9, 85)",15105,age_category,65 plus
Rural,htn_treated,40.9,39.1,42.7,Proportion,"40.9 (39.1, 42.7)",8333,education,Higher
Rural,htn_treated,55.6,54.7,56.5,Proportion,"55.6 (54.7, 56.5)",50897,education,No education
Rural,htn_treated,59.2,58,60.3,Proportion,"59.2 (58, 60.3)",21574,education,Primary
Rural,htn_treated,48.4,47.4,49.4,Proportion,"48.4 (47.4, 49.4)",42418,education,Secondary
Urban,htn_treated,62.4,60.3,64.4,Proportion,"62.4 (60.3, 64.4)",10321,education,Higher
Urban,htn_treated,68.4,66.7,70.1,Proportion,"68.4 (66.7, 70.1)",12549,education,No education
Urban,htn_treated,72.8,71.1,74.5,Proportion,"72.8 (71.1, 74.5)",8564,education,Primary
Urban,htn_treated,66.8,65.4,68.2,Proportion,"66.8 (65.4, 68.2)",24666,education,Secondary
Rural,htn_treated,59.5,58.4,60.6,Proportion,"59.5 (58.4, 60.6)",35465,caste,General
Rural,htn_treated,51.8,50.7,52.9,Proportion,"51.8 (50.7, 52.9)",45929,caste,OBC
Rural,htn_treated,47.1,45.7,48.4,Proportion,"47.1 (45.7, 48.4)",23114,caste,Schedule Caste
Rural,htn_treated,47.9,46,49.7,Proportion,"47.9 (46, 49.7)",18714,caste,Schedule Tribe
Urban,htn_treated,70.8,69.4,72.2,Proportion,"70.8 (69.4, 72.2)",20636,caste,General
Urban,htn_treated,67,65.2,68.7,Proportion,"67 (65.2, 68.7)",21543,caste,OBC
Urban,htn_treated,60.6,58.4,62.9,Proportion,"60.6 (58.4, 62.9)",8606,caste,Schedule Caste
Urban,htn_treated,62.8,58.7,67,Proportion,"62.8 (58.7, 67)",5315,caste,Schedule Tribe
Rural,htn_treated,52.3,51.5,53.2,Proportion,"52.3 (51.5, 53.2)",89673,religion,Hindu
Rural,htn_treated,55.1,53.1,57.1,Proportion,"55.1 (53.1, 57.1)",14437,religion,Muslim
Rural,htn_treated,54.8,52.6,56.9,Proportion,"54.8 (52.6, 56.9)",19112,religion,Other
Urban,htn_treated,67.2,65.9,68.6,Proportion,"67.2 (65.9, 68.6)",40537,religion,Hindu
Urban,htn_treated,66.5,63.6,69.5,Proportion,"66.5 (63.6, 69.5)",8028,religion,Muslim
Urban,htn_treated,69.1,66,72.2,Proportion,"69.1 (66, 72.2)",7535,religion,Other
Rural,htn_treated,40.7,39.2,42.2,Proportion,"40.7 (39.2, 42.2)",14722,wealthq_ur,1
Rural,htn_treated,44.6,43.4,45.9,Proportion,"44.6 (43.4, 45.9)",20703,wealthq_ur,2
Rural,htn_treated,50.2,49,51.4,Proportion,"50.2 (49, 51.4)",23753,wealthq_ur,3
Rural,htn_treated,57.9,56.7,59.1,Proportion,"57.9 (56.7, 59.1)",27054,wealthq_ur,4
Rural,htn_treated,60.2,59.2,61.3,Proportion,"60.2 (59.2, 61.3)",36990,wealthq_ur,5
Urban,htn_treated,55.8,53.1,58.5,Proportion,"55.8 (53.1, 58.5)",8924,wealthq_ur,1
Urban,htn_treated,64.6,62.7,66.5,Proportion,"64.6 (62.7, 66.5)",10690,wealthq_ur,2
Urban,htn_treated,69.6,67.9,71.4,Proportion,"69.6 (67.9, 71.4)",11221,wealthq_ur,3
Urban,htn_treated,70.3,68.6,72,Proportion,"70.3 (68.6, 72)",11688,wealthq_ur,4
Urban,htn_treated,71.4,69.7,73.1,Proportion,"71.4 (69.7, 73.1)",13577,wealthq_ur,5
Rural,htn_controlled,45,44.5,45.6,Proportion,"45 (44.5, 45.6)",62632,,NA
Urban,htn_controlled,45.9,45,46.8,Proportion,"45.9 (45, 46.8)",35501,,NA
Rural,htn_controlled,45.8,45.1,46.5,Proportion,"45.8 (45.1, 46.5)",37904,sex,Female
Rural,htn_controlled,43.8,42.9,44.7,Proportion,"43.8 (42.9, 44.7)",24728,sex,Male
Urban,htn_controlled,47,46,48.1,Proportion,"47 (46, 48.1)",20940,sex,Female
Urban,htn_controlled,44.2,42.9,45.5,Proportion,"44.2 (42.9, 45.5)",14561,sex,Male
Rural,htn_controlled,63.8,62,65.6,Proportion,"63.8 (62, 65.6)",5979,age_category,18-39
Rural,htn_controlled,42.9,42.2,43.7,Proportion,"42.9 (42.2, 43.7)",34211,age_category,40-64
Rural,htn_controlled,43.6,42.7,44.5,Proportion,"43.6 (42.7, 44.5)",22442,age_category,65 plus
Urban,htn_controlled,56.8,53.9,59.7,Proportion,"56.8 (53.9, 59.7)",2513,age_category,18-39
Urban,htn_controlled,44.6,43.5,45.6,Proportion,"44.6 (43.5, 45.6)",20618,age_category,40-64
Urban,htn_controlled,46.1,44.7,47.5,Proportion,"46.1 (44.7, 47.5)",12370,age_category,65 plus
Rural,htn_controlled,52.3,49.8,54.7,Proportion,"52.3 (49.8, 54.7)",3284,education,Higher
Rural,htn_controlled,42.2,41.3,43,Proportion,"42.2 (41.3, 43)",27865,education,No education
Rural,htn_controlled,45.8,44.5,47,Proportion,"45.8 (44.5, 47)",12074,education,Primary
Rural,htn_controlled,47.4,46.4,48.5,Proportion,"47.4 (46.4, 48.5)",19409,education,Secondary
Urban,htn_controlled,50.3,48.2,52.3,Proportion,"50.3 (48.2, 52.3)",5926,education,Higher
Urban,htn_controlled,42,40.4,43.7,Proportion,"42 (40.4, 43.7)",8389,education,No education
Urban,htn_controlled,45.3,43.6,47,Proportion,"45.3 (43.6, 47)",5934,education,Primary
Urban,htn_controlled,46.4,45.1,47.7,Proportion,"46.4 (45.1, 47.7)",15252,education,Secondary
Rural,htn_controlled,45.9,44.8,46.9,Proportion,"45.9 (44.8, 46.9)",20238,caste,General
Rural,htn_controlled,45.7,44.8,46.5,Proportion,"45.7 (44.8, 46.5)",23813,caste,OBC
Rural,htn_controlled,43.2,41.9,44.5,Proportion,"43.2 (41.9, 44.5)",10500,caste,Schedule Caste
Rural,htn_controlled,41.9,40,43.8,Proportion,"41.9 (40, 43.8)",8081,caste,Schedule Tribe
Urban,htn_controlled,47.6,46.2,49,Proportion,"47.6 (46.2, 49)",13899,caste,General
Urban,htn_controlled,45.4,44.2,46.7,Proportion,"45.4 (44.2, 46.7)",14245,caste,OBC
Urban,htn_controlled,42.9,40.8,44.9,Proportion,"42.9 (40.8, 44.9)",4872,caste,Schedule Caste
Urban,htn_controlled,43.8,38.9,48.7,Proportion,"43.8 (38.9, 48.7)",2485,caste,Schedule Tribe
Rural,htn_controlled,45.6,44.9,46.2,Proportion,"45.6 (44.9, 46.2)",46141,religion,Hindu
Rural,htn_controlled,44,42.2,45.7,Proportion,"44 (42.2, 45.7)",7920,religion,Muslim
Rural,htn_controlled,41.4,39.6,43.3,Proportion,"41.4 (39.6, 43.3)",8571,religion,Other
Urban,htn_controlled,46,45,47,Proportion,"46 (45, 47)",26193,religion,Hindu
Urban,htn_controlled,44.3,42.1,46.5,Proportion,"44.3 (42.1, 46.5)",5348,religion,Muslim
Urban,htn_controlled,47.5,44.6,50.4,Proportion,"47.5 (44.6, 50.4)",3960,religion,Other
Rural,htn_controlled,45.5,43.6,47.3,Proportion,"45.5 (43.6, 47.3)",5664,wealthq_ur,1
Rural,htn_controlled,44.3,42.8,45.7,Proportion,"44.3 (42.8, 45.7)",9027,wealthq_ur,2
Rural,htn_controlled,43.1,41.8,44.4,Proportion,"43.1 (41.8, 44.4)",11608,wealthq_ur,3
Rural,htn_controlled,45.3,44.2,46.4,Proportion,"45.3 (44.2, 46.4)",14939,wealthq_ur,4
Rural,htn_controlled,46.1,45.2,47.1,Proportion,"46.1 (45.2, 47.1)",21394,wealthq_ur,5
Urban,htn_controlled,41.9,39.7,44.1,Proportion,"41.9 (39.7, 44.1)",4625,wealthq_ur,1
Urban,htn_controlled,44.2,42.4,45.9,Proportion,"44.2 (42.4, 45.9)",6465,wealthq_ur,2
Urban,htn_controlled,44.5,42.7,46.4,Proportion,"44.5 (42.7, 46.4)",7365,wealthq_ur,3
Urban,htn_controlled,47.1,45.3,48.8,Proportion,"47.1 (45.3, 48.8)",7785,wealthq_ur,4
Urban,htn_controlled,48.9,47.2,50.5,Proportion,"48.9 (47.2, 50.5)",9261,wealthq_ur,5
NA,htn_screened,83,82.7,83.4,Proportion,"83 (82.7, 83.4)",239234,sex,Female
NA,htn_diagnosed,46.6,46.2,47.1,Proportion,"46.6 (46.2, 47.1)",239234,sex,Female
NA,htn_screened,72.2,71.8,72.6,Proportion,"72.2 (71.8, 72.6)",230786,sex,Male
NA,htn_diagnosed,32.1,31.7,32.5,Proportion,"32.1 (31.7, 32.5)",230786,sex,Male
NA,htn_screened,69.6,69.1,70.1,Proportion,"69.6 (69.1, 70.1)",124332,age_category,18-39
NA,htn_diagnosed,30.6,29.9,31.2,Proportion,"30.6 (29.9, 31.2)",124332,age_category,18-39
NA,htn_screened,79.4,79.1,79.8,Proportion,"79.4 (79.1, 79.8)",247630,age_category,40-64
NA,htn_diagnosed,39.6,39.2,40,Proportion,"39.6 (39.2, 40)",247630,age_category,40-64
NA,htn_screened,83.5,83.1,83.9,Proportion,"83.5 (83.1, 83.9)",98058,age_category,65 plus
NA,htn_diagnosed,50.4,49.9,51,Proportion,"50.4 (49.9, 51)",98058,age_category,65 plus
NA,htn_screened,80.8,80.1,81.5,Proportion,"80.8 (80.1, 81.5)",47548,education,Higher
NA,htn_diagnosed,40.3,39.4,41.2,Proportion,"40.3 (39.4, 41.2)",47548,education,Higher
NA,htn_screened,75.5,75.1,75.9,Proportion,"75.5 (75.1, 75.9)",169031,education,No education
NA,htn_diagnosed,39.2,38.7,39.7,Proportion,"39.2 (38.7, 39.7)",169031,education,No education
NA,htn_screened,78.7,78.2,79.2,Proportion,"78.7 (78.2, 79.2)",76567,education,Primary
NA,htn_diagnosed,41.1,40.5,41.7,Proportion,"41.1 (40.5, 41.7)",76567,education,Primary
NA,htn_screened,78.7,78.3,79.1,Proportion,"78.7 (78.3, 79.1)",176874,education,Secondary
NA,htn_diagnosed,39.2,38.7,39.7,Proportion,"39.2 (38.7, 39.7)",176874,education,Secondary
NA,htn_screened,82.5,82,83,Proportion,"82.5 (82, 83)",124635,caste,General
NA,htn_diagnosed,44.9,44.2,45.5,Proportion,"44.9 (44.2, 45.5)",124635,caste,General
NA,htn_screened,78.9,78.5,79.3,Proportion,"78.9 (78.5, 79.3)",173841,caste,OBC
NA,htn_diagnosed,40.3,39.8,40.9,Proportion,"40.3 (39.8, 40.9)",173841,caste,OBC
NA,htn_screened,76.1,75.5,76.7,Proportion,"76.1 (75.5, 76.7)",86394,caste,Schedule Caste
NA,htn_diagnosed,36.8,36.1,37.5,Proportion,"36.8 (36.1, 37.5)",86394,caste,Schedule Caste
NA,htn_screened,60.3,59.4,61.3,Proportion,"60.3 (59.4, 61.3)",85150,caste,Schedule Tribe
NA,htn_diagnosed,25.5,24.7,26.3,Proportion,"25.5 (24.7, 26.3)",85150,caste,Schedule Tribe
NA,htn_screened,76.7,76.4,77.1,Proportion,"76.7 (76.4, 77.1)",353748,religion,Hindu
NA,htn_diagnosed,38.6,38.1,39,Proportion,"38.6 (38.1, 39)",353748,religion,Hindu
NA,htn_screened,81.9,81.1,82.7,Proportion,"81.9 (81.1, 82.7)",49228,religion,Muslim
NA,htn_diagnosed,43.6,42.5,44.6,Proportion,"43.6 (42.5, 44.6)",49228,religion,Muslim
NA,htn_screened,83.9,83.1,84.7,Proportion,"83.9 (83.1, 84.7)",67044,religion,Other
NA,htn_diagnosed,46,44.9,47.1,Proportion,"46 (44.9, 47.1)",67044,religion,Other
NA,htn_screened,66.7,66,67.4,Proportion,"66.7 (66, 67.4)",80419,wealthq_ur,1
NA,htn_diagnosed,32.3,31.5,33,Proportion,"32.3 (31.5, 33)",80419,wealthq_ur,1
NA,htn_screened,74.3,73.8,74.9,Proportion,"74.3 (73.8, 74.9)",89005,wealthq_ur,2
NA,htn_diagnosed,37.1,36.4,37.7,Proportion,"37.1 (36.4, 37.7)",89005,wealthq_ur,2
NA,htn_screened,77.7,77.2,78.2,Proportion,"77.7 (77.2, 78.2)",93048,wealthq_ur,3
NA,htn_diagnosed,39.1,38.4,39.7,Proportion,"39.1 (38.4, 39.7)",93048,wealthq_ur,3
NA,htn_screened,80.9,80.5,81.4,Proportion,"80.9 (80.5, 81.4)",96251,wealthq_ur,4
NA,htn_diagnosed,41.3,40.7,41.9,Proportion,"41.3 (40.7, 41.9)",96251,wealthq_ur,4
NA,htn_screened,85.4,85,85.8,Proportion,"85.4 (85, 85.8)",111297,wealthq_ur,5
NA,htn_diagnosed,45.7,45,46.3,Proportion,"45.7 (45, 46.3)",111297,wealthq_ur,5
NA,htn_treated,57.9,57.2,58.6,Proportion,"57.9 (57.2, 58.6)",107340,sex,Female
NA,htn_treated,59.1,58.3,59.9,Proportion,"59.1 (58.3, 59.9)",71982,sex,Male
NA,htn_treated,22.9,22.1,23.7,Proportion,"22.9 (22.1, 23.7)",37432,age_category,18-39
NA,htn_treated,61.9,61.2,62.6,Proportion,"61.9 (61.2, 62.6)",94515,age_category,40-64
NA,htn_treated,76.9,76.3,77.6,Proportion,"76.9 (76.3, 77.6)",47375,age_category,65 plus
NA,htn_treated,54.3,52.8,55.8,Proportion,"54.3 (52.8, 55.8)",18654,education,Higher
NA,htn_treated,58.8,58,59.6,Proportion,"58.8 (58, 59.6)",63446,education,No education
NA,htn_treated,63.9,63,64.9,Proportion,"63.9 (63, 64.9)",30138,education,Primary
NA,htn_treated,56.6,55.8,57.5,Proportion,"56.6 (55.8, 57.5)",67084,education,Secondary
NA,htn_treated,64.6,63.7,65.5,Proportion,"64.6 (63.7, 65.5)",56101,caste,General
NA,htn_treated,57.6,56.6,58.5,Proportion,"57.6 (56.6, 58.5)",67472,caste,OBC
NA,htn_treated,51.5,50.3,52.7,Proportion,"51.5 (50.3, 52.7)",31720,caste,Schedule Caste
NA,htn_treated,51.3,49.5,53.1,Proportion,"51.3 (49.5, 53.1)",24029,caste,Schedule Tribe
NA,htn_treated,57.9,57.2,58.6,Proportion,"57.9 (57.2, 58.6)",130210,religion,Hindu
NA,htn_treated,60.1,58.4,61.8,Proportion,"60.1 (58.4, 61.8)",22465,religion,Muslim
NA,htn_treated,60.4,58.6,62.2,Proportion,"60.4 (58.6, 62.2)",26647,religion,Other
NA,htn_treated,47.1,45.7,48.5,Proportion,"47.1 (45.7, 48.5)",23646,wealthq_ur,1
NA,htn_treated,53,51.9,54,Proportion,"53 (51.9, 54)",31393,wealthq_ur,2
NA,htn_treated,57.9,56.8,58.9,Proportion,"57.9 (56.8, 58.9)",34974,wealthq_ur,3
NA,htn_treated,62.5,61.6,63.5,Proportion,"62.5 (61.6, 63.5)",38742,wealthq_ur,4
NA,htn_treated,64.1,63.2,65,Proportion,"64.1 (63.2, 65)",50567,wealthq_ur,5
NA,htn_controlled,46.4,45.7,47,Proportion,"46.4 (45.7, 47)",58844,sex,Female
NA,htn_controlled,44,43.2,44.7,Proportion,"44 (43.2, 44.7)",39289,sex,Male
NA,htn_controlled,61.3,59.7,62.8,Proportion,"61.3 (59.7, 62.8)",8492,age_category,18-39
NA,htn_controlled,43.7,43,44.3,Proportion,"43.7 (43, 44.3)",54829,age_category,40-64
NA,htn_controlled,44.7,43.9,45.5,Proportion,"44.7 (43.9, 45.5)",34812,age_category,65 plus
NA,htn_controlled,50.8,49.2,52.5,Proportion,"50.8 (49.2, 52.5)",9210,education,Higher
NA,htn_controlled,42.1,41.4,42.9,Proportion,"42.1 (41.4, 42.9)",36254,education,No education
NA,htn_controlled,45.6,44.6,46.6,Proportion,"45.6 (44.6, 46.6)",18008,education,Primary
NA,htn_controlled,46.9,46,47.7,Proportion,"46.9 (46, 47.7)",34661,education,Secondary
NA,htn_controlled,46.7,45.8,47.6,Proportion,"46.7 (45.8, 47.6)",34137,caste,General
NA,htn_controlled,45.6,44.8,46.3,Proportion,"45.6 (44.8, 46.3)",38058,caste,OBC
NA,htn_controlled,43.1,41.9,44.2,Proportion,"43.1 (41.9, 44.2)",15372,caste,Schedule Caste
NA,htn_controlled,42.4,40.5,44.3,Proportion,"42.4 (40.5, 44.3)",10566,caste,Schedule Tribe
NA,htn_controlled,45.8,45.2,46.3,Proportion,"45.8 (45.2, 46.3)",72334,religion,Hindu
NA,htn_controlled,44.1,42.8,45.5,Proportion,"44.1 (42.8, 45.5)",13268,religion,Muslim
NA,htn_controlled,44.1,42.5,45.8,Proportion,"44.1 (42.5, 45.8)",12531,religion,Other
NA,htn_controlled,43.7,42.2,45.1,Proportion,"43.7 (42.2, 45.1)",10289,wealthq_ur,1
NA,htn_controlled,44.2,43.1,45.4,Proportion,"44.2 (43.1, 45.4)",15492,wealthq_ur,2
NA,htn_controlled,43.8,42.7,44.9,Proportion,"43.8 (42.7, 44.9)",18973,wealthq_ur,3
NA,htn_controlled,46,45.1,47,Proportion,"46 (45.1, 47)",22724,wealthq_ur,4
NA,htn_controlled,47.2,46.3,48.1,Proportion,"47.2 (46.3, 48.1)",30655,wealthq_ur,5
