state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
6,Rural,htn_screened,81.3,80.1,82.5,Proportion,"81.3 (80.1, 82.5)",10814,,NA,Haryana,North
6,Rural,htn_diagnosed,41,39,43,Proportion,"41 (39, 43)",10814,,NA,Haryana,North
6,Urban,htn_screened,85.9,84.3,87.5,Proportion,"85.9 (84.3, 87.5)",5180,,NA,Haryana,North
6,Urban,htn_diagnosed,44.7,41.5,48,Proportion,"44.7 (41.5, 48)",5180,,NA,Haryana,North
7,Rural,htn_screened,89.7,84.9,94.5,Proportion,"89.7 (84.9, 94.5)",257,,NA,Nct Of Delhi,North
7,Rural,htn_diagnosed,49.5,36.9,62,Proportion,"49.5 (36.9, 62)",257,,NA,Nct Of Delhi,North
7,Urban,htn_screened,86.7,85.4,88,Proportion,"86.7 (85.4, 88)",7239,,NA,Nct Of Delhi,North
7,Urban,htn_diagnosed,36.4,34.6,38.3,Proportion,"36.4 (34.6, 38.3)",7239,,NA,Nct Of Delhi,North
8,Rural,htn_screened,67.9,66.3,69.4,Proportion,"67.9 (66.3, 69.4)",16813,,NA,Rajasthan,North
8,Rural,htn_diagnosed,32.8,30.8,34.7,Proportion,"32.8 (30.8, 34.7)",16813,,NA,Rajasthan,North
8,Urban,htn_screened,81.8,79.6,84,Proportion,"81.8 (79.6, 84)",5550,,NA,Rajasthan,North
8,Urban,htn_diagnosed,44.7,40.8,48.6,Proportion,"44.7 (40.8, 48.6)",5550,,NA,Rajasthan,North
9,Rural,htn_screened,73.9,73,74.9,Proportion,"73.9 (73, 74.9)",43070,,NA,Uttar Pradesh,Central
9,Rural,htn_diagnosed,36.2,34.8,37.6,Proportion,"36.2 (34.8, 37.6)",43070,,NA,Uttar Pradesh,Central
9,Urban,htn_screened,80.6,78.9,82.3,Proportion,"80.6 (78.9, 82.3)",11736,,NA,Uttar Pradesh,Central
9,Urban,htn_diagnosed,35.6,33.2,38,Proportion,"35.6 (33.2, 38)",11736,,NA,Uttar Pradesh,Central
10,Rural,htn_screened,78.4,77.4,79.5,Proportion,"78.4 (77.4, 79.5)",19083,,NA,Bihar,East
10,Rural,htn_diagnosed,51.1,49.3,52.9,Proportion,"51.1 (49.3, 52.9)",19083,,NA,Bihar,East
10,Urban,htn_screened,87.1,84.8,89.4,Proportion,"87.1 (84.8, 89.4)",2673,,NA,Bihar,East
10,Urban,htn_diagnosed,61.4,56.4,66.4,Proportion,"61.4 (56.4, 66.4)",2673,,NA,Bihar,East
11,Rural,htn_screened,80.9,78.1,83.7,Proportion,"80.9 (78.1, 83.7)",3309,,NA,Sikkim,North East
11,Rural,htn_diagnosed,33.2,29.9,36.5,Proportion,"33.2 (29.9, 36.5)",3309,,NA,Sikkim,North East
11,Urban,htn_screened,83.6,77.9,89.4,Proportion,"83.6 (77.9, 89.4)",478,,NA,Sikkim,North East
11,Urban,htn_diagnosed,43.2,35.5,50.9,Proportion,"43.2 (35.5, 50.9)",478,,NA,Sikkim,North East
12,Rural,htn_screened,68.5,66.2,70.8,Proportion,"68.5 (66.2, 70.8)",13349,,NA,Arunachal Pradesh,North East
12,Rural,htn_diagnosed,28.4,26.2,30.6,Proportion,"28.4 (26.2, 30.6)",13349,,NA,Arunachal Pradesh,North East
12,Urban,htn_screened,78.6,73.4,83.7,Proportion,"78.6 (73.4, 83.7)",3430,,NA,Arunachal Pradesh,North East
12,Urban,htn_diagnosed,38.2,32.4,44,Proportion,"38.2 (32.4, 44)",3430,,NA,Arunachal Pradesh,North East
13,Rural,htn_screened,66.2,62.7,69.7,Proportion,"66.2 (62.7, 69.7)",5759,,NA,Nagaland,North East
13,Rural,htn_diagnosed,33.4,29.9,36.9,Proportion,"33.4 (29.9, 36.9)",5759,,NA,Nagaland,North East
13,Urban,htn_screened,81.3,77,85.6,Proportion,"81.3 (77, 85.6)",1898,,NA,Nagaland,North East
13,Urban,htn_diagnosed,49.4,43.7,55.1,Proportion,"49.4 (43.7, 55.1)",1898,,NA,Nagaland,North East
14,Rural,htn_screened,88.7,87.3,90.1,Proportion,"88.7 (87.3, 90.1)",4551,,NA,Manipur,North East
14,Rural,htn_diagnosed,40.5,38.1,43,Proportion,"40.5 (38.1, 43)",4551,,NA,Manipur,North East
14,Urban,htn_screened,92.7,91.1,94.4,Proportion,"92.7 (91.1, 94.4)",2000,,NA,Manipur,North East
14,Urban,htn_diagnosed,48.8,45.5,52.2,Proportion,"48.8 (45.5, 52.2)",2000,,NA,Manipur,North East
15,Rural,htn_screened,82.4,79,85.9,Proportion,"82.4 (79, 85.9)",2101,,NA,Mizoram,North East
15,Rural,htn_diagnosed,38.4,33.7,43,Proportion,"38.4 (33.7, 43)",2101,,NA,Mizoram,North East
15,Urban,htn_screened,94.5,93,96,Proportion,"94.5 (93, 96)",2061,,NA,Mizoram,North East
15,Urban,htn_diagnosed,52.8,47.2,58.5,Proportion,"52.8 (47.2, 58.5)",2061,,NA,Mizoram,North East
16,Rural,htn_screened,81.5,78.9,84,Proportion,"81.5 (78.9, 84)",3273,,NA,Tripura,North East
16,Rural,htn_diagnosed,48.8,45.6,51.9,Proportion,"48.8 (45.6, 51.9)",3273,,NA,Tripura,North East
16,Urban,htn_screened,92.4,90.1,94.6,Proportion,"92.4 (90.1, 94.6)",1025,,NA,Tripura,North East
16,Urban,htn_diagnosed,59.1,53.4,64.7,Proportion,"59.1 (53.4, 64.7)",1025,,NA,Tripura,North East
17,Rural,htn_screened,59.9,55.8,64.1,Proportion,"59.9 (55.8, 64.1)",4737,,NA,Meghalaya,North East
17,Rural,htn_diagnosed,28.7,25.7,31.7,Proportion,"28.7 (25.7, 31.7)",4737,,NA,Meghalaya,North East
17,Urban,htn_screened,80.8,73.6,88,Proportion,"80.8 (73.6, 88)",732,,NA,Meghalaya,North East
17,Urban,htn_diagnosed,36.2,31,41.4,Proportion,"36.2 (31, 41.4)",732,,NA,Meghalaya,North East
18,Rural,htn_screened,79.3,77.9,80.6,Proportion,"79.3 (77.9, 80.6)",16780,,NA,Assam,North East
18,Rural,htn_diagnosed,42.7,41.1,44.4,Proportion,"42.7 (41.1, 44.4)",16780,,NA,Assam,North East
18,Urban,htn_screened,88.1,86.2,90,Proportion,"88.1 (86.2, 90)",2963,,NA,Assam,North East
18,Urban,htn_diagnosed,52.2,48.8,55.7,Proportion,"52.2 (48.8, 55.7)",2963,,NA,Assam,North East
19,Rural,htn_screened,75.3,73.3,77.2,Proportion,"75.3 (73.3, 77.2)",7832,,NA,West Bengal,East
19,Rural,htn_diagnosed,37.3,35.5,39.2,Proportion,"37.3 (35.5, 39.2)",7832,,NA,West Bengal,East
19,Urban,htn_screened,82.1,79,85.2,Proportion,"82.1 (79, 85.2)",4071,,NA,West Bengal,East
19,Urban,htn_diagnosed,44.8,41.8,47.7,Proportion,"44.8 (41.8, 47.7)",4071,,NA,West Bengal,East
20,Rural,htn_screened,64.3,62.3,66.3,Proportion,"64.3 (62.3, 66.3)",12094,,NA,Jharkhand,East
20,Rural,htn_diagnosed,32.5,29.9,35.1,Proportion,"32.5 (29.9, 35.1)",12094,,NA,Jharkhand,East
20,Urban,htn_screened,79.4,76.7,82.1,Proportion,"79.4 (76.7, 82.1)",3684,,NA,Jharkhand,East
20,Urban,htn_diagnosed,42,38.1,45.8,Proportion,"42 (38.1, 45.8)",3684,,NA,Jharkhand,East
21,Rural,htn_screened,58.9,57.3,60.4,Proportion,"58.9 (57.3, 60.4)",16893,,NA,Odisha,East
21,Rural,htn_diagnosed,32.8,31.3,34.4,Proportion,"32.8 (31.3, 34.4)",16893,,NA,Odisha,East
21,Urban,htn_screened,74.6,71.6,77.5,Proportion,"74.6 (71.6, 77.5)",3050,,NA,Odisha,East
21,Urban,htn_diagnosed,42.3,38.2,46.4,Proportion,"42.3 (38.2, 46.4)",3050,,NA,Odisha,East
22,Rural,htn_screened,62.6,60.5,64.7,Proportion,"62.6 (60.5, 64.7)",15900,,NA,Chhattisgarh,Central
22,Rural,htn_diagnosed,19,17.5,20.5,Proportion,"19 (17.5, 20.5)",15900,,NA,Chhattisgarh,Central
22,Urban,htn_screened,79.6,76.6,82.6,Proportion,"79.6 (76.6, 82.6)",4053,,NA,Chhattisgarh,Central
22,Urban,htn_diagnosed,34.5,30.4,38.5,Proportion,"34.5 (30.4, 38.5)",4053,,NA,Chhattisgarh,Central
23,Rural,htn_screened,56.9,55.5,58.4,Proportion,"56.9 (55.5, 58.4)",23355,,NA,Madhya Pradesh,Central
23,Rural,htn_diagnosed,21.8,20.6,23,Proportion,"21.8 (20.6, 23)",23355,,NA,Madhya Pradesh,Central
23,Urban,htn_screened,74.7,72.4,77,Proportion,"74.7 (72.4, 77)",7085,,NA,Madhya Pradesh,Central
23,Urban,htn_diagnosed,33,30.6,35.4,Proportion,"33 (30.6, 35.4)",7085,,NA,Madhya Pradesh,Central
24,Rural,htn_screened,62.4,60.4,64.4,Proportion,"62.4 (60.4, 64.4)",14317,,NA,Gujarat,West
24,Rural,htn_diagnosed,26.5,25,27.9,Proportion,"26.5 (25, 27.9)",14317,,NA,Gujarat,West
24,Urban,htn_screened,79.8,77.5,82.2,Proportion,"79.8 (77.5, 82.2)",6559,,NA,Gujarat,West
24,Urban,htn_diagnosed,40.4,37.6,43.1,Proportion,"40.4 (37.6, 43.1)",6559,,NA,Gujarat,West
25,Rural,htn_screened,73.4,67.2,79.6,Proportion,"73.4 (67.2, 79.6)",577,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,htn_diagnosed,23.6,17.3,30,Proportion,"23.6 (17.3, 30)",577,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_screened,78.2,70,86.3,Proportion,"78.2 (70, 86.3)",803,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_diagnosed,35.5,30,41.1,Proportion,"35.5 (30, 41.1)",803,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,htn_screened,68.2,66.3,70,Proportion,"68.2 (66.3, 70)",16428,,NA,Maharashtra,West
27,Rural,htn_diagnosed,28.7,27.5,30,Proportion,"28.7 (27.5, 30)",16428,,NA,Maharashtra,West
27,Urban,htn_screened,80.8,78.6,83.1,Proportion,"80.8 (78.6, 83.1)",7520,,NA,Maharashtra,West
27,Urban,htn_diagnosed,36.5,34.3,38.8,Proportion,"36.5 (34.3, 38.8)",7520,,NA,Maharashtra,West
28,Rural,htn_screened,83.2,81.5,84.8,Proportion,"83.2 (81.5, 84.8)",5706,,NA,Andhra Pradesh,South
28,Rural,htn_diagnosed,41,38.8,43.1,Proportion,"41 (38.8, 43.1)",5706,,NA,Andhra Pradesh,South
28,Urban,htn_screened,86.9,84.8,89,Proportion,"86.9 (84.8, 89)",2505,,NA,Andhra Pradesh,South
28,Urban,htn_diagnosed,47,43.5,50.6,Proportion,"47 (43.5, 50.6)",2505,,NA,Andhra Pradesh,South
29,Rural,htn_screened,72.5,70.7,74.3,Proportion,"72.5 (70.7, 74.3)",15553,,NA,Karnataka,South
29,Rural,htn_diagnosed,31.7,30.1,33.3,Proportion,"31.7 (30.1, 33.3)",15553,,NA,Karnataka,South
29,Urban,htn_screened,77.3,73.6,80.9,Proportion,"77.3 (73.6, 80.9)",6565,,NA,Karnataka,South
29,Urban,htn_diagnosed,40.6,37.5,43.7,Proportion,"40.6 (37.5, 43.7)",6565,,NA,Karnataka,South
30,Rural,htn_screened,94.9,92.2,97.6,Proportion,"94.9 (92.2, 97.6)",612,,NA,Goa,West
30,Rural,htn_diagnosed,58.1,52,64.1,Proportion,"58.1 (52, 64.1)",612,,NA,Goa,West
30,Urban,htn_screened,94.4,91.8,96.9,Proportion,"94.4 (91.8, 96.9)",899,,NA,Goa,West
30,Urban,htn_diagnosed,58,52.7,63.2,Proportion,"58 (52.7, 63.2)",899,,NA,Goa,West
31,Rural,htn_screened,98.5,96.6,100.4,Proportion,"98.5 (96.6, 100.4)",164,,NA,Lakshadweep,South
31,Rural,htn_diagnosed,40,27.7,52.4,Proportion,"40 (27.7, 52.4)",164,,NA,Lakshadweep,South
31,Urban,htn_screened,97.9,96.6,99.3,Proportion,"97.9 (96.6, 99.3)",720,,NA,Lakshadweep,South
31,Urban,htn_diagnosed,42.4,36.4,48.4,Proportion,"42.4 (36.4, 48.4)",720,,NA,Lakshadweep,South
32,Rural,htn_screened,95.2,94.4,95.9,Proportion,"95.2 (94.4, 95.9)",6811,,NA,Kerala,South
32,Rural,htn_diagnosed,56,54.1,58,Proportion,"56 (54.1, 58)",6811,,NA,Kerala,South
32,Urban,htn_screened,96.4,95.8,97,Proportion,"96.4 (95.8, 97)",4616,,NA,Kerala,South
32,Urban,htn_diagnosed,59.2,57,61.4,Proportion,"59.2 (57, 61.4)",4616,,NA,Kerala,South
33,Rural,htn_screened,87.9,86.7,89.2,Proportion,"87.9 (86.7, 89.2)",12289,,NA,Tamil Nadu,South
33,Rural,htn_diagnosed,38.9,36,41.7,Proportion,"38.9 (36, 41.7)",12289,,NA,Tamil Nadu,South
33,Urban,htn_screened,90.3,89,91.5,Proportion,"90.3 (89, 91.5)",9676,,NA,Tamil Nadu,South
33,Urban,htn_diagnosed,45.1,42.5,47.7,Proportion,"45.1 (42.5, 47.7)",9676,,NA,Tamil Nadu,South
34,Rural,htn_screened,81.3,74,88.5,Proportion,"81.3 (74, 88.5)",486,,NA,Puducherry,South
34,Rural,htn_diagnosed,39,32.6,45.4,Proportion,"39 (32.6, 45.4)",486,,NA,Puducherry,South
34,Urban,htn_screened,90.1,86.6,93.6,Proportion,"90.1 (86.6, 93.6)",2695,,NA,Puducherry,South
34,Urban,htn_diagnosed,51.1,44,58.2,Proportion,"51.1 (44, 58.2)",2695,,NA,Puducherry,South
35,Rural,htn_screened,91.5,89.2,93.9,Proportion,"91.5 (89.2, 93.9)",1965,,NA,Andaman & Nicobar Islands,South
35,Rural,htn_diagnosed,37.3,33.2,41.5,Proportion,"37.3 (33.2, 41.5)",1965,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_screened,90.5,87.3,93.6,Proportion,"90.5 (87.3, 93.6)",383,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_diagnosed,50,45.1,54.8,Proportion,"50 (45.1, 54.8)",383,,NA,Andaman & Nicobar Islands,South
36,Rural,htn_screened,84.2,82.9,85.5,Proportion,"84.2 (82.9, 85.5)",14433,,NA,Telangana,South
36,Rural,htn_diagnosed,38.5,37.2,39.7,Proportion,"38.5 (37.2, 39.7)",14433,,NA,Telangana,South
36,Urban,htn_screened,89.1,87.5,90.8,Proportion,"89.1 (87.5, 90.8)",5533,,NA,Telangana,South
36,Urban,htn_diagnosed,48.8,46.2,51.3,Proportion,"48.8 (46.2, 51.3)",5533,,NA,Telangana,South
37,Rural,htn_screened,92,88.8,95.2,Proportion,"92 (88.8, 95.2)",1144,,NA,Ladakh,North
37,Rural,htn_diagnosed,64.3,55.2,73.4,Proportion,"64.3 (55.2, 73.4)",1144,,NA,Ladakh,North
37,Urban,htn_screened,93.1,86.6,99.6,Proportion,"93.1 (86.6, 99.6)",300,,NA,Ladakh,North
37,Urban,htn_diagnosed,72.3,51.9,92.7,Proportion,"72.3 (51.9, 92.7)",300,,NA,Ladakh,North
1,Rural,htn_screened,93.1,91.7,94.5,Proportion,"93.1 (91.7, 94.5)",5540,sex,Female,Jammu & Kashmir,North
1,Rural,htn_diagnosed,55.1,52.3,57.9,Proportion,"55.1 (52.3, 57.9)",5540,sex,Female,Jammu & Kashmir,North
1,Rural,htn_screened,86.7,84.5,88.9,Proportion,"86.7 (84.5, 88.9)",5052,sex,Male,Jammu & Kashmir,North
1,Rural,htn_diagnosed,48.2,44.9,51.4,Proportion,"48.2 (44.9, 51.4)",5052,sex,Male,Jammu & Kashmir,North
1,Urban,htn_screened,91.2,88,94.3,Proportion,"91.2 (88, 94.3)",1405,sex,Female,Jammu & Kashmir,North
1,Urban,htn_diagnosed,65.6,60.3,71,Proportion,"65.6 (60.3, 71)",1405,sex,Female,Jammu & Kashmir,North
1,Urban,htn_screened,85.4,80.9,89.9,Proportion,"85.4 (80.9, 89.9)",1213,sex,Male,Jammu & Kashmir,North
1,Urban,htn_diagnosed,57,51.4,62.5,Proportion,"57 (51.4, 62.5)",1213,sex,Male,Jammu & Kashmir,North
2,Rural,htn_screened,92.3,90.9,93.6,Proportion,"92.3 (90.9, 93.6)",3711,sex,Female,Himachal Pradesh,North
2,Rural,htn_diagnosed,57.6,54.6,60.5,Proportion,"57.6 (54.6, 60.5)",3711,sex,Female,Himachal Pradesh,North
2,Rural,htn_screened,79.9,77.9,81.9,Proportion,"79.9 (77.9, 81.9)",3249,sex,Male,Himachal Pradesh,North
2,Rural,htn_diagnosed,37,34.3,39.7,Proportion,"37 (34.3, 39.7)",3249,sex,Male,Himachal Pradesh,North
2,Urban,htn_screened,95.6,93.3,97.8,Proportion,"95.6 (93.3, 97.8)",333,sex,Female,Himachal Pradesh,North
2,Urban,htn_diagnosed,64.7,59.5,69.8,Proportion,"64.7 (59.5, 69.8)",333,sex,Female,Himachal Pradesh,North
2,Urban,htn_screened,86.3,81.6,91.1,Proportion,"86.3 (81.6, 91.1)",328,sex,Male,Himachal Pradesh,North
2,Urban,htn_diagnosed,42.1,30,54.2,Proportion,"42.1 (30, 54.2)",328,sex,Male,Himachal Pradesh,North
3,Rural,htn_screened,93,92,94,Proportion,"93 (92, 94)",8192,sex,Female,Punjab,North
3,Rural,htn_diagnosed,56.4,54.2,58.6,Proportion,"56.4 (54.2, 58.6)",8192,sex,Female,Punjab,North
3,Rural,htn_screened,80.9,79.3,82.6,Proportion,"80.9 (79.3, 82.6)",7925,sex,Male,Punjab,North
3,Rural,htn_diagnosed,32.1,30.3,34,Proportion,"32.1 (30.3, 34)",7925,sex,Male,Punjab,North
3,Urban,htn_screened,95.1,93.7,96.5,Proportion,"95.1 (93.7, 96.5)",3387,sex,Female,Punjab,North
3,Urban,htn_diagnosed,56.8,53.7,60,Proportion,"56.8 (53.7, 60)",3387,sex,Female,Punjab,North
3,Urban,htn_screened,85.9,83.7,88.1,Proportion,"85.9 (83.7, 88.1)",3348,sex,Male,Punjab,North
3,Urban,htn_diagnosed,34.8,31.8,37.8,Proportion,"34.8 (31.8, 37.8)",3348,sex,Male,Punjab,North
4,Rural,htn_screened,100,100,100,Proportion,"100 (100, 100)",9,sex,Female,Chandigarh,North
4,Rural,htn_diagnosed,33.3,33.3,33.3,Proportion,"33.3 (33.3, 33.3)",9,sex,Female,Chandigarh,North
4,Rural,htn_screened,91.7,91.7,91.7,Proportion,"91.7 (91.7, 91.7)",12,sex,Male,Chandigarh,North
4,Rural,htn_diagnosed,8.3,8.3,8.3,Proportion,"8.3 (8.3, 8.3)",12,sex,Male,Chandigarh,North
4,Urban,htn_screened,95.3,91.5,99.2,Proportion,"95.3 (91.5, 99.2)",260,sex,Female,Chandigarh,North
4,Urban,htn_diagnosed,54.2,45.8,62.6,Proportion,"54.2 (45.8, 62.6)",260,sex,Female,Chandigarh,North
4,Urban,htn_screened,82.8,76.1,89.6,Proportion,"82.8 (76.1, 89.6)",227,sex,Male,Chandigarh,North
4,Urban,htn_diagnosed,27.1,18.5,35.7,Proportion,"27.1 (18.5, 35.7)",227,sex,Male,Chandigarh,North
5,Rural,htn_screened,81.7,79.8,83.6,Proportion,"81.7 (79.8, 83.6)",3856,sex,Female,Uttarakhand,Central
5,Rural,htn_diagnosed,40,37.4,42.6,Proportion,"40 (37.4, 42.6)",3856,sex,Female,Uttarakhand,Central
5,Rural,htn_screened,71.3,69.1,73.5,Proportion,"71.3 (69.1, 73.5)",3679,sex,Male,Uttarakhand,Central
5,Rural,htn_diagnosed,26.8,24.6,28.9,Proportion,"26.8 (24.6, 28.9)",3679,sex,Male,Uttarakhand,Central
5,Urban,htn_screened,91.8,89.1,94.5,Proportion,"91.8 (89.1, 94.5)",938,sex,Female,Uttarakhand,Central
5,Urban,htn_diagnosed,52.6,48.3,56.9,Proportion,"52.6 (48.3, 56.9)",938,sex,Female,Uttarakhand,Central
5,Urban,htn_screened,77.9,73,82.9,Proportion,"77.9 (73, 82.9)",920,sex,Male,Uttarakhand,Central
5,Urban,htn_diagnosed,33.1,27.5,38.7,Proportion,"33.1 (27.5, 38.7)",920,sex,Male,Uttarakhand,Central
6,Rural,htn_screened,88.6,87.4,89.8,Proportion,"88.6 (87.4, 89.8)",5575,sex,Female,Haryana,North
6,Rural,htn_diagnosed,52.4,50,54.8,Proportion,"52.4 (50, 54.8)",5575,sex,Female,Haryana,North
6,Rural,htn_screened,73.5,71.8,75.1,Proportion,"73.5 (71.8, 75.1)",5239,sex,Male,Haryana,North
6,Rural,htn_diagnosed,28.9,27,30.8,Proportion,"28.9 (27, 30.8)",5239,sex,Male,Haryana,North
6,Urban,htn_screened,93.7,92.4,95,Proportion,"93.7 (92.4, 95)",2637,sex,Female,Haryana,North
6,Urban,htn_diagnosed,56,52.4,59.6,Proportion,"56 (52.4, 59.6)",2637,sex,Female,Haryana,North
6,Urban,htn_screened,77.8,75.5,80.1,Proportion,"77.8 (75.5, 80.1)",2543,sex,Male,Haryana,North
6,Urban,htn_diagnosed,33.1,29.9,36.3,Proportion,"33.1 (29.9, 36.3)",2543,sex,Male,Haryana,North
7,Rural,htn_screened,95.2,90.5,100,Proportion,"95.2 (90.5, 100)",117,sex,Female,Nct Of Delhi,North
7,Rural,htn_diagnosed,63.1,44.4,81.7,Proportion,"63.1 (44.4, 81.7)",117,sex,Female,Nct Of Delhi,North
7,Rural,htn_screened,84.7,73.9,95.6,Proportion,"84.7 (73.9, 95.6)",140,sex,Male,Nct Of Delhi,North
7,Rural,htn_diagnosed,37.4,30.5,44.3,Proportion,"37.4 (30.5, 44.3)",140,sex,Male,Nct Of Delhi,North
7,Urban,htn_screened,92.8,91.7,93.9,Proportion,"92.8 (91.7, 93.9)",3489,sex,Female,Nct Of Delhi,North
7,Urban,htn_diagnosed,47,44.4,49.6,Proportion,"47 (44.4, 49.6)",3489,sex,Female,Nct Of Delhi,North
7,Urban,htn_screened,81,79.2,82.8,Proportion,"81 (79.2, 82.8)",3750,sex,Male,Nct Of Delhi,North
7,Urban,htn_diagnosed,26.6,24.7,28.4,Proportion,"26.6 (24.7, 28.4)",3750,sex,Male,Nct Of Delhi,North
8,Rural,htn_screened,75.1,73.6,76.7,Proportion,"75.1 (73.6, 76.7)",8529,sex,Female,Rajasthan,North
8,Rural,htn_diagnosed,39.9,37.7,42,Proportion,"39.9 (37.7, 42)",8529,sex,Female,Rajasthan,North
8,Rural,htn_screened,60.3,58.5,62.2,Proportion,"60.3 (58.5, 62.2)",8284,sex,Male,Rajasthan,North
8,Rural,htn_diagnosed,25.4,23.5,27.4,Proportion,"25.4 (23.5, 27.4)",8284,sex,Male,Rajasthan,North
8,Urban,htn_screened,87.6,85.6,89.6,Proportion,"87.6 (85.6, 89.6)",2721,sex,Female,Rajasthan,North
8,Urban,htn_diagnosed,52.7,48.7,56.7,Proportion,"52.7 (48.7, 56.7)",2721,sex,Female,Rajasthan,North
8,Urban,htn_screened,76.2,73.3,79.1,Proportion,"76.2 (73.3, 79.1)",2829,sex,Male,Rajasthan,North
8,Urban,htn_diagnosed,36.9,32.7,41.2,Proportion,"36.9 (32.7, 41.2)",2829,sex,Male,Rajasthan,North
9,Rural,htn_screened,79.7,78.8,80.7,Proportion,"79.7 (78.8, 80.7)",22841,sex,Female,Uttar Pradesh,Central
9,Rural,htn_diagnosed,43.4,41.9,44.9,Proportion,"43.4 (41.9, 44.9)",22841,sex,Female,Uttar Pradesh,Central
9,Rural,htn_screened,67.3,66.1,68.4,Proportion,"67.3 (66.1, 68.4)",20229,sex,Male,Uttar Pradesh,Central
9,Rural,htn_diagnosed,28,26.6,29.4,Proportion,"28 (26.6, 29.4)",20229,sex,Male,Uttar Pradesh,Central
9,Urban,htn_screened,86.2,84.4,88,Proportion,"86.2 (84.4, 88)",5911,sex,Female,Uttar Pradesh,Central
9,Urban,htn_diagnosed,43.4,40.6,46.2,Proportion,"43.4 (40.6, 46.2)",5911,sex,Female,Uttar Pradesh,Central
9,Urban,htn_screened,74.7,72.7,76.8,Proportion,"74.7 (72.7, 76.8)",5825,sex,Male,Uttar Pradesh,Central
9,Urban,htn_diagnosed,27.5,25.2,29.8,Proportion,"27.5 (25.2, 29.8)",5825,sex,Male,Uttar Pradesh,Central
10,Rural,htn_screened,83.5,82.4,84.6,Proportion,"83.5 (82.4, 84.6)",10842,sex,Female,Bihar,East
10,Rural,htn_diagnosed,56.8,54.9,58.7,Proportion,"56.8 (54.9, 58.7)",10842,sex,Female,Bihar,East
10,Rural,htn_screened,71.8,70.3,73.2,Proportion,"71.8 (70.3, 73.2)",8241,sex,Male,Bihar,East
10,Rural,htn_diagnosed,43.5,41.6,45.5,Proportion,"43.5 (41.6, 45.5)",8241,sex,Male,Bihar,East
10,Urban,htn_screened,91,88.7,93.4,Proportion,"91 (88.7, 93.4)",1421,sex,Female,Bihar,East
10,Urban,htn_diagnosed,67.2,62,72.4,Proportion,"67.2 (62, 72.4)",1421,sex,Female,Bihar,East
