residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Rural,htn_controlled,0.7,0.6,0.7,Proportion,"0.7 (0.6, 0.7)",611292,age_category,18-39
Rural,htn_screened,65.7,65.3,66.2,Proportion,"65.7 (65.3, 66.2)",482034,age_category,40-64
Rural,htn_disease,34.4,34.1,34.7,Proportion,"34.4 (34.1, 34.7)",482034,age_category,40-64
Rural,htn_diagnosed,12.9,12.7,13.1,Proportion,"12.9 (12.7, 13.1)",482034,age_category,40-64
Rural,htn_treated,7.2,7,7.3,Proportion,"7.2 (7, 7.3)",482034,age_category,40-64
Rural,htn_controlled,3.1,3,3.2,Proportion,"3.1 (3, 3.2)",482034,age_category,40-64
Rural,htn_screened,71.5,71,72.1,Proportion,"71.5 (71, 72.1)",139182,age_category,65 plus
Rural,htn_disease,50.3,49.8,50.8,Proportion,"50.3 (49.8, 50.8)",139182,age_category,65 plus
Rural,htn_diagnosed,23.2,22.7,23.7,Proportion,"23.2 (22.7, 23.7)",139182,age_category,65 plus
Rural,htn_treated,16.6,16.2,17,Proportion,"16.6 (16.2, 17)",139182,age_category,65 plus
Rural,htn_controlled,7.4,7.1,7.6,Proportion,"7.4 (7.1, 7.6)",139182,age_category,65 plus
Urban,htn_screened,62.8,62,63.6,Proportion,"62.8 (62, 63.6)",201916,age_category,18-39
Urban,htn_disease,14.5,14.1,14.9,Proportion,"14.5 (14.1, 14.9)",201916,age_category,18-39
Urban,htn_diagnosed,4.5,4.2,4.7,Proportion,"4.5 (4.2, 4.7)",201916,age_category,18-39
Urban,htn_treated,1.2,1.1,1.3,Proportion,"1.2 (1.1, 1.3)",201916,age_category,18-39
Urban,htn_controlled,0.7,0.6,0.8,Proportion,"0.7 (0.6, 0.8)",201916,age_category,18-39
Urban,htn_screened,79.8,79.1,80.5,Proportion,"79.8 (79.1, 80.5)",160407,age_category,40-64
Urban,htn_disease,39.1,38.5,39.6,Proportion,"39.1 (38.5, 39.6)",160407,age_category,40-64
Urban,htn_diagnosed,17.9,17.4,18.3,Proportion,"17.9 (17.4, 18.3)",160407,age_category,40-64
Urban,htn_treated,12.5,12.1,12.8,Proportion,"12.5 (12.1, 12.8)",160407,age_category,40-64
Urban,htn_controlled,5.7,5.5,5.9,Proportion,"5.7 (5.5, 5.9)",160407,age_category,40-64
Urban,htn_screened,86.5,85.7,87.4,Proportion,"86.5 (85.7, 87.4)",41046,age_category,65 plus
Urban,htn_disease,59.8,58.8,60.8,Proportion,"59.8 (58.8, 60.8)",41046,age_category,65 plus
Urban,htn_diagnosed,36.3,35.2,37.4,Proportion,"36.3 (35.2, 37.4)",41046,age_category,65 plus
Urban,htn_treated,30.5,29.5,31.5,Proportion,"30.5 (29.5, 31.5)",41046,age_category,65 plus
Urban,htn_controlled,13.9,13.2,14.6,Proportion,"13.9 (13.2, 14.6)",41046,age_category,65 plus
Rural,htn_screened,62.4,61.7,63,Proportion,"62.4 (61.7, 63)",122908,education,Higher
Rural,htn_disease,23.4,22.8,24,Proportion,"23.4 (22.8, 24)",122908,education,Higher
Rural,htn_diagnosed,9.7,9.3,10.1,Proportion,"9.7 (9.3, 10.1)",122908,education,Higher
Rural,htn_treated,4.9,4.7,5.2,Proportion,"4.9 (4.7, 5.2)",122908,education,Higher
Rural,htn_controlled,2.4,2.2,2.5,Proportion,"2.4 (2.2, 2.5)",122908,education,Higher
Rural,htn_screened,59.7,59.3,60.2,Proportion,"59.7 (59.3, 60.2)",410031,education,No education
Rural,htn_disease,25.6,25.4,25.9,Proportion,"25.6 (25.4, 25.9)",410031,education,No education
Rural,htn_diagnosed,9.7,9.4,9.9,Proportion,"9.7 (9.4, 9.9)",410031,education,No education
Rural,htn_treated,4.6,4.5,4.7,Proportion,"4.6 (4.5, 4.7)",410031,education,No education
Rural,htn_controlled,2,2,2.1,Proportion,"2 (2, 2.1)",410031,education,No education
Rural,htn_screened,61.7,61.2,62.2,Proportion,"61.7 (61.2, 62.2)",186438,education,Primary
Rural,htn_disease,25.7,25.4,26.1,Proportion,"25.7 (25.4, 26.1)",186438,education,Primary
Rural,htn_diagnosed,9.9,9.7,10.2,Proportion,"9.9 (9.7, 10.2)",186438,education,Primary
Rural,htn_treated,5.3,5.2,5.5,Proportion,"5.3 (5.2, 5.5)",186438,education,Primary
Rural,htn_controlled,2.4,2.3,2.5,Proportion,"2.4 (2.3, 2.5)",186438,education,Primary
Rural,htn_screened,61,60.6,61.4,Proportion,"61 (60.6, 61.4)",513131,education,Secondary
Rural,htn_disease,24.4,24.2,24.7,Proportion,"24.4 (24.2, 24.7)",513131,education,Secondary
Rural,htn_diagnosed,9.5,9.3,9.7,Proportion,"9.5 (9.3, 9.7)",513131,education,Secondary
Rural,htn_treated,4.9,4.8,5,Proportion,"4.9 (4.8, 5)",513131,education,Secondary
Rural,htn_controlled,2.3,2.2,2.4,Proportion,"2.3 (2.2, 2.4)",513131,education,Secondary
Urban,htn_screened,76.3,75.4,77.3,Proportion,"76.3 (75.4, 77.3)",97871,education,Higher
Urban,htn_disease,30.1,29.4,30.8,Proportion,"30.1 (29.4, 30.8)",97871,education,Higher
Urban,htn_diagnosed,15,14.4,15.6,Proportion,"15 (14.4, 15.6)",97871,education,Higher
Urban,htn_treated,10.6,10.1,11.1,Proportion,"10.6 (10.1, 11.1)",97871,education,Higher
Urban,htn_controlled,5.2,4.9,5.5,Proportion,"5.2 (4.9, 5.5)",97871,education,Higher
Urban,htn_screened,70.4,69.3,71.4,Proportion,"70.4 (69.3, 71.4)",66463,education,No education
Urban,htn_disease,31.8,31.1,32.5,Proportion,"31.8 (31.1, 32.5)",66463,education,No education
Urban,htn_diagnosed,13.9,13.4,14.5,Proportion,"13.9 (13.4, 14.5)",66463,education,No education
Urban,htn_treated,8.6,8.2,8.9,Proportion,"8.6 (8.2, 8.9)",66463,education,No education
Urban,htn_controlled,3.7,3.4,3.9,Proportion,"3.7 (3.4, 3.9)",66463,education,No education
Urban,htn_screened,72.5,71.5,73.5,Proportion,"72.5 (71.5, 73.5)",46909,education,Primary
Urban,htn_disease,33.8,33,34.5,Proportion,"33.8 (33, 34.5)",46909,education,Primary
Urban,htn_diagnosed,15.2,14.6,15.7,Proportion,"15.2 (14.6, 15.7)",46909,education,Primary
Urban,htn_treated,10.6,10.1,11,Proportion,"10.6 (10.1, 11)",46909,education,Primary
Urban,htn_controlled,4.7,4.4,5,Proportion,"4.7 (4.4, 5)",46909,education,Primary
Urban,htn_screened,73.4,72.7,74.1,Proportion,"73.4 (72.7, 74.1)",192126,education,Secondary
Urban,htn_disease,31.9,31.5,32.4,Proportion,"31.9 (31.5, 32.4)",192126,education,Secondary
Urban,htn_diagnosed,14.9,14.5,15.2,Proportion,"14.9 (14.5, 15.2)",192126,education,Secondary
Urban,htn_treated,10.4,10.1,10.7,Proportion,"10.4 (10.1, 10.7)",192126,education,Secondary
Urban,htn_controlled,4.8,4.6,5,Proportion,"4.8 (4.6, 5)",192126,education,Secondary
Rural,htn_screened,64.2,63.6,64.8,Proportion,"64.2 (63.6, 64.8)",269188,caste,General
Rural,htn_disease,26.1,25.7,26.5,Proportion,"26.1 (25.7, 26.5)",269188,caste,General
Rural,htn_diagnosed,11.7,11.4,12,Proportion,"11.7 (11.4, 12)",269188,caste,General
Rural,htn_treated,6.5,6.4,6.7,Proportion,"6.5 (6.4, 6.7)",269188,caste,General
Rural,htn_controlled,3.1,2.9,3.2,Proportion,"3.1 (2.9, 3.2)",269188,caste,General
Rural,htn_screened,62.2,61.7,62.6,Proportion,"62.2 (61.7, 62.6)",454220,caste,OBC
Rural,htn_disease,24.6,24.3,24.8,Proportion,"24.6 (24.3, 24.8)",454220,caste,OBC
Rural,htn_diagnosed,9.8,9.5,10,Proportion,"9.8 (9.5, 10)",454220,caste,OBC
Rural,htn_treated,4.8,4.7,4.9,Proportion,"4.8 (4.7, 4.9)",454220,caste,OBC
Rural,htn_controlled,2.2,2.1,2.3,Proportion,"2.2 (2.1, 2.3)",454220,caste,OBC
Rural,htn_screened,60.9,60.3,61.5,Proportion,"60.9 (60.3, 61.5)",241816,caste,Schedule Caste
Rural,htn_disease,25,24.6,25.3,Proportion,"25 (24.6, 25.3)",241816,caste,Schedule Caste
Rural,htn_diagnosed,9.3,9,9.5,Proportion,"9.3 (9, 9.5)",241816,caste,Schedule Caste
Rural,htn_treated,4.3,4.2,4.5,Proportion,"4.3 (4.2, 4.5)",241816,caste,Schedule Caste
Rural,htn_controlled,2,1.9,2.1,Proportion,"2 (1.9, 2.1)",241816,caste,Schedule Caste
Rural,htn_screened,49.4,48.5,50.2,Proportion,"49.4 (48.5, 50.2)",267284,caste,Schedule Tribe
Rural,htn_disease,24.1,23.6,24.5,Proportion,"24.1 (23.6, 24.5)",267284,caste,Schedule Tribe
Rural,htn_diagnosed,6.1,5.8,6.4,Proportion,"6.1 (5.8, 6.4)",267284,caste,Schedule Tribe
Rural,htn_treated,2.9,2.8,3.1,Proportion,"2.9 (2.8, 3.1)",267284,caste,Schedule Tribe
Rural,htn_controlled,1.3,1.2,1.4,Proportion,"1.3 (1.2, 1.4)",267284,caste,Schedule Tribe
Urban,htn_screened,75.1,74.1,76.1,Proportion,"75.1 (74.1, 76.1)",131420,caste,General
Urban,htn_disease,31,30.5,31.6,Proportion,"31 (30.5, 31.6)",131420,caste,General
Urban,htn_diagnosed,15,14.5,15.4,Proportion,"15 (14.5, 15.4)",131420,caste,General
Urban,htn_treated,10.6,10.2,11,Proportion,"10.6 (10.2, 11)",131420,caste,General
Urban,htn_controlled,5.1,4.9,5.4,Proportion,"5.1 (4.9, 5.4)",131420,caste,General
Urban,htn_screened,74.2,73.4,74.9,Proportion,"74.2 (73.4, 74.9)",159245,caste,OBC
Urban,htn_disease,32.2,31.6,32.7,Proportion,"32.2 (31.6, 32.7)",159245,caste,OBC
Urban,htn_diagnosed,15.2,14.8,15.7,Proportion,"15.2 (14.8, 15.7)",159245,caste,OBC
Urban,htn_treated,10.6,10.3,11,Proportion,"10.6 (10.3, 11)",159245,caste,OBC
Urban,htn_controlled,4.8,4.6,5,Proportion,"4.8 (4.6, 5)",159245,caste,OBC
Urban,htn_screened,71.5,70.4,72.6,Proportion,"71.5 (70.4, 72.6)",71901,caste,Schedule Caste
Urban,htn_disease,31.2,30.3,32,Proportion,"31.2 (30.3, 32)",71901,caste,Schedule Caste
Urban,htn_diagnosed,13.7,13.1,14.3,Proportion,"13.7 (13.1, 14.3)",71901,caste,Schedule Caste
Urban,htn_treated,8.9,8.4,9.4,Proportion,"8.9 (8.4, 9.4)",71901,caste,Schedule Caste
Urban,htn_controlled,4,3.6,4.3,Proportion,"4 (3.6, 4.3)",71901,caste,Schedule Caste
Urban,htn_screened,65.5,63.1,67.9,Proportion,"65.5 (63.1, 67.9)",40803,caste,Schedule Tribe
Urban,htn_disease,33.2,31.4,35,Proportion,"33.2 (31.4, 35)",40803,caste,Schedule Tribe
Urban,htn_diagnosed,13.7,12.4,15,Proportion,"13.7 (12.4, 15)",40803,caste,Schedule Tribe
Urban,htn_treated,9.2,8.1,10.2,Proportion,"9.2 (8.1, 10.2)",40803,caste,Schedule Tribe
Urban,htn_controlled,3.8,3.1,4.4,Proportion,"3.8 (3.1, 4.4)",40803,caste,Schedule Tribe
Rural,htn_screened,59.8,59.4,60.2,Proportion,"59.8 (59.4, 60.2)",955144,religion,Hindu
Rural,htn_disease,24.6,24.4,24.8,Proportion,"24.6 (24.4, 24.8)",955144,religion,Hindu
Rural,htn_diagnosed,9.2,9,9.4,Proportion,"9.2 (9, 9.4)",955144,religion,Hindu
Rural,htn_treated,4.6,4.5,4.7,Proportion,"4.6 (4.5, 4.7)",955144,religion,Hindu
Rural,htn_controlled,2.1,2.1,2.2,Proportion,"2.1 (2.1, 2.2)",955144,religion,Hindu
Rural,htn_screened,64.9,64,65.9,Proportion,"64.9 (64, 65.9)",118884,religion,Muslim
Rural,htn_disease,25,24.4,25.6,Proportion,"25 (24.4, 25.6)",118884,religion,Muslim
Rural,htn_diagnosed,11.6,11.1,12,Proportion,"11.6 (11.1, 12)",118884,religion,Muslim
Rural,htn_treated,6.4,6.1,6.7,Proportion,"6.4 (6.1, 6.7)",118884,religion,Muslim
Rural,htn_controlled,2.8,2.6,3,Proportion,"2.8 (2.6, 3)",118884,religion,Muslim
Rural,htn_screened,68.5,67.6,69.5,Proportion,"68.5 (67.6, 69.5)",158480,religion,Other
Rural,htn_disease,30.5,29.9,31.2,Proportion,"30.5 (29.9, 31.2)",158480,religion,Other
Rural,htn_diagnosed,13,12.5,13.6,Proportion,"13 (12.5, 13.6)",158480,religion,Other
Rural,htn_treated,6.6,6.3,6.9,Proportion,"6.6 (6.3, 6.9)",158480,religion,Other
Rural,htn_controlled,2.9,2.7,3.1,Proportion,"2.9 (2.7, 3.1)",158480,religion,Other
Urban,htn_screened,73.7,73,74.4,Proportion,"73.7 (73, 74.4)",296856,religion,Hindu
Urban,htn_disease,31.5,31.1,32,Proportion,"31.5 (31.1, 32)",296856,religion,Hindu
Urban,htn_diagnosed,14.7,14.3,15.1,Proportion,"14.7 (14.3, 15.1)",296856,religion,Hindu
Urban,htn_treated,10.2,9.9,10.4,Proportion,"10.2 (9.9, 10.4)",296856,religion,Hindu
Urban,htn_controlled,4.7,4.5,4.9,Proportion,"4.7 (4.5, 4.9)",296856,religion,Hindu
Urban,htn_screened,70.9,69.4,72.4,Proportion,"70.9 (69.4, 72.4)",61697,religion,Muslim
Urban,htn_disease,31.3,30.4,32.1,Proportion,"31.3 (30.4, 32.1)",61697,religion,Muslim
Urban,htn_diagnosed,14.2,13.5,15,Proportion,"14.2 (13.5, 15)",61697,religion,Muslim
Urban,htn_treated,9.8,9.2,10.4,Proportion,"9.8 (9.2, 10.4)",61697,religion,Muslim
Urban,htn_controlled,4.5,4.1,4.9,Proportion,"4.5 (4.1, 4.9)",61697,religion,Muslim
Urban,htn_screened,78.9,77.5,80.4,Proportion,"78.9 (77.5, 80.4)",44816,religion,Other
Urban,htn_disease,34.1,33.1,35.2,Proportion,"34.1 (33.1, 35.2)",44816,religion,Other
Urban,htn_diagnosed,17.5,16.6,18.4,Proportion,"17.5 (16.6, 18.4)",44816,religion,Other
Urban,htn_treated,12,11.3,12.7,Proportion,"12 (11.3, 12.7)",44816,religion,Other
Urban,htn_controlled,5.6,5.1,6.1,Proportion,"5.6 (5.1, 6.1)",44816,religion,Other
Rural,htn_screened,48.9,48.3,49.5,Proportion,"48.9 (48.3, 49.5)",226429,wealthq_ur,1
Rural,htn_disease,22.7,22.4,23,Proportion,"22.7 (22.4, 23)",226429,wealthq_ur,1
Rural,htn_diagnosed,7.1,6.8,7.3,Proportion,"7.1 (6.8, 7.3)",226429,wealthq_ur,1
Rural,htn_treated,2.7,2.6,2.9,Proportion,"2.7 (2.6, 2.9)",226429,wealthq_ur,1
Rural,htn_controlled,1.3,1.2,1.4,Proportion,"1.3 (1.2, 1.4)",226429,wealthq_ur,1
Rural,htn_screened,56.2,55.6,56.7,Proportion,"56.2 (55.6, 56.7)",247267,wealthq_ur,2
Rural,htn_disease,23,22.7,23.3,Proportion,"23 (22.7, 23.3)",247267,wealthq_ur,2
Rural,htn_diagnosed,8.4,8.1,8.6,Proportion,"8.4 (8.1, 8.6)",247267,wealthq_ur,2
Rural,htn_treated,3.6,3.4,3.7,Proportion,"3.6 (3.4, 3.7)",247267,wealthq_ur,2
Rural,htn_controlled,1.6,1.6,1.7,Proportion,"1.6 (1.6, 1.7)",247267,wealthq_ur,2
Rural,htn_screened,60.9,60.3,61.4,Proportion,"60.9 (60.3, 61.4)",249823,wealthq_ur,3
Rural,htn_disease,24.3,24,24.6,Proportion,"24.3 (24, 24.6)",249823,wealthq_ur,3
Rural,htn_diagnosed,9.3,9,9.5,Proportion,"9.3 (9, 9.5)",249823,wealthq_ur,3
Rural,htn_treated,4.4,4.3,4.6,Proportion,"4.4 (4.3, 4.6)",249823,wealthq_ur,3
Rural,htn_controlled,2,1.9,2,Proportion,"2 (1.9, 2)",249823,wealthq_ur,3
Rural,htn_screened,65.1,64.5,65.6,Proportion,"65.1 (64.5, 65.6)",248485,wealthq_ur,4
Rural,htn_disease,25.7,25.3,26,Proportion,"25.7 (25.3, 26)",248485,wealthq_ur,4
Rural,htn_diagnosed,10.3,10,10.5,Proportion,"10.3 (10, 10.5)",248485,wealthq_ur,4
Rural,htn_treated,5.7,5.5,5.9,Proportion,"5.7 (5.5, 5.9)",248485,wealthq_ur,4
Rural,htn_controlled,2.6,2.5,2.7,Proportion,"2.6 (2.5, 2.7)",248485,wealthq_ur,4
Rural,htn_screened,70.6,70,71.1,Proportion,"70.6 (70, 71.1)",260504,wealthq_ur,5
Rural,htn_disease,28.4,28,28.7,Proportion,"28.4 (28, 28.7)",260504,wealthq_ur,5
Rural,htn_diagnosed,12.7,12.4,13,Proportion,"12.7 (12.4, 13)",260504,wealthq_ur,5
Rural,htn_treated,7.4,7.2,7.6,Proportion,"7.4 (7.2, 7.6)",260504,wealthq_ur,5
Rural,htn_controlled,3.4,3.3,3.6,Proportion,"3.4 (3.3, 3.6)",260504,wealthq_ur,5
Urban,htn_screened,64.9,63.7,66.1,Proportion,"64.9 (63.7, 66.1)",83159,wealthq_ur,1
Urban,htn_disease,28,27.3,28.7,Proportion,"28 (27.3, 28.7)",83159,wealthq_ur,1
Urban,htn_diagnosed,11.1,10.5,11.7,Proportion,"11.1 (10.5, 11.7)",83159,wealthq_ur,1
Urban,htn_treated,6.2,5.8,6.6,Proportion,"6.2 (5.8, 6.6)",83159,wealthq_ur,1
Urban,htn_controlled,2.7,2.5,2.9,Proportion,"2.7 (2.5, 2.9)",83159,wealthq_ur,1
Urban,htn_screened,71.2,70.3,72.2,Proportion,"71.2 (70.3, 72.2)",83420,wealthq_ur,2
Urban,htn_disease,30.9,30.2,31.6,Proportion,"30.9 (30.2, 31.6)",83420,wealthq_ur,2
Urban,htn_diagnosed,13.7,13.2,14.3,Proportion,"13.7 (13.2, 14.3)",83420,wealthq_ur,2
Urban,htn_treated,9.2,8.8,9.6,Proportion,"9.2 (8.8, 9.6)",83420,wealthq_ur,2
Urban,htn_controlled,4,3.7,4.3,Proportion,"4 (3.7, 4.3)",83420,wealthq_ur,2
Urban,htn_screened,74.2,73.3,75.1,Proportion,"74.2 (73.3, 75.1)",80499,wealthq_ur,3
Urban,htn_disease,32.3,31.6,32.9,Proportion,"32.3 (31.6, 32.9)",80499,wealthq_ur,3
Urban,htn_diagnosed,15.3,14.7,15.8,Proportion,"15.3 (14.7, 15.8)",80499,wealthq_ur,3
Urban,htn_treated,11.1,10.6,11.6,Proportion,"11.1 (10.6, 11.6)",80499,wealthq_ur,3
Urban,htn_controlled,5,4.7,5.3,Proportion,"5 (4.7, 5.3)",80499,wealthq_ur,3
Urban,htn_screened,76.7,75.7,77.7,Proportion,"76.7 (75.7, 77.7)",78786,wealthq_ur,4
Urban,htn_disease,33,32.3,33.7,Proportion,"33 (32.3, 33.7)",78786,wealthq_ur,4
Urban,htn_diagnosed,16.1,15.5,16.7,Proportion,"16.1 (15.5, 16.7)",78786,wealthq_ur,4
Urban,htn_treated,11.7,11.2,12.2,Proportion,"11.7 (11.2, 12.2)",78786,wealthq_ur,4
Urban,htn_controlled,5.5,5.1,5.8,Proportion,"5.5 (5.1, 5.8)",78786,wealthq_ur,4
Urban,htn_screened,80.5,79.4,81.5,Proportion,"80.5 (79.4, 81.5)",77505,wealthq_ur,5
Urban,htn_disease,33.8,33,34.5,Proportion,"33.8 (33, 34.5)",77505,wealthq_ur,5
Urban,htn_diagnosed,17.5,16.9,18.1,Proportion,"17.5 (16.9, 18.1)",77505,wealthq_ur,5
Urban,htn_treated,12.7,12.2,13.1,Proportion,"12.7 (12.2, 13.1)",77505,wealthq_ur,5
Urban,htn_controlled,6.3,5.9,6.6,Proportion,"6.3 (5.9, 6.6)",77505,wealthq_ur,5
NA,htn_screened,70.7,70.3,71,Proportion,"70.7 (70.3, 71)",864167,sex,Female
NA,htn_disease,24.9,24.7,25.1,Proportion,"24.9 (24.7, 25.1)",864167,sex,Female
NA,htn_diagnosed,12.1,11.9,12.3,Proportion,"12.1 (11.9, 12.3)",864167,sex,Female
NA,htn_treated,6.7,6.6,6.9,Proportion,"6.7 (6.6, 6.9)",864167,sex,Female
NA,htn_controlled,3.2,3.2,3.3,Proportion,"3.2 (3.2, 3.3)",864167,sex,Female
NA,htn_screened,59,58.7,59.4,Proportion,"59 (58.7, 59.4)",771710,sex,Male
NA,htn_disease,29.6,29.3,29.8,Proportion,"29.6 (29.3, 29.8)",771710,sex,Male
NA,htn_diagnosed,10.6,10.4,10.7,Proportion,"10.6 (10.4, 10.7)",771710,sex,Male
NA,htn_treated,6.5,6.4,6.6,Proportion,"6.5 (6.4, 6.6)",771710,sex,Male
NA,htn_controlled,2.9,2.8,2.9,Proportion,"2.9 (2.8, 2.9)",771710,sex,Male
NA,htn_screened,57.5,57.1,57.8,Proportion,"57.5 (57.1, 57.8)",813208,age_category,18-39
NA,htn_disease,13.9,13.7,14.1,Proportion,"13.9 (13.7, 14.1)",813208,age_category,18-39
NA,htn_diagnosed,4.7,4.6,4.9,Proportion,"4.7 (4.6, 4.9)",813208,age_category,18-39
NA,htn_treated,1.1,1.1,1.1,Proportion,"1.1 (1.1, 1.1)",813208,age_category,18-39
NA,htn_controlled,0.7,0.6,0.7,Proportion,"0.7 (0.6, 0.7)",813208,age_category,18-39
NA,htn_screened,71,70.7,71.4,Proportion,"71 (70.7, 71.4)",642441,age_category,40-64
NA,htn_disease,36.2,35.9,36.4,Proportion,"36.2 (35.9, 36.4)",642441,age_category,40-64
NA,htn_diagnosed,14.8,14.6,15,Proportion,"14.8 (14.6, 15)",642441,age_category,40-64
NA,htn_treated,9.2,9,9.3,Proportion,"9.2 (9, 9.3)",642441,age_category,40-64
NA,htn_controlled,4.1,4,4.2,Proportion,"4.1 (4, 4.2)",642441,age_category,40-64
NA,htn_screened,77.5,77,77.9,Proportion,"77.5 (77, 77.9)",180228,age_category,65 plus
NA,htn_disease,54.1,53.5,54.6,Proportion,"54.1 (53.5, 54.6)",180228,age_category,65 plus
NA,htn_diagnosed,28.4,27.9,28.9,Proportion,"28.4 (27.9, 28.9)",180228,age_category,65 plus
NA,htn_treated,22.1,21.7,22.6,Proportion,"22.1 (21.7, 22.6)",180228,age_category,65 plus
NA,htn_controlled,10,9.6,10.3,Proportion,"10 (9.6, 10.3)",180228,age_category,65 plus
NA,htn_screened,70.4,69.8,71,Proportion,"70.4 (69.8, 71)",220779,education,Higher
NA,htn_disease,27.2,26.8,27.7,Proportion,"27.2 (26.8, 27.7)",220779,education,Higher
NA,htn_diagnosed,12.8,12.4,13.1,Proportion,"12.8 (12.4, 13.1)",220779,education,Higher
NA,htn_treated,8.2,7.9,8.5,Proportion,"8.2 (7.9, 8.5)",220779,education,Higher
NA,htn_controlled,4,3.8,4.2,Proportion,"4 (3.8, 4.2)",220779,education,Higher
NA,htn_screened,61.6,61.2,62.1,Proportion,"61.6 (61.2, 62.1)",476494,education,No education
NA,htn_disease,26.7,26.5,27,Proportion,"26.7 (26.5, 27)",476494,education,No education
NA,htn_diagnosed,10.4,10.2,10.6,Proportion,"10.4 (10.2, 10.6)",476494,education,No education
NA,htn_treated,5.3,5.2,5.4,Proportion,"5.3 (5.2, 5.4)",476494,education,No education
NA,htn_controlled,2.3,2.3,2.4,Proportion,"2.3 (2.3, 2.4)",476494,education,No education
NA,htn_screened,64.5,64,64.9,Proportion,"64.5 (64, 64.9)",233347,education,Primary
NA,htn_disease,27.8,27.5,28.1,Proportion,"27.8 (27.5, 28.1)",233347,education,Primary
NA,htn_diagnosed,11.3,11.1,11.5,Proportion,"11.3 (11.1, 11.5)",233347,education,Primary
NA,htn_treated,6.7,6.5,6.8,Proportion,"6.7 (6.5, 6.8)",233347,education,Primary
NA,htn_controlled,3,2.9,3.1,Proportion,"3 (2.9, 3.1)",233347,education,Primary
NA,htn_screened,65.5,65.2,65.9,Proportion,"65.5 (65.2, 65.9)",705257,education,Secondary
NA,htn_disease,27.2,26.9,27.4,Proportion,"27.2 (26.9, 27.4)",705257,education,Secondary
