state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
10,Rural,htn_diagnosed,13.1,12.3,13.8,Proportion,"13.1 (12.3, 13.8)",77247,,NA,Bihar,East
10,Rural,htn_treated,4.5,4.3,4.8,Proportion,"4.5 (4.3, 4.8)",77247,,NA,Bihar,East
10,Rural,htn_controlled,2.3,2.1,2.4,Proportion,"2.3 (2.1, 2.4)",77247,,NA,Bihar,East
10,Urban,htn_screened,68,65.1,70.8,Proportion,"68 (65.1, 70.8)",9992,,NA,Bihar,East
10,Urban,htn_disease,55.6,53.3,57.9,Proportion,"55.6 (53.3, 57.9)",9992,,NA,Bihar,East
10,Urban,htn_diagnosed,17.6,15,20.2,Proportion,"17.6 (15, 20.2)",9992,,NA,Bihar,East
10,Urban,htn_treated,6.9,6,7.8,Proportion,"6.9 (6, 7.8)",9992,,NA,Bihar,East
10,Urban,htn_controlled,3.3,2.7,3.9,Proportion,"3.3 (2.7, 3.9)",9992,,NA,Bihar,East
11,Rural,htn_screened,74.8,71.9,77.6,Proportion,"74.8 (71.9, 77.6)",6929,,NA,Sikkim,North East
11,Rural,htn_disease,75.7,73.5,77.9,Proportion,"75.7 (73.5, 77.9)",6929,,NA,Sikkim,North East
11,Rural,htn_diagnosed,15.2,13.7,16.7,Proportion,"15.2 (13.7, 16.7)",6929,,NA,Sikkim,North East
11,Rural,htn_treated,8,7,8.9,Proportion,"8 (7, 8.9)",6929,,NA,Sikkim,North East
11,Rural,htn_controlled,2.1,1.5,2.6,Proportion,"2.1 (1.5, 2.6)",6929,,NA,Sikkim,North East
11,Urban,htn_screened,73.3,66.4,80.1,Proportion,"73.3 (66.4, 80.1)",1107,,NA,Sikkim,North East
11,Urban,htn_disease,71.9,68.2,75.5,Proportion,"71.9 (68.2, 75.5)",1107,,NA,Sikkim,North East
11,Urban,htn_diagnosed,19.4,15.9,22.8,Proportion,"19.4 (15.9, 22.8)",1107,,NA,Sikkim,North East
11,Urban,htn_treated,10.7,8.4,13.1,Proportion,"10.7 (8.4, 13.1)",1107,,NA,Sikkim,North East
11,Urban,htn_controlled,2.8,1.2,4.5,Proportion,"2.8 (1.2, 4.5)",1107,,NA,Sikkim,North East
12,Rural,htn_screened,59.7,57.5,61.8,Proportion,"59.7 (57.5, 61.8)",37136,,NA,Arunachal Pradesh,North East
12,Rural,htn_disease,71.6,70.5,72.6,Proportion,"71.6 (70.5, 72.6)",37136,,NA,Arunachal Pradesh,North East
12,Rural,htn_diagnosed,10.2,9.3,11.2,Proportion,"10.2 (9.3, 11.2)",37136,,NA,Arunachal Pradesh,North East
12,Rural,htn_treated,2.9,2.6,3.2,Proportion,"2.9 (2.6, 3.2)",37136,,NA,Arunachal Pradesh,North East
12,Rural,htn_controlled,0.8,0.6,0.9,Proportion,"0.8 (0.6, 0.9)",37136,,NA,Arunachal Pradesh,North East
12,Urban,htn_screened,69.9,66.5,73.4,Proportion,"69.9 (66.5, 73.4)",8586,,NA,Arunachal Pradesh,North East
12,Urban,htn_disease,73.3,71,75.5,Proportion,"73.3 (71, 75.5)",8586,,NA,Arunachal Pradesh,North East
12,Urban,htn_diagnosed,16.2,13.7,18.7,Proportion,"16.2 (13.7, 18.7)",8586,,NA,Arunachal Pradesh,North East
12,Urban,htn_treated,5.5,4.5,6.5,Proportion,"5.5 (4.5, 6.5)",8586,,NA,Arunachal Pradesh,North East
12,Urban,htn_controlled,1.7,1.2,2.2,Proportion,"1.7 (1.2, 2.2)",8586,,NA,Arunachal Pradesh,North East
13,Rural,htn_screened,52.6,49.6,55.6,Proportion,"52.6 (49.6, 55.6)",18063,,NA,Nagaland,North East
13,Rural,htn_disease,64.2,62.7,65.6,Proportion,"64.2 (62.7, 65.6)",18063,,NA,Nagaland,North East
13,Rural,htn_diagnosed,10.2,9.1,11.4,Proportion,"10.2 (9.1, 11.4)",18063,,NA,Nagaland,North East
13,Rural,htn_treated,3.2,2.6,3.7,Proportion,"3.2 (2.6, 3.7)",18063,,NA,Nagaland,North East
13,Rural,htn_controlled,0.6,0.4,0.8,Proportion,"0.6 (0.4, 0.8)",18063,,NA,Nagaland,North East
13,Urban,htn_screened,63.8,59.3,68.4,Proportion,"63.8 (59.3, 68.4)",6035,,NA,Nagaland,North East
13,Urban,htn_disease,65.5,63.2,67.8,Proportion,"65.5 (63.2, 67.8)",6035,,NA,Nagaland,North East
13,Urban,htn_diagnosed,16.6,14.2,19,Proportion,"16.6 (14.2, 19)",6035,,NA,Nagaland,North East
13,Urban,htn_treated,6,4.7,7.3,Proportion,"6 (4.7, 7.3)",6035,,NA,Nagaland,North East
13,Urban,htn_controlled,0.9,0.6,1.2,Proportion,"0.9 (0.6, 1.2)",6035,,NA,Nagaland,North East
14,Rural,htn_screened,81.3,79.8,82.8,Proportion,"81.3 (79.8, 82.8)",15165,,NA,Manipur,North East
14,Rural,htn_disease,65.4,63.8,67,Proportion,"65.4 (63.8, 67)",15165,,NA,Manipur,North East
14,Rural,htn_diagnosed,12.6,11.6,13.6,Proportion,"12.6 (11.6, 13.6)",15165,,NA,Manipur,North East
14,Rural,htn_treated,6.1,5.2,6.9,Proportion,"6.1 (5.2, 6.9)",15165,,NA,Manipur,North East
14,Rural,htn_controlled,2.5,2,3,Proportion,"2.5 (2, 3)",15165,,NA,Manipur,North East
14,Urban,htn_screened,87.1,85.5,88.8,Proportion,"87.1 (85.5, 88.8)",5511,,NA,Manipur,North East
14,Urban,htn_disease,70.6,68.9,72.3,Proportion,"70.6 (68.9, 72.3)",5511,,NA,Manipur,North East
14,Urban,htn_diagnosed,17.4,15.9,19,Proportion,"17.4 (15.9, 19)",5511,,NA,Manipur,North East
14,Urban,htn_treated,11.6,10.3,12.9,Proportion,"11.6 (10.3, 12.9)",5511,,NA,Manipur,North East
14,Urban,htn_controlled,4.7,4,5.5,Proportion,"4.7 (4, 5.5)",5511,,NA,Manipur,North East
15,Rural,htn_screened,69.7,65.9,73.5,Proportion,"69.7 (65.9, 73.5)",10521,,NA,Mizoram,North East
15,Rural,htn_disease,54.4,52.2,56.6,Proportion,"54.4 (52.2, 56.6)",10521,,NA,Mizoram,North East
15,Rural,htn_diagnosed,8.1,7.1,9.2,Proportion,"8.1 (7.1, 9.2)",10521,,NA,Mizoram,North East
15,Rural,htn_treated,3.1,2.5,3.7,Proportion,"3.1 (2.5, 3.7)",10521,,NA,Mizoram,North East
15,Rural,htn_controlled,1.3,0.9,1.7,Proportion,"1.3 (0.9, 1.7)",10521,,NA,Mizoram,North East
15,Urban,htn_screened,87.9,85.9,89.9,Proportion,"87.9 (85.9, 89.9)",8022,,NA,Mizoram,North East
15,Urban,htn_disease,61.8,59.4,64.3,Proportion,"61.8 (59.4, 64.3)",8022,,NA,Mizoram,North East
15,Urban,htn_diagnosed,15.4,13.6,17.2,Proportion,"15.4 (13.6, 17.2)",8022,,NA,Mizoram,North East
15,Urban,htn_treated,7.6,6.5,8.7,Proportion,"7.6 (6.5, 8.7)",8022,,NA,Mizoram,North East
15,Urban,htn_controlled,3.7,2.9,4.5,Proportion,"3.7 (2.9, 4.5)",8022,,NA,Mizoram,North East
16,Rural,htn_screened,65.9,63.2,68.5,Proportion,"65.9 (63.2, 68.5)",14239,,NA,Tripura,North East
16,Rural,htn_disease,53.4,52.2,54.6,Proportion,"53.4 (52.2, 54.6)",14239,,NA,Tripura,North East
16,Rural,htn_diagnosed,11.6,10.5,12.6,Proportion,"11.6 (10.5, 12.6)",14239,,NA,Tripura,North East
16,Rural,htn_treated,7,6.2,7.8,Proportion,"7 (6.2, 7.8)",14239,,NA,Tripura,North East
16,Rural,htn_controlled,3.5,3,4,Proportion,"3.5 (3, 4)",14239,,NA,Tripura,North East
16,Urban,htn_screened,81.9,78.6,85.3,Proportion,"81.9 (78.6, 85.3)",3423,,NA,Tripura,North East
16,Urban,htn_disease,59.3,57.1,61.6,Proportion,"59.3 (57.1, 61.6)",3423,,NA,Tripura,North East
16,Urban,htn_diagnosed,18.3,15.9,20.7,Proportion,"18.3 (15.9, 20.7)",3423,,NA,Tripura,North East
16,Urban,htn_treated,12.6,10.6,14.5,Proportion,"12.6 (10.6, 14.5)",3423,,NA,Tripura,North East
16,Urban,htn_controlled,6.3,5,7.6,Proportion,"6.3 (5, 7.6)",3423,,NA,Tripura,North East
17,Rural,htn_screened,50.8,47.6,54,Proportion,"50.8 (47.6, 54)",23075,,NA,Meghalaya,North East
17,Rural,htn_disease,59.1,57.1,61.1,Proportion,"59.1 (57.1, 61.1)",23075,,NA,Meghalaya,North East
17,Rural,htn_diagnosed,7.6,6.7,8.5,Proportion,"7.6 (6.7, 8.5)",23075,,NA,Meghalaya,North East
17,Rural,htn_treated,5,4.3,5.7,Proportion,"5 (4.3, 5.7)",23075,,NA,Meghalaya,North East
17,Rural,htn_controlled,2.1,1.6,2.5,Proportion,"2.1 (1.6, 2.5)",23075,,NA,Meghalaya,North East
17,Urban,htn_screened,71.5,65.5,77.6,Proportion,"71.5 (65.5, 77.6)",2921,,NA,Meghalaya,North East
17,Urban,htn_disease,61.9,58,65.9,Proportion,"61.9 (58, 65.9)",2921,,NA,Meghalaya,North East
17,Urban,htn_diagnosed,12.2,9.8,14.6,Proportion,"12.2 (9.8, 14.6)",2921,,NA,Meghalaya,North East
17,Urban,htn_treated,9.3,7.3,11.4,Proportion,"9.3 (7.3, 11.4)",2921,,NA,Meghalaya,North East
17,Urban,htn_controlled,3,1.9,4.1,Proportion,"3 (1.9, 4.1)",2921,,NA,Meghalaya,North East
18,Rural,htn_screened,65.1,63.7,66.4,Proportion,"65.1 (63.7, 66.4)",69135,,NA,Assam,North East
18,Rural,htn_disease,56.7,55.9,57.5,Proportion,"56.7 (55.9, 57.5)",69135,,NA,Assam,North East
18,Rural,htn_diagnosed,11,10.5,11.5,Proportion,"11 (10.5, 11.5)",69135,,NA,Assam,North East
18,Rural,htn_treated,6.4,6,6.8,Proportion,"6.4 (6, 6.8)",69135,,NA,Assam,North East
18,Rural,htn_controlled,2.4,2.2,2.6,Proportion,"2.4 (2.2, 2.6)",69135,,NA,Assam,North East
18,Urban,htn_screened,73.7,71.1,76.3,Proportion,"73.7 (71.1, 76.3)",10028,,NA,Assam,North East
18,Urban,htn_disease,60.2,58.1,62.3,Proportion,"60.2 (58.1, 62.3)",10028,,NA,Assam,North East
18,Urban,htn_diagnosed,15.2,13.7,16.7,Proportion,"15.2 (13.7, 16.7)",10028,,NA,Assam,North East
18,Urban,htn_treated,10.1,9.1,11.1,Proportion,"10.1 (9.1, 11.1)",10028,,NA,Assam,North East
18,Urban,htn_controlled,4.6,4,5.1,Proportion,"4.6 (4, 5.1)",10028,,NA,Assam,North East
19,Rural,htn_screened,60.1,58.4,61.9,Proportion,"60.1 (58.4, 61.9)",33619,,NA,West Bengal,East
19,Rural,htn_disease,56.5,55.5,57.6,Proportion,"56.5 (55.5, 57.6)",33619,,NA,West Bengal,East
19,Rural,htn_diagnosed,9.2,8.7,9.7,Proportion,"9.2 (8.7, 9.7)",33619,,NA,West Bengal,East
19,Rural,htn_treated,6.4,6,6.8,Proportion,"6.4 (6, 6.8)",33619,,NA,West Bengal,East
19,Rural,htn_controlled,2.6,2.4,2.9,Proportion,"2.6 (2.4, 2.9)",33619,,NA,West Bengal,East
19,Urban,htn_screened,70.3,67.5,73.1,Proportion,"70.3 (67.5, 73.1)",15140,,NA,West Bengal,East
19,Urban,htn_disease,61.5,59.9,63.1,Proportion,"61.5 (59.9, 63.1)",15140,,NA,West Bengal,East
19,Urban,htn_diagnosed,11.6,10.7,12.6,Proportion,"11.6 (10.7, 12.6)",15140,,NA,West Bengal,East
19,Urban,htn_treated,8.9,8.1,9.7,Proportion,"8.9 (8.1, 9.7)",15140,,NA,West Bengal,East
19,Urban,htn_controlled,3.6,3.1,4.1,Proportion,"3.6 (3.1, 4.1)",15140,,NA,West Bengal,East
20,Rural,htn_screened,51.9,50.3,53.5,Proportion,"51.9 (50.3, 53.5)",46688,,NA,Jharkhand,East
20,Rural,htn_disease,60.9,60.1,61.8,Proportion,"60.9 (60.1, 61.8)",46688,,NA,Jharkhand,East
20,Rural,htn_diagnosed,8.8,7.9,9.7,Proportion,"8.8 (7.9, 9.7)",46688,,NA,Jharkhand,East
20,Rural,htn_treated,2.6,2.4,2.9,Proportion,"2.6 (2.4, 2.9)",46688,,NA,Jharkhand,East
20,Rural,htn_controlled,1,0.9,1.1,Proportion,"1 (0.9, 1.1)",46688,,NA,Jharkhand,East
20,Urban,htn_screened,66.2,63.2,69.3,Proportion,"66.2 (63.2, 69.3)",11781,,NA,Jharkhand,East
20,Urban,htn_disease,66.6,64.8,68.3,Proportion,"66.6 (64.8, 68.3)",11781,,NA,Jharkhand,East
20,Urban,htn_diagnosed,13.5,11.8,15.1,Proportion,"13.5 (11.8, 15.1)",11781,,NA,Jharkhand,East
20,Urban,htn_treated,6.5,5.9,7.2,Proportion,"6.5 (5.9, 7.2)",11781,,NA,Jharkhand,East
20,Urban,htn_controlled,2.4,2.1,2.8,Proportion,"2.4 (2.1, 2.8)",11781,,NA,Jharkhand,East
21,Rural,htn_screened,45.8,44.5,47,Proportion,"45.8 (44.5, 47)",58734,,NA,Odisha,East
21,Rural,htn_disease,60.2,59.4,61,Proportion,"60.2 (59.4, 61)",58734,,NA,Odisha,East
21,Rural,htn_diagnosed,9.3,8.7,9.8,Proportion,"9.3 (8.7, 9.8)",58734,,NA,Odisha,East
21,Rural,htn_treated,5.3,5,5.6,Proportion,"5.3 (5, 5.6)",58734,,NA,Odisha,East
21,Rural,htn_controlled,2.7,2.5,2.9,Proportion,"2.7 (2.5, 2.9)",58734,,NA,Odisha,East
21,Urban,htn_screened,61.6,59.1,64.1,Proportion,"61.6 (59.1, 64.1)",9550,,NA,Odisha,East
21,Urban,htn_disease,64.3,62.7,65.9,Proportion,"64.3 (62.7, 65.9)",9550,,NA,Odisha,East
21,Urban,htn_diagnosed,13.8,12.1,15.5,Proportion,"13.8 (12.1, 15.5)",9550,,NA,Odisha,East
21,Urban,htn_treated,9.9,8.9,10.9,Proportion,"9.9 (8.9, 10.9)",9550,,NA,Odisha,East
21,Urban,htn_controlled,5,4.3,5.6,Proportion,"5 (4.3, 5.6)",9550,,NA,Odisha,East
22,Rural,htn_screened,54.6,52.6,56.5,Proportion,"54.6 (52.6, 56.5)",54030,,NA,Chhattisgarh,Central
22,Rural,htn_disease,64.7,63.9,65.5,Proportion,"64.7 (63.9, 65.5)",54030,,NA,Chhattisgarh,Central
22,Rural,htn_diagnosed,6,5.5,6.5,Proportion,"6 (5.5, 6.5)",54030,,NA,Chhattisgarh,Central
22,Rural,htn_treated,2.9,2.7,3.2,Proportion,"2.9 (2.7, 3.2)",54030,,NA,Chhattisgarh,Central
22,Rural,htn_controlled,1,0.9,1.1,Proportion,"1 (0.9, 1.1)",54030,,NA,Chhattisgarh,Central
22,Urban,htn_screened,68.2,64.9,71.4,Proportion,"68.2 (64.9, 71.4)",12531,,NA,Chhattisgarh,Central
22,Urban,htn_disease,66.2,64.3,68.1,Proportion,"66.2 (64.3, 68.1)",12531,,NA,Chhattisgarh,Central
22,Urban,htn_diagnosed,11.8,10.2,13.4,Proportion,"11.8 (10.2, 13.4)",12531,,NA,Chhattisgarh,Central
22,Urban,htn_treated,6.8,6,7.7,Proportion,"6.8 (6, 7.7)",12531,,NA,Chhattisgarh,Central
22,Urban,htn_controlled,2.8,2.3,3.4,Proportion,"2.8 (2.3, 3.4)",12531,,NA,Chhattisgarh,Central
23,Rural,htn_screened,48.3,47.2,49.4,Proportion,"48.3 (47.2, 49.4)",89176,,NA,Madhya Pradesh,Central
23,Rural,htn_disease,59.6,58.9,60.2,Proportion,"59.6 (58.9, 60.2)",89176,,NA,Madhya Pradesh,Central
23,Rural,htn_diagnosed,5.7,5.4,6.1,Proportion,"5.7 (5.4, 6.1)",89176,,NA,Madhya Pradesh,Central
23,Rural,htn_treated,2.8,2.6,3,Proportion,"2.8 (2.6, 3)",89176,,NA,Madhya Pradesh,Central
23,Rural,htn_controlled,1.2,1.1,1.3,Proportion,"1.2 (1.1, 1.3)",89176,,NA,Madhya Pradesh,Central
23,Urban,htn_screened,62.8,60.4,65.1,Proportion,"62.8 (60.4, 65.1)",23338,,NA,Madhya Pradesh,Central
