REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
9,htn_treated,8.9,7,10.8,Proportion,"8.9 (7, 10.8)",2865,,NA,Jammu & Kashmir,1,Bandipore
9,htn_controlled,5.1,3.7,6.6,Proportion,"5.1 (3.7, 6.6)",2865,,NA,Jammu & Kashmir,1,Bandipore
10,htn_screened,75.8,69,82.5,Proportion,"75.8 (69, 82.5)",2452,,NA,Jammu & Kashmir,1,Srinagar
10,htn_disease,54.5,49.7,59.3,Proportion,"54.5 (49.7, 59.3)",2452,,NA,Jammu & Kashmir,1,Srinagar
10,htn_diagnosed,21.6,18.2,24.9,Proportion,"21.6 (18.2, 24.9)",2452,,NA,Jammu & Kashmir,1,Srinagar
10,htn_treated,12.6,9.9,15.3,Proportion,"12.6 (9.9, 15.3)",2452,,NA,Jammu & Kashmir,1,Srinagar
10,htn_controlled,7.2,4.7,9.7,Proportion,"7.2 (4.7, 9.7)",2452,,NA,Jammu & Kashmir,1,Srinagar
11,htn_screened,68.9,65.9,71.9,Proportion,"68.9 (65.9, 71.9)",2939,,NA,Jammu & Kashmir,1,Ganderbal
11,htn_disease,56.6,52.8,60.5,Proportion,"56.6 (52.8, 60.5)",2939,,NA,Jammu & Kashmir,1,Ganderbal
11,htn_diagnosed,13.8,11,16.7,Proportion,"13.8 (11, 16.7)",2939,,NA,Jammu & Kashmir,1,Ganderbal
11,htn_treated,8.9,6.9,11,Proportion,"8.9 (6.9, 11)",2939,,NA,Jammu & Kashmir,1,Ganderbal
11,htn_controlled,5.1,3.7,6.6,Proportion,"5.1 (3.7, 6.6)",2939,,NA,Jammu & Kashmir,1,Ganderbal
12,htn_screened,78.1,75.1,81.2,Proportion,"78.1 (75.1, 81.2)",2802,,NA,Jammu & Kashmir,1,Pulwama
12,htn_disease,67,62.9,71.1,Proportion,"67 (62.9, 71.1)",2802,,NA,Jammu & Kashmir,1,Pulwama
12,htn_diagnosed,16.4,13.9,18.8,Proportion,"16.4 (13.9, 18.8)",2802,,NA,Jammu & Kashmir,1,Pulwama
12,htn_treated,9.3,7.6,10.9,Proportion,"9.3 (7.6, 10.9)",2802,,NA,Jammu & Kashmir,1,Pulwama
12,htn_controlled,3.3,2.3,4.3,Proportion,"3.3 (2.3, 4.3)",2802,,NA,Jammu & Kashmir,1,Pulwama
13,htn_screened,76,69.2,82.9,Proportion,"76 (69.2, 82.9)",2668,,NA,Jammu & Kashmir,1,Shupiyan
13,htn_disease,67.6,65.3,70,Proportion,"67.6 (65.3, 70)",2668,,NA,Jammu & Kashmir,1,Shupiyan
13,htn_diagnosed,10.4,7.4,13.4,Proportion,"10.4 (7.4, 13.4)",2668,,NA,Jammu & Kashmir,1,Shupiyan
13,htn_treated,3.9,2.6,5.3,Proportion,"3.9 (2.6, 5.3)",2668,,NA,Jammu & Kashmir,1,Shupiyan
13,htn_controlled,1.7,0.9,2.5,Proportion,"1.7 (0.9, 2.5)",2668,,NA,Jammu & Kashmir,1,Shupiyan
14,htn_screened,75.1,69.9,80.3,Proportion,"75.1 (69.9, 80.3)",2575,,NA,Jammu & Kashmir,1,Anantnag
14,htn_disease,62.3,57.4,67.2,Proportion,"62.3 (57.4, 67.2)",2575,,NA,Jammu & Kashmir,1,Anantnag
14,htn_diagnosed,12.1,9.8,14.5,Proportion,"12.1 (9.8, 14.5)",2575,,NA,Jammu & Kashmir,1,Anantnag
14,htn_treated,10.4,8.1,12.7,Proportion,"10.4 (8.1, 12.7)",2575,,NA,Jammu & Kashmir,1,Anantnag
14,htn_controlled,4.2,2.5,5.8,Proportion,"4.2 (2.5, 5.8)",2575,,NA,Jammu & Kashmir,1,Anantnag
15,htn_screened,76.6,73.2,80,Proportion,"76.6 (73.2, 80)",2624,,NA,Jammu & Kashmir,1,Kulgam
15,htn_disease,67.1,60.7,73.5,Proportion,"67.1 (60.7, 73.5)",2624,,NA,Jammu & Kashmir,1,Kulgam
15,htn_diagnosed,9.1,7.7,10.4,Proportion,"9.1 (7.7, 10.4)",2624,,NA,Jammu & Kashmir,1,Kulgam
15,htn_treated,7.1,5.8,8.3,Proportion,"7.1 (5.8, 8.3)",2624,,NA,Jammu & Kashmir,1,Kulgam
15,htn_controlled,2.1,1.3,2.8,Proportion,"2.1 (1.3, 2.8)",2624,,NA,Jammu & Kashmir,1,Kulgam
16,htn_screened,63.5,59.2,67.7,Proportion,"63.5 (59.2, 67.7)",2309,,NA,Jammu & Kashmir,1,Doda
16,htn_disease,61.4,58,64.9,Proportion,"61.4 (58, 64.9)",2309,,NA,Jammu & Kashmir,1,Doda
16,htn_diagnosed,10.6,7.1,14.1,Proportion,"10.6 (7.1, 14.1)",2309,,NA,Jammu & Kashmir,1,Doda
16,htn_treated,9.1,6.1,12.1,Proportion,"9.1 (6.1, 12.1)",2309,,NA,Jammu & Kashmir,1,Doda
16,htn_controlled,2.8,1.8,3.8,Proportion,"2.8 (1.8, 3.8)",2309,,NA,Jammu & Kashmir,1,Doda
17,htn_screened,76.7,72.1,81.4,Proportion,"76.7 (72.1, 81.4)",2902,,NA,Jammu & Kashmir,1,Ramban
17,htn_disease,61.4,56.2,66.5,Proportion,"61.4 (56.2, 66.5)",2902,,NA,Jammu & Kashmir,1,Ramban
17,htn_diagnosed,15.5,10.7,20.4,Proportion,"15.5 (10.7, 20.4)",2902,,NA,Jammu & Kashmir,1,Ramban
17,htn_treated,6.5,4.3,8.7,Proportion,"6.5 (4.3, 8.7)",2902,,NA,Jammu & Kashmir,1,Ramban
17,htn_controlled,3.2,1.7,4.6,Proportion,"3.2 (1.7, 4.6)",2902,,NA,Jammu & Kashmir,1,Ramban
18,htn_screened,68.2,63,73.3,Proportion,"68.2 (63, 73.3)",2629,,NA,Jammu & Kashmir,1,Kishtwar
18,htn_disease,44.2,40,48.4,Proportion,"44.2 (40, 48.4)",2629,,NA,Jammu & Kashmir,1,Kishtwar
18,htn_diagnosed,11.8,10.1,13.5,Proportion,"11.8 (10.1, 13.5)",2629,,NA,Jammu & Kashmir,1,Kishtwar
18,htn_treated,7.6,5.6,9.5,Proportion,"7.6 (5.6, 9.5)",2629,,NA,Jammu & Kashmir,1,Kishtwar
18,htn_controlled,5.5,3.5,7.4,Proportion,"5.5 (3.5, 7.4)",2629,,NA,Jammu & Kashmir,1,Kishtwar
19,htn_screened,76.1,70.6,81.6,Proportion,"76.1 (70.6, 81.6)",2755,,NA,Jammu & Kashmir,1,Udhampur
19,htn_disease,58.4,52.4,64.4,Proportion,"58.4 (52.4, 64.4)",2755,,NA,Jammu & Kashmir,1,Udhampur
19,htn_diagnosed,10.7,8.4,13,Proportion,"10.7 (8.4, 13)",2755,,NA,Jammu & Kashmir,1,Udhampur
19,htn_treated,6.4,5.2,7.6,Proportion,"6.4 (5.2, 7.6)",2755,,NA,Jammu & Kashmir,1,Udhampur
19,htn_controlled,2.2,1.5,2.9,Proportion,"2.2 (1.5, 2.9)",2755,,NA,Jammu & Kashmir,1,Udhampur
20,htn_screened,66.6,61.3,71.9,Proportion,"66.6 (61.3, 71.9)",2508,,NA,Jammu & Kashmir,1,Reasi
20,htn_disease,58.9,55.2,62.7,Proportion,"58.9 (55.2, 62.7)",2508,,NA,Jammu & Kashmir,1,Reasi
20,htn_diagnosed,7.5,5.8,9.3,Proportion,"7.5 (5.8, 9.3)",2508,,NA,Jammu & Kashmir,1,Reasi
20,htn_treated,4.3,3.3,5.3,Proportion,"4.3 (3.3, 5.3)",2508,,NA,Jammu & Kashmir,1,Reasi
20,htn_controlled,2.3,1.5,3.1,Proportion,"2.3 (1.5, 3.1)",2508,,NA,Jammu & Kashmir,1,Reasi
21,htn_screened,75.6,70.8,80.5,Proportion,"75.6 (70.8, 80.5)",2491,,NA,Jammu & Kashmir,1,Jammu
21,htn_disease,59.7,55,64.5,Proportion,"59.7 (55, 64.5)",2491,,NA,Jammu & Kashmir,1,Jammu
21,htn_diagnosed,17.4,15.1,19.7,Proportion,"17.4 (15.1, 19.7)",2491,,NA,Jammu & Kashmir,1,Jammu
21,htn_treated,11.4,9.7,13.2,Proportion,"11.4 (9.7, 13.2)",2491,,NA,Jammu & Kashmir,1,Jammu
21,htn_controlled,5.6,4.2,6.9,Proportion,"5.6 (4.2, 6.9)",2491,,NA,Jammu & Kashmir,1,Jammu
22,htn_screened,75.9,72.2,79.6,Proportion,"75.9 (72.2, 79.6)",2628,,NA,Jammu & Kashmir,1,Samba
22,htn_disease,60.5,55.2,65.7,Proportion,"60.5 (55.2, 65.7)",2628,,NA,Jammu & Kashmir,1,Samba
22,htn_diagnosed,16.1,13,19.2,Proportion,"16.1 (13, 19.2)",2628,,NA,Jammu & Kashmir,1,Samba
22,htn_treated,10.8,8.4,13.2,Proportion,"10.8 (8.4, 13.2)",2628,,NA,Jammu & Kashmir,1,Samba
22,htn_controlled,4.5,3.1,5.9,Proportion,"4.5 (3.1, 5.9)",2628,,NA,Jammu & Kashmir,1,Samba
23,htn_screened,71.9,66.7,77.2,Proportion,"71.9 (66.7, 77.2)",2317,,NA,Himachal Pradesh,2,Chamba
23,htn_disease,66.3,62.8,69.9,Proportion,"66.3 (62.8, 69.9)",2317,,NA,Himachal Pradesh,2,Chamba
23,htn_diagnosed,11,8.9,13,Proportion,"11 (8.9, 13)",2317,,NA,Himachal Pradesh,2,Chamba
23,htn_treated,4.8,3.5,6.1,Proportion,"4.8 (3.5, 6.1)",2317,,NA,Himachal Pradesh,2,Chamba
23,htn_controlled,1.9,1.2,2.5,Proportion,"1.9 (1.2, 2.5)",2317,,NA,Himachal Pradesh,2,Chamba
24,htn_screened,69.7,65.6,73.8,Proportion,"69.7 (65.6, 73.8)",2290,,NA,Himachal Pradesh,2,Kangra
24,htn_disease,58.4,55.4,61.5,Proportion,"58.4 (55.4, 61.5)",2290,,NA,Himachal Pradesh,2,Kangra
24,htn_diagnosed,14.6,12.6,16.6,Proportion,"14.6 (12.6, 16.6)",2290,,NA,Himachal Pradesh,2,Kangra
24,htn_treated,8.9,7.5,10.2,Proportion,"8.9 (7.5, 10.2)",2290,,NA,Himachal Pradesh,2,Kangra
24,htn_controlled,4.5,3.5,5.6,Proportion,"4.5 (3.5, 5.6)",2290,,NA,Himachal Pradesh,2,Kangra
25,htn_screened,77.6,73.8,81.4,Proportion,"77.6 (73.8, 81.4)",2064,,NA,Himachal Pradesh,2,Lahul & Spiti
25,htn_disease,58.3,54.6,62,Proportion,"58.3 (54.6, 62)",2064,,NA,Himachal Pradesh,2,Lahul & Spiti
25,htn_diagnosed,9.5,7.8,11.1,Proportion,"9.5 (7.8, 11.1)",2064,,NA,Himachal Pradesh,2,Lahul & Spiti
25,htn_treated,5.4,4.2,6.6,Proportion,"5.4 (4.2, 6.6)",2064,,NA,Himachal Pradesh,2,Lahul & Spiti
25,htn_controlled,2.1,1.4,2.9,Proportion,"2.1 (1.4, 2.9)",2064,,NA,Himachal Pradesh,2,Lahul & Spiti
26,htn_screened,72,67.7,76.2,Proportion,"72 (67.7, 76.2)",2329,,NA,Himachal Pradesh,2,Kullu
26,htn_disease,56.9,52.3,61.5,Proportion,"56.9 (52.3, 61.5)",2329,,NA,Himachal Pradesh,2,Kullu
26,htn_diagnosed,13.5,8.9,18.1,Proportion,"13.5 (8.9, 18.1)",2329,,NA,Himachal Pradesh,2,Kullu
26,htn_treated,6.2,4.8,7.6,Proportion,"6.2 (4.8, 7.6)",2329,,NA,Himachal Pradesh,2,Kullu
26,htn_controlled,3,2.1,3.9,Proportion,"3 (2.1, 3.9)",2329,,NA,Himachal Pradesh,2,Kullu
27,htn_screened,80.1,77.1,83.1,Proportion,"80.1 (77.1, 83.1)",2351,,NA,Himachal Pradesh,2,Mandi
27,htn_disease,58.2,55.6,60.9,Proportion,"58.2 (55.6, 60.9)",2351,,NA,Himachal Pradesh,2,Mandi
27,htn_diagnosed,13.7,11.6,15.8,Proportion,"13.7 (11.6, 15.8)",2351,,NA,Himachal Pradesh,2,Mandi
27,htn_treated,9.2,7.2,11.1,Proportion,"9.2 (7.2, 11.1)",2351,,NA,Himachal Pradesh,2,Mandi
27,htn_controlled,4.7,2.9,6.6,Proportion,"4.7 (2.9, 6.6)",2351,,NA,Himachal Pradesh,2,Mandi
28,htn_screened,80.1,77.1,83.1,Proportion,"80.1 (77.1, 83.1)",2046,,NA,Himachal Pradesh,2,Hamirpur
28,htn_disease,62.9,60.3,65.5,Proportion,"62.9 (60.3, 65.5)",2046,,NA,Himachal Pradesh,2,Hamirpur
28,htn_diagnosed,22.4,19.7,25,Proportion,"22.4 (19.7, 25)",2046,,NA,Himachal Pradesh,2,Hamirpur
28,htn_treated,15.2,13.2,17.2,Proportion,"15.2 (13.2, 17.2)",2046,,NA,Himachal Pradesh,2,Hamirpur
28,htn_controlled,6.8,5.3,8.2,Proportion,"6.8 (5.3, 8.2)",2046,,NA,Himachal Pradesh,2,Hamirpur
29,htn_screened,72.9,70.1,75.8,Proportion,"72.9 (70.1, 75.8)",2223,,NA,Himachal Pradesh,2,Una
29,htn_disease,58.5,54.9,62.2,Proportion,"58.5 (54.9, 62.2)",2223,,NA,Himachal Pradesh,2,Una
29,htn_diagnosed,20.4,16.8,23.9,Proportion,"20.4 (16.8, 23.9)",2223,,NA,Himachal Pradesh,2,Una
29,htn_treated,12.9,10.8,15,Proportion,"12.9 (10.8, 15)",2223,,NA,Himachal Pradesh,2,Una
29,htn_controlled,6.7,5.1,8.3,Proportion,"6.7 (5.1, 8.3)",2223,,NA,Himachal Pradesh,2,Una
30,htn_screened,75.6,72.2,79.1,Proportion,"75.6 (72.2, 79.1)",2412,,NA,Himachal Pradesh,2,Bilaspur
30,htn_disease,55.6,52.3,58.9,Proportion,"55.6 (52.3, 58.9)",2412,,NA,Himachal Pradesh,2,Bilaspur
30,htn_diagnosed,14.7,12.2,17.2,Proportion,"14.7 (12.2, 17.2)",2412,,NA,Himachal Pradesh,2,Bilaspur
30,htn_treated,10.1,8.5,11.7,Proportion,"10.1 (8.5, 11.7)",2412,,NA,Himachal Pradesh,2,Bilaspur
30,htn_controlled,5.4,4.2,6.5,Proportion,"5.4 (4.2, 6.5)",2412,,NA,Himachal Pradesh,2,Bilaspur
31,htn_screened,75.9,73.3,78.6,Proportion,"75.9 (73.3, 78.6)",2111,,NA,Himachal Pradesh,2,Solan
31,htn_disease,63,59.9,66.2,Proportion,"63 (59.9, 66.2)",2111,,NA,Himachal Pradesh,2,Solan
31,htn_diagnosed,10.3,8.3,12.2,Proportion,"10.3 (8.3, 12.2)",2111,,NA,Himachal Pradesh,2,Solan
31,htn_treated,6.6,5.2,7.9,Proportion,"6.6 (5.2, 7.9)",2111,,NA,Himachal Pradesh,2,Solan
31,htn_controlled,3,2.1,3.9,Proportion,"3 (2.1, 3.9)",2111,,NA,Himachal Pradesh,2,Solan
32,htn_screened,75.3,72.2,78.4,Proportion,"75.3 (72.2, 78.4)",2721,,NA,Himachal Pradesh,2,Sirmaur
32,htn_disease,61.3,58.8,63.8,Proportion,"61.3 (58.8, 63.8)",2721,,NA,Himachal Pradesh,2,Sirmaur
32,htn_diagnosed,12.7,9.7,15.8,Proportion,"12.7 (9.7, 15.8)",2721,,NA,Himachal Pradesh,2,Sirmaur
32,htn_treated,6.5,5.1,7.9,Proportion,"6.5 (5.1, 7.9)",2721,,NA,Himachal Pradesh,2,Sirmaur
32,htn_controlled,2.7,1.8,3.7,Proportion,"2.7 (1.8, 3.7)",2721,,NA,Himachal Pradesh,2,Sirmaur
33,htn_screened,82.2,78.6,85.7,Proportion,"82.2 (78.6, 85.7)",2343,,NA,Himachal Pradesh,2,Shimla
33,htn_disease,67.4,61.9,72.8,Proportion,"67.4 (61.9, 72.8)",2343,,NA,Himachal Pradesh,2,Shimla
33,htn_diagnosed,11.5,9.6,13.5,Proportion,"11.5 (9.6, 13.5)",2343,,NA,Himachal Pradesh,2,Shimla
33,htn_treated,7.9,6.3,9.5,Proportion,"7.9 (6.3, 9.5)",2343,,NA,Himachal Pradesh,2,Shimla
33,htn_controlled,3.7,2.6,4.8,Proportion,"3.7 (2.6, 4.8)",2343,,NA,Himachal Pradesh,2,Shimla
34,htn_screened,82,79.6,84.4,Proportion,"82 (79.6, 84.4)",2252,,NA,Himachal Pradesh,2,Kinnaur
34,htn_disease,58.4,55.4,61.3,Proportion,"58.4 (55.4, 61.3)",2252,,NA,Himachal Pradesh,2,Kinnaur
34,htn_diagnosed,10.5,8.7,12.2,Proportion,"10.5 (8.7, 12.2)",2252,,NA,Himachal Pradesh,2,Kinnaur
34,htn_treated,6.1,5.1,7.1,Proportion,"6.1 (5.1, 7.1)",2252,,NA,Himachal Pradesh,2,Kinnaur
34,htn_controlled,2.7,2,3.5,Proportion,"2.7 (2, 3.5)",2252,,NA,Himachal Pradesh,2,Kinnaur
36,htn_screened,86.3,83.4,89.2,Proportion,"86.3 (83.4, 89.2)",2488,,NA,Punjab,3,Kapurthala
36,htn_disease,73.6,71.6,75.7,Proportion,"73.6 (71.6, 75.7)",2488,,NA,Punjab,3,Kapurthala
36,htn_diagnosed,22.4,18.3,26.5,Proportion,"22.4 (18.3, 26.5)",2488,,NA,Punjab,3,Kapurthala
36,htn_treated,9.6,8,11.2,Proportion,"9.6 (8, 11.2)",2488,,NA,Punjab,3,Kapurthala
36,htn_controlled,3.4,2.6,4.2,Proportion,"3.4 (2.6, 4.2)",2488,,NA,Punjab,3,Kapurthala
37,htn_screened,83.8,79.8,87.8,Proportion,"83.8 (79.8, 87.8)",2020,,NA,Punjab,3,Jalandhar
37,htn_disease,74.2,72.2,76.2,Proportion,"74.2 (72.2, 76.2)",2020,,NA,Punjab,3,Jalandhar
37,htn_diagnosed,17.9,14.7,21.2,Proportion,"17.9 (14.7, 21.2)",2020,,NA,Punjab,3,Jalandhar
37,htn_treated,8.5,7,9.9,Proportion,"8.5 (7, 9.9)",2020,,NA,Punjab,3,Jalandhar
37,htn_controlled,2.9,2.1,3.6,Proportion,"2.9 (2.1, 3.6)",2020,,NA,Punjab,3,Jalandhar
38,htn_screened,81.5,77.5,85.4,Proportion,"81.5 (77.5, 85.4)",2633,,NA,Punjab,3,Hoshiarpur
38,htn_disease,76,73.8,78.3,Proportion,"76 (73.8, 78.3)",2633,,NA,Punjab,3,Hoshiarpur
38,htn_diagnosed,15.3,12.8,17.8,Proportion,"15.3 (12.8, 17.8)",2633,,NA,Punjab,3,Hoshiarpur
38,htn_treated,7,5.7,8.3,Proportion,"7 (5.7, 8.3)",2633,,NA,Punjab,3,Hoshiarpur
38,htn_controlled,1.7,1,2.4,Proportion,"1.7 (1, 2.4)",2633,,NA,Punjab,3,Hoshiarpur
39,htn_screened,83.9,80.1,87.6,Proportion,"83.9 (80.1, 87.6)",2775,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,htn_disease,76.8,74,79.6,Proportion,"76.8 (74, 79.6)",2775,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,htn_diagnosed,16.2,12.8,19.6,Proportion,"16.2 (12.8, 19.6)",2775,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,htn_treated,6.6,5.3,7.8,Proportion,"6.6 (5.3, 7.8)",2775,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,htn_controlled,1.7,1.2,2.2,Proportion,"1.7 (1.2, 2.2)",2775,,NA,Punjab,3,Shahid Bhagat Singh Nagar
40,htn_screened,83.7,80.5,86.9,Proportion,"83.7 (80.5, 86.9)",2032,,NA,Punjab,3,Fatehgarh Sahib
40,htn_disease,69.4,66.8,72,Proportion,"69.4 (66.8, 72)",2032,,NA,Punjab,3,Fatehgarh Sahib
40,htn_diagnosed,21.1,18.1,24.2,Proportion,"21.1 (18.1, 24.2)",2032,,NA,Punjab,3,Fatehgarh Sahib
40,htn_treated,10.1,8.3,12,Proportion,"10.1 (8.3, 12)",2032,,NA,Punjab,3,Fatehgarh Sahib
40,htn_controlled,4.2,2.9,5.4,Proportion,"4.2 (2.9, 5.4)",2032,,NA,Punjab,3,Fatehgarh Sahib
41,htn_screened,89.1,86.8,91.4,Proportion,"89.1 (86.8, 91.4)",1816,,NA,Punjab,3,Ludhiana
41,htn_disease,71.2,68.4,74,Proportion,"71.2 (68.4, 74)",1816,,NA,Punjab,3,Ludhiana
41,htn_diagnosed,20,16.7,23.2,Proportion,"20 (16.7, 23.2)",1816,,NA,Punjab,3,Ludhiana
41,htn_treated,8.9,7.4,10.4,Proportion,"8.9 (7.4, 10.4)",1816,,NA,Punjab,3,Ludhiana
41,htn_controlled,3.8,2.5,5,Proportion,"3.8 (2.5, 5)",1816,,NA,Punjab,3,Ludhiana
42,htn_screened,76.9,71.8,81.9,Proportion,"76.9 (71.8, 81.9)",2727,,NA,Punjab,3,Moga
42,htn_disease,71.2,68.9,73.5,Proportion,"71.2 (68.9, 73.5)",2727,,NA,Punjab,3,Moga
42,htn_diagnosed,19.7,15.8,23.6,Proportion,"19.7 (15.8, 23.6)",2727,,NA,Punjab,3,Moga
42,htn_treated,7.3,6.1,8.5,Proportion,"7.3 (6.1, 8.5)",2727,,NA,Punjab,3,Moga
42,htn_controlled,2.5,1.6,3.3,Proportion,"2.5 (1.6, 3.3)",2727,,NA,Punjab,3,Moga
44,htn_screened,75.2,68.7,81.6,Proportion,"75.2 (68.7, 81.6)",2515,,NA,Punjab,3,Muktsar
44,htn_disease,69,66,71.9,Proportion,"69 (66, 71.9)",2515,,NA,Punjab,3,Muktsar
44,htn_diagnosed,21.7,16.7,26.7,Proportion,"21.7 (16.7, 26.7)",2515,,NA,Punjab,3,Muktsar
44,htn_treated,6.8,5.6,8,Proportion,"6.8 (5.6, 8)",2515,,NA,Punjab,3,Muktsar
44,htn_controlled,2.2,1.6,2.8,Proportion,"2.2 (1.6, 2.8)",2515,,NA,Punjab,3,Muktsar
45,htn_screened,74.7,71.2,78.1,Proportion,"74.7 (71.2, 78.1)",2556,,NA,Punjab,3,Faridkot
45,htn_disease,71.3,68.5,74.1,Proportion,"71.3 (68.5, 74.1)",2556,,NA,Punjab,3,Faridkot
45,htn_diagnosed,26.9,23,30.8,Proportion,"26.9 (23, 30.8)",2556,,NA,Punjab,3,Faridkot
