state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
24,Urban,htn_unscreened,29,26.3,31.7,Proportion,"29 (26.3, 31.7)",15083,,NA,Gujarat,West
24,Urban,htn_undiagnosed,82.5,81.2,83.8,Proportion,"82.5 (81.2, 83.8)",15083,,NA,Gujarat,West
25,Rural,htn_unscreened,37.4,30.5,44.3,Proportion,"37.4 (30.5, 44.3)",1687,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,htn_undiagnosed,92.6,90.4,94.8,Proportion,"92.6 (90.4, 94.8)",1687,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_unscreened,27,21.1,33,Proportion,"27 (21.1, 33)",2120,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_undiagnosed,87.4,84.9,90,Proportion,"87.4 (84.9, 90)",2120,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,htn_unscreened,39,37.3,40.8,Proportion,"39 (37.3, 40.8)",36166,,NA,Maharashtra,West
27,Rural,htn_undiagnosed,86.8,86.2,87.5,Proportion,"86.8 (86.2, 87.5)",36166,,NA,Maharashtra,West
27,Urban,htn_unscreened,27,24.5,29.4,Proportion,"27 (24.5, 29.4)",16252,,NA,Maharashtra,West
27,Urban,htn_undiagnosed,82.6,81.4,83.7,Proportion,"82.6 (81.4, 83.7)",16252,,NA,Maharashtra,West
28,Rural,htn_unscreened,22.7,20.9,24.5,Proportion,"22.7 (20.9, 24.5)",11317,,NA,Andhra Pradesh,South
28,Rural,htn_undiagnosed,79.3,78,80.5,Proportion,"79.3 (78, 80.5)",11317,,NA,Andhra Pradesh,South
28,Urban,htn_unscreened,19.1,16.8,21.4,Proportion,"19.1 (16.8, 21.4)",4610,,NA,Andhra Pradesh,South
28,Urban,htn_undiagnosed,74.3,72,76.7,Proportion,"74.3 (72, 76.7)",4610,,NA,Andhra Pradesh,South
29,Rural,htn_unscreened,35.2,33.3,37.1,Proportion,"35.2 (33.3, 37.1)",31509,,NA,Karnataka,South
29,Rural,htn_undiagnosed,84.4,83.5,85.4,Proportion,"84.4 (83.5, 85.4)",31509,,NA,Karnataka,South
29,Urban,htn_unscreened,31.1,27.1,35.1,Proportion,"31.1 (27.1, 35.1)",12635,,NA,Karnataka,South
29,Urban,htn_undiagnosed,79.1,77.2,81,Proportion,"79.1 (77.2, 81)",12635,,NA,Karnataka,South
30,Rural,htn_unscreened,9.3,5,13.7,Proportion,"9.3 (5, 13.7)",1158,,NA,Goa,West
30,Rural,htn_undiagnosed,69.2,64.9,73.5,Proportion,"69.2 (64.9, 73.5)",1158,,NA,Goa,West
30,Urban,htn_unscreened,9.1,5.9,12.3,Proportion,"9.1 (5.9, 12.3)",1763,,NA,Goa,West
30,Urban,htn_undiagnosed,71,67.1,74.8,Proportion,"71 (67.1, 74.8)",1763,,NA,Goa,West
31,Rural,htn_unscreened,7.3,3.2,11.4,Proportion,"7.3 (3.2, 11.4)",391,,NA,Lakshadweep,South
31,Rural,htn_undiagnosed,82.8,75.5,90.1,Proportion,"82.8 (75.5, 90.1)",391,,NA,Lakshadweep,South
31,Urban,htn_unscreened,3,1.9,4.1,Proportion,"3 (1.9, 4.1)",1512,,NA,Lakshadweep,South
31,Urban,htn_undiagnosed,79.8,76.3,83.3,Proportion,"79.8 (76.3, 83.3)",1512,,NA,Lakshadweep,South
32,Rural,htn_unscreened,7.7,6.9,8.6,Proportion,"7.7 (6.9, 8.6)",11781,,NA,Kerala,South
32,Rural,htn_undiagnosed,67.6,66.1,69,Proportion,"67.6 (66.1, 69)",11781,,NA,Kerala,South
32,Urban,htn_unscreened,6.8,6,7.6,Proportion,"6.8 (6, 7.6)",8083,,NA,Kerala,South
32,Urban,htn_undiagnosed,66.5,64.9,68.1,Proportion,"66.5 (64.9, 68.1)",8083,,NA,Kerala,South
33,Rural,htn_unscreened,17.1,15.9,18.4,Proportion,"17.1 (15.9, 18.4)",23577,,NA,Tamil Nadu,South
33,Rural,htn_undiagnosed,79.6,77.8,81.4,Proportion,"79.6 (77.8, 81.4)",23577,,NA,Tamil Nadu,South
33,Urban,htn_unscreened,13.1,11.8,14.4,Proportion,"13.1 (11.8, 14.4)",17843,,NA,Tamil Nadu,South
33,Urban,htn_undiagnosed,75.5,73.6,77.4,Proportion,"75.5 (73.6, 77.4)",17843,,NA,Tamil Nadu,South
34,Rural,htn_unscreened,24.6,17.9,31.2,Proportion,"24.6 (17.9, 31.2)",1013,,NA,Puducherry,South
34,Rural,htn_undiagnosed,81.9,78.5,85.3,Proportion,"81.9 (78.5, 85.3)",1013,,NA,Puducherry,South
34,Urban,htn_unscreened,12.7,9,16.3,Proportion,"12.7 (9, 16.3)",5007,,NA,Puducherry,South
34,Urban,htn_undiagnosed,73.9,69.3,78.6,Proportion,"73.9 (69.3, 78.6)",5007,,NA,Puducherry,South
35,Rural,htn_unscreened,11.3,8.9,13.7,Proportion,"11.3 (8.9, 13.7)",3750,,NA,Andaman & Nicobar Islands,South
35,Rural,htn_undiagnosed,81.7,79.3,84.2,Proportion,"81.7 (79.3, 84.2)",3750,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_unscreened,12.4,9.5,15.3,Proportion,"12.4 (9.5, 15.3)",724,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_undiagnosed,73.2,69.4,77.1,Proportion,"73.2 (69.4, 77.1)",724,,NA,Andaman & Nicobar Islands,South
36,Rural,htn_unscreened,20.3,18.9,21.8,Proportion,"20.3 (18.9, 21.8)",28568,,NA,Telangana,South
36,Rural,htn_undiagnosed,80.4,79.7,81.2,Proportion,"80.4 (79.7, 81.2)",28568,,NA,Telangana,South
36,Urban,htn_unscreened,15.9,13.7,18,Proportion,"15.9 (13.7, 18)",9995,,NA,Telangana,South
36,Urban,htn_undiagnosed,72.6,70.8,74.4,Proportion,"72.6 (70.8, 74.4)",9995,,NA,Telangana,South
37,Rural,htn_unscreened,18.6,14.9,22.2,Proportion,"18.6 (14.9, 22.2)",2609,,NA,Ladakh,North
37,Rural,htn_undiagnosed,71.9,65.6,78.2,Proportion,"71.9 (65.6, 78.2)",2609,,NA,Ladakh,North
37,Urban,htn_unscreened,18.3,8.1,28.6,Proportion,"18.3 (8.1, 28.6)",750,,NA,Ladakh,North
37,Urban,htn_undiagnosed,70.7,57,84.3,Proportion,"70.7 (57, 84.3)",750,,NA,Ladakh,North
1,Rural,htn_unscreened,15.8,14.3,17.4,Proportion,"15.8 (14.3, 17.4)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_undiagnosed,76.5,74.9,78.1,Proportion,"76.5 (74.9, 78.1)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_unscreened,24.4,22.5,26.2,Proportion,"24.4 (22.5, 26.2)",13515,sex,Male,Jammu & Kashmir,North
1,Rural,htn_undiagnosed,81.8,80.3,83.3,Proportion,"81.8 (80.3, 83.3)",13515,sex,Male,Jammu & Kashmir,North
1,Urban,htn_unscreened,14.5,11.1,18,Proportion,"14.5 (11.1, 18)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_undiagnosed,68.4,64.6,72.1,Proportion,"68.4 (64.6, 72.1)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_unscreened,22.1,18.1,26,Proportion,"22.1 (18.1, 26)",3056,sex,Male,Jammu & Kashmir,North
1,Urban,htn_undiagnosed,76,72.8,79.2,Proportion,"76 (72.8, 79.2)",3056,sex,Male,Jammu & Kashmir,North
2,Rural,htn_unscreened,14.2,12.9,15.5,Proportion,"14.2 (12.9, 15.5)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_undiagnosed,71,69.1,72.9,Proportion,"71 (69.1, 72.9)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_unscreened,27.7,25.8,29.6,Proportion,"27.7 (25.8, 29.6)",7552,sex,Male,Himachal Pradesh,North
2,Rural,htn_undiagnosed,83.6,82.2,85,Proportion,"83.6 (82.2, 85)",7552,sex,Male,Himachal Pradesh,North
2,Urban,htn_unscreened,8.9,5.9,12,Proportion,"8.9 (5.9, 12)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_undiagnosed,68.4,64,72.8,Proportion,"68.4 (64, 72.8)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_unscreened,21.5,17.4,25.6,Proportion,"21.5 (17.4, 25.6)",679,sex,Male,Himachal Pradesh,North
2,Urban,htn_undiagnosed,80.5,73.8,87.2,Proportion,"80.5 (73.8, 87.2)",679,sex,Male,Himachal Pradesh,North
3,Rural,htn_unscreened,11.4,10.3,12.5,Proportion,"11.4 (10.3, 12.5)",13045,sex,Female,Punjab,North
3,Rural,htn_undiagnosed,64.4,62.6,66.3,Proportion,"64.4 (62.6, 66.3)",13045,sex,Female,Punjab,North
3,Rural,htn_unscreened,23.5,21.9,25.1,Proportion,"23.5 (21.9, 25.1)",13257,sex,Male,Punjab,North
3,Rural,htn_undiagnosed,80.6,79.3,81.9,Proportion,"80.6 (79.3, 81.9)",13257,sex,Male,Punjab,North
3,Urban,htn_unscreened,8.9,7.4,10.4,Proportion,"8.9 (7.4, 10.4)",5633,sex,Female,Punjab,North
3,Urban,htn_undiagnosed,65.9,63.4,68.4,Proportion,"65.9 (63.4, 68.4)",5633,sex,Female,Punjab,North
3,Urban,htn_unscreened,19.7,17.3,22.1,Proportion,"19.7 (17.3, 22.1)",5767,sex,Male,Punjab,North
3,Urban,htn_undiagnosed,79.7,77.7,81.6,Proportion,"79.7 (77.7, 81.6)",5767,sex,Male,Punjab,North
4,Rural,htn_unscreened,5.6,5.6,5.6,Proportion,"5.6 (5.6, 5.6)",18,sex,Female,Chandigarh,North
4,Rural,htn_undiagnosed,83.3,83.3,83.3,Proportion,"83.3 (83.3, 83.3)",18,sex,Female,Chandigarh,North
4,Rural,htn_unscreened,11.1,11.1,11.1,Proportion,"11.1 (11.1, 11.1)",18,sex,Male,Chandigarh,North
4,Rural,htn_undiagnosed,94.4,94.4,94.4,Proportion,"94.4 (94.4, 94.4)",18,sex,Male,Chandigarh,North
4,Urban,htn_unscreened,8.4,3.9,12.9,Proportion,"8.4 (3.9, 12.9)",457,sex,Female,Chandigarh,North
4,Urban,htn_undiagnosed,68.9,61.9,76,Proportion,"68.9 (61.9, 76)",457,sex,Female,Chandigarh,North
4,Urban,htn_unscreened,20.5,14.3,26.7,Proportion,"20.5 (14.3, 26.7)",403,sex,Male,Chandigarh,North
4,Urban,htn_undiagnosed,84.8,79.7,89.8,Proportion,"84.8 (79.7, 89.8)",403,sex,Male,Chandigarh,North
5,Rural,htn_unscreened,24.8,23,26.7,Proportion,"24.8 (23, 26.7)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_undiagnosed,81.1,79.5,82.7,Proportion,"81.1 (79.5, 82.7)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_unscreened,35.5,33.3,37.7,Proportion,"35.5 (33.3, 37.7)",7175,sex,Male,Uttarakhand,Central
5,Rural,htn_undiagnosed,86.4,85.2,87.6,Proportion,"86.4 (85.2, 87.6)",7175,sex,Male,Uttarakhand,Central
5,Urban,htn_unscreened,12.9,10.2,15.7,Proportion,"12.9 (10.2, 15.7)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_undiagnosed,72.6,69.2,76,Proportion,"72.6 (69.2, 76)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_unscreened,26.4,22.6,30.3,Proportion,"26.4 (22.6, 30.3)",1681,sex,Male,Uttarakhand,Central
5,Urban,htn_undiagnosed,81.7,78.4,85,Proportion,"81.7 (78.4, 85)",1681,sex,Male,Uttarakhand,Central
6,Rural,htn_unscreened,16.9,15.7,18.1,Proportion,"16.9 (15.7, 18.1)",11339,sex,Female,Haryana,North
6,Rural,htn_undiagnosed,73.9,72.2,75.6,Proportion,"73.9 (72.2, 75.6)",11339,sex,Female,Haryana,North
6,Rural,htn_unscreened,35,33.5,36.5,Proportion,"35 (33.5, 36.5)",11642,sex,Male,Haryana,North
6,Rural,htn_undiagnosed,86.9,85.9,87.9,Proportion,"86.9 (85.9, 87.9)",11642,sex,Male,Haryana,North
6,Urban,htn_unscreened,11.4,10,12.8,Proportion,"11.4 (10, 12.8)",5089,sex,Female,Haryana,North
6,Urban,htn_undiagnosed,71,68.4,73.5,Proportion,"71 (68.4, 73.5)",5089,sex,Female,Haryana,North
6,Urban,htn_unscreened,29,26.8,31.2,Proportion,"29 (26.8, 31.2)",5352,sex,Male,Haryana,North
6,Urban,htn_undiagnosed,84.5,82.8,86.3,Proportion,"84.5 (82.8, 86.3)",5352,sex,Male,Haryana,North
7,Rural,htn_unscreened,9.3,5.4,13.3,Proportion,"9.3 (5.4, 13.3)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_undiagnosed,68.5,51.9,85.2,Proportion,"68.5 (51.9, 85.2)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_unscreened,20.6,10.8,30.4,Proportion,"20.6 (10.8, 30.4)",294,sex,Male,Nct Of Delhi,North
7,Rural,htn_undiagnosed,81.1,75.7,86.4,Proportion,"81.1 (75.7, 86.4)",294,sex,Male,Nct Of Delhi,North
7,Urban,htn_unscreened,11.6,10.4,12.9,Proportion,"11.6 (10.4, 12.9)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_undiagnosed,76.7,75.2,78.2,Proportion,"76.7 (75.2, 78.2)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_unscreened,24.6,22.8,26.4,Proportion,"24.6 (22.8, 26.4)",7384,sex,Male,Nct Of Delhi,North
7,Urban,htn_undiagnosed,86.5,85.4,87.5,Proportion,"86.5 (85.4, 87.5)",7384,sex,Male,Nct Of Delhi,North
8,Rural,htn_unscreened,36.4,34.8,38,Proportion,"36.4 (34.8, 38)",21819,sex,Female,Rajasthan,North
8,Rural,htn_undiagnosed,84.5,83.3,85.6,Proportion,"84.5 (83.3, 85.6)",21819,sex,Female,Rajasthan,North
8,Rural,htn_unscreened,53.2,51.5,54.8,Proportion,"53.2 (51.5, 54.8)",22810,sex,Male,Rajasthan,North
8,Rural,htn_undiagnosed,90.8,90,91.6,Proportion,"90.8 (90, 91.6)",22810,sex,Male,Rajasthan,North
8,Urban,htn_unscreened,24.7,22,27.4,Proportion,"24.7 (22, 27.4)",6454,sex,Female,Rajasthan,North
8,Urban,htn_undiagnosed,77.7,75.1,80.2,Proportion,"77.7 (75.1, 80.2)",6454,sex,Female,Rajasthan,North
8,Urban,htn_unscreened,38.9,35.9,41.9,Proportion,"38.9 (35.9, 41.9)",7040,sex,Male,Rajasthan,North
8,Urban,htn_undiagnosed,85.2,83.1,87.3,Proportion,"85.2 (83.1, 87.3)",7040,sex,Male,Rajasthan,North
9,Rural,htn_unscreened,30.5,29.5,31.4,Proportion,"30.5 (29.5, 31.4)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_undiagnosed,79.3,78.3,80.2,Proportion,"79.3 (78.3, 80.2)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_unscreened,44.1,43,45.1,Proportion,"44.1 (43, 45.1)",47312,sex,Male,Uttar Pradesh,Central
9,Rural,htn_undiagnosed,87.9,87.2,88.6,Proportion,"87.9 (87.2, 88.6)",47312,sex,Male,Uttar Pradesh,Central
9,Urban,htn_unscreened,21.4,19.4,23.4,Proportion,"21.4 (19.4, 23.4)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_undiagnosed,78.7,77,80.4,Proportion,"78.7 (77, 80.4)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_unscreened,35.1,33.1,37,Proportion,"35.1 (33.1, 37)",12730,sex,Male,Uttar Pradesh,Central
