REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
37,htn_undiagnosed,75.8,71.5,80.1,Proportion,"75.8 (71.5, 80.1)",1497,,NA,Punjab,3,Jalandhar
38,htn_unscreened,14.5,11,18,Proportion,"14.5 (11, 18)",1999,,NA,Punjab,3,Hoshiarpur
38,htn_undiagnosed,79.9,76.6,83.2,Proportion,"79.9 (76.6, 83.2)",1999,,NA,Punjab,3,Hoshiarpur
39,htn_unscreened,12.4,9.1,15.7,Proportion,"12.4 (9.1, 15.7)",2132,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,htn_undiagnosed,78.9,74.3,83.5,Proportion,"78.9 (74.3, 83.5)",2132,,NA,Punjab,3,Shahid Bhagat Singh Nagar
40,htn_unscreened,12.3,9.6,15.1,Proportion,"12.3 (9.6, 15.1)",1413,,NA,Punjab,3,Fatehgarh Sahib
40,htn_undiagnosed,69.5,65.2,73.9,Proportion,"69.5 (65.2, 73.9)",1413,,NA,Punjab,3,Fatehgarh Sahib
41,htn_unscreened,8.1,6,10.2,Proportion,"8.1 (6, 10.2)",1300,,NA,Punjab,3,Ludhiana
41,htn_undiagnosed,72,67.6,76.3,Proportion,"72 (67.6, 76.3)",1300,,NA,Punjab,3,Ludhiana
42,htn_unscreened,19.4,14.6,24.1,Proportion,"19.4 (14.6, 24.1)",1941,,NA,Punjab,3,Moga
42,htn_undiagnosed,72.3,67.1,77.6,Proportion,"72.3 (67.1, 77.6)",1941,,NA,Punjab,3,Moga
44,htn_unscreened,20.8,14.6,27,Proportion,"20.8 (14.6, 27)",1739,,NA,Punjab,3,Muktsar
44,htn_undiagnosed,68.5,62.1,74.9,Proportion,"68.5 (62.1, 74.9)",1739,,NA,Punjab,3,Muktsar
45,htn_unscreened,21.7,18.3,25.1,Proportion,"21.7 (18.3, 25.1)",1820,,NA,Punjab,3,Faridkot
45,htn_undiagnosed,62.2,57.9,66.6,Proportion,"62.2 (57.9, 66.6)",1820,,NA,Punjab,3,Faridkot
46,htn_unscreened,22.1,18.5,25.7,Proportion,"22.1 (18.5, 25.7)",1653,,NA,Punjab,3,Bathinda
46,htn_undiagnosed,57.5,50.8,64.2,Proportion,"57.5 (50.8, 64.2)",1653,,NA,Punjab,3,Bathinda
47,htn_unscreened,37.9,33.2,42.5,Proportion,"37.9 (33.2, 42.5)",1876,,NA,Punjab,3,Mansa
47,htn_undiagnosed,78,74.1,81.9,Proportion,"78 (74.1, 81.9)",1876,,NA,Punjab,3,Mansa
48,htn_unscreened,9,6.4,11.7,Proportion,"9 (6.4, 11.7)",1384,,NA,Punjab,3,Patiala
48,htn_undiagnosed,70.9,66.9,74.8,Proportion,"70.9 (66.9, 74.8)",1384,,NA,Punjab,3,Patiala
49,htn_unscreened,16.9,12.2,21.6,Proportion,"16.9 (12.2, 21.6)",1690,,NA,Punjab,3,Amritsar
49,htn_undiagnosed,77.8,73.2,82.5,Proportion,"77.8 (73.2, 82.5)",1690,,NA,Punjab,3,Amritsar
50,htn_unscreened,8.3,5.1,11.5,Proportion,"8.3 (5.1, 11.5)",1747,,NA,Punjab,3,Tarn Taran
50,htn_undiagnosed,72.2,67.8,76.7,Proportion,"72.2 (67.8, 76.7)",1747,,NA,Punjab,3,Tarn Taran
51,htn_unscreened,8.1,5.9,10.2,Proportion,"8.1 (5.9, 10.2)",1484,,NA,Punjab,3,Rupnagar
51,htn_undiagnosed,72,68.8,75.1,Proportion,"72 (68.8, 75.1)",1484,,NA,Punjab,3,Rupnagar
52,htn_unscreened,10.3,6.9,13.7,Proportion,"10.3 (6.9, 13.7)",1282,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
52,htn_undiagnosed,70,65.2,74.9,Proportion,"70 (65.2, 74.9)",1282,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
53,htn_unscreened,31.5,27.3,35.8,Proportion,"31.5 (27.3, 35.8)",1684,,NA,Punjab,3,Sangrur
53,htn_undiagnosed,74.2,69.7,78.8,Proportion,"74.2 (69.7, 78.8)",1684,,NA,Punjab,3,Sangrur
54,htn_unscreened,26.6,18,35.2,Proportion,"26.6 (18, 35.2)",1824,,NA,Punjab,3,Barnala
54,htn_undiagnosed,78.1,74.4,81.9,Proportion,"78.1 (74.4, 81.9)",1824,,NA,Punjab,3,Barnala
55,htn_unscreened,14,9.2,18.7,Proportion,"14 (9.2, 18.7)",896,,NA,Chandigarh,4,Chandigarh
55,htn_undiagnosed,76.5,71,82.1,Proportion,"76.5 (71, 82.1)",896,,NA,Chandigarh,4,Chandigarh
56,htn_unscreened,39.7,32.4,47,Proportion,"39.7 (32.4, 47)",1561,,NA,Uttarakhand,5,Uttarkashi
56,htn_undiagnosed,91.7,89.3,94.1,Proportion,"91.7 (89.3, 94.1)",1561,,NA,Uttarakhand,5,Uttarkashi
57,htn_unscreened,32,27.1,36.8,Proportion,"32 (27.1, 36.8)",1473,,NA,Uttarakhand,5,Chamoli
57,htn_undiagnosed,87.9,84.9,90.9,Proportion,"87.9 (84.9, 90.9)",1473,,NA,Uttarakhand,5,Chamoli
58,htn_unscreened,31.9,26.6,37.1,Proportion,"31.9 (26.6, 37.1)",1492,,NA,Uttarakhand,5,Rudraprayag
58,htn_undiagnosed,86.8,84.6,88.9,Proportion,"86.8 (84.6, 88.9)",1492,,NA,Uttarakhand,5,Rudraprayag
59,htn_unscreened,30.4,25.2,35.6,Proportion,"30.4 (25.2, 35.6)",1383,,NA,Uttarakhand,5,Tehri Garhwal
59,htn_undiagnosed,86.1,83.4,88.7,Proportion,"86.1 (83.4, 88.7)",1383,,NA,Uttarakhand,5,Tehri Garhwal
60,htn_unscreened,18.2,13.9,22.4,Proportion,"18.2 (13.9, 22.4)",1196,,NA,Uttarakhand,5,Dehradun
60,htn_undiagnosed,79.1,75.1,83,Proportion,"79.1 (75.1, 83)",1196,,NA,Uttarakhand,5,Dehradun
61,htn_unscreened,30.4,25.1,35.8,Proportion,"30.4 (25.1, 35.8)",1248,,NA,Uttarakhand,5,Garhwal
61,htn_undiagnosed,86.4,83.4,89.4,Proportion,"86.4 (83.4, 89.4)",1248,,NA,Uttarakhand,5,Garhwal
62,htn_unscreened,36.5,31.3,41.7,Proportion,"36.5 (31.3, 41.7)",1787,,NA,Uttarakhand,5,Pithoragarh
62,htn_undiagnosed,84.2,81.5,87,Proportion,"84.2 (81.5, 87)",1787,,NA,Uttarakhand,5,Pithoragarh
63,htn_unscreened,33.7,27.7,39.7,Proportion,"33.7 (27.7, 39.7)",1562,,NA,Uttarakhand,5,Bageshwar
63,htn_undiagnosed,86,83.6,88.4,Proportion,"86 (83.6, 88.4)",1562,,NA,Uttarakhand,5,Bageshwar
64,htn_unscreened,25,21.2,28.8,Proportion,"25 (21.2, 28.8)",1517,,NA,Uttarakhand,5,Almora
64,htn_undiagnosed,80.6,78.1,83.1,Proportion,"80.6 (78.1, 83.1)",1517,,NA,Uttarakhand,5,Almora
65,htn_unscreened,37.3,30.6,44.1,Proportion,"37.3 (30.6, 44.1)",1656,,NA,Uttarakhand,5,Champawat
65,htn_undiagnosed,83.6,80,87.2,Proportion,"83.6 (80, 87.2)",1656,,NA,Uttarakhand,5,Champawat
66,htn_unscreened,21.6,17.5,25.7,Proportion,"21.6 (17.5, 25.7)",1653,,NA,Uttarakhand,5,Nainital
66,htn_undiagnosed,80.2,76.8,83.5,Proportion,"80.2 (76.8, 83.5)",1653,,NA,Uttarakhand,5,Nainital
67,htn_unscreened,26.3,22.1,30.6,Proportion,"26.3 (22.1, 30.6)",1381,,NA,Uttarakhand,5,Udham Singh Nagar
67,htn_undiagnosed,80.1,77,83.2,Proportion,"80.1 (77, 83.2)",1381,,NA,Uttarakhand,5,Udham Singh Nagar
68,htn_unscreened,25.1,21.1,29,Proportion,"25.1 (21.1, 29)",1275,,NA,Uttarakhand,5,Hardwar
68,htn_undiagnosed,77.4,73.7,81.1,Proportion,"77.4 (73.7, 81.1)",1275,,NA,Uttarakhand,5,Hardwar
69,htn_unscreened,10.8,7,14.7,Proportion,"10.8 (7, 14.7)",964,,NA,Haryana,6,Panchkula
69,htn_undiagnosed,74.9,71.5,78.3,Proportion,"74.9 (71.5, 78.3)",964,,NA,Haryana,6,Panchkula
70,htn_unscreened,26.8,22.4,31.2,Proportion,"26.8 (22.4, 31.2)",1997,,NA,Haryana,6,Ambala
70,htn_undiagnosed,73.9,70.8,77,Proportion,"73.9 (70.8, 77)",1997,,NA,Haryana,6,Ambala
71,htn_unscreened,26.7,21.4,32,Proportion,"26.7 (21.4, 32)",2055,,NA,Haryana,6,Yamunanagar
71,htn_undiagnosed,70.2,66.9,73.6,Proportion,"70.2 (66.9, 73.6)",2055,,NA,Haryana,6,Yamunanagar
72,htn_unscreened,25.8,22.6,29,Proportion,"25.8 (22.6, 29)",2247,,NA,Haryana,6,Kurukshetra
72,htn_undiagnosed,72.7,70.4,74.9,Proportion,"72.7 (70.4, 74.9)",2247,,NA,Haryana,6,Kurukshetra
73,htn_unscreened,11,8.4,13.7,Proportion,"11 (8.4, 13.7)",1037,,NA,Haryana,6,Kaithal
73,htn_undiagnosed,80.7,76.7,84.7,Proportion,"80.7 (76.7, 84.7)",1037,,NA,Haryana,6,Kaithal
74,htn_unscreened,21.2,18.1,24.2,Proportion,"21.2 (18.1, 24.2)",2032,,NA,Haryana,6,Karnal
74,htn_undiagnosed,78.4,74.6,82.2,Proportion,"78.4 (74.6, 82.2)",2032,,NA,Haryana,6,Karnal
75,htn_unscreened,27.6,24.6,30.6,Proportion,"27.6 (24.6, 30.6)",1416,,NA,Haryana,6,Panipat
75,htn_undiagnosed,72.9,67.8,78,Proportion,"72.9 (67.8, 78)",1416,,NA,Haryana,6,Panipat
76,htn_unscreened,23.7,20,27.5,Proportion,"23.7 (20, 27.5)",1713,,NA,Haryana,6,Sonipat
76,htn_undiagnosed,79.9,75.8,83.9,Proportion,"79.9 (75.8, 83.9)",1713,,NA,Haryana,6,Sonipat
77,htn_unscreened,24.7,21,28.4,Proportion,"24.7 (21, 28.4)",1337,,NA,Haryana,6,Jind
77,htn_undiagnosed,82.3,79.4,85.2,Proportion,"82.3 (79.4, 85.2)",1337,,NA,Haryana,6,Jind
78,htn_unscreened,23,19.8,26.2,Proportion,"23 (19.8, 26.2)",1125,,NA,Haryana,6,Fatehabad
78,htn_undiagnosed,79.3,76.4,82.2,Proportion,"79.3 (76.4, 82.2)",1125,,NA,Haryana,6,Fatehabad
79,htn_unscreened,25,20.2,29.9,Proportion,"25 (20.2, 29.9)",819,,NA,Haryana,6,Sirsa
79,htn_undiagnosed,66.6,56.8,76.5,Proportion,"66.6 (56.8, 76.5)",819,,NA,Haryana,6,Sirsa
80,htn_unscreened,25,21.4,28.5,Proportion,"25 (21.4, 28.5)",1363,,NA,Haryana,6,Hisar
80,htn_undiagnosed,75.7,70.8,80.6,Proportion,"75.7 (70.8, 80.6)",1363,,NA,Haryana,6,Hisar
82,htn_unscreened,20.1,15.5,24.7,Proportion,"20.1 (15.5, 24.7)",1426,,NA,Haryana,6,Rohtak
82,htn_undiagnosed,72,64.5,79.6,Proportion,"72 (64.5, 79.6)",1426,,NA,Haryana,6,Rohtak
83,htn_unscreened,20,16.3,23.8,Proportion,"20 (16.3, 23.8)",1583,,NA,Haryana,6,Jhajjar
83,htn_undiagnosed,84.6,80.8,88.3,Proportion,"84.6 (80.8, 88.3)",1583,,NA,Haryana,6,Jhajjar
84,htn_unscreened,26.3,22.1,30.6,Proportion,"26.3 (22.1, 30.6)",1623,,NA,Haryana,6,Mahendragarh
84,htn_undiagnosed,87.7,85.3,90,Proportion,"87.7 (85.3, 90)",1623,,NA,Haryana,6,Mahendragarh
85,htn_unscreened,25.4,21.4,29.4,Proportion,"25.4 (21.4, 29.4)",1740,,NA,Haryana,6,Rewari
85,htn_undiagnosed,88.2,85.9,90.5,Proportion,"88.2 (85.9, 90.5)",1740,,NA,Haryana,6,Rewari
86,htn_unscreened,18.3,12.4,24.2,Proportion,"18.3 (12.4, 24.2)",1022,,NA,Haryana,6,Gurgaon
86,htn_undiagnosed,87.2,84.1,90.3,Proportion,"87.2 (84.1, 90.3)",1022,,NA,Haryana,6,Gurgaon
87,htn_unscreened,33.3,28.6,38.1,Proportion,"33.3 (28.6, 38.1)",1368,,NA,Haryana,6,Mewat
87,htn_undiagnosed,91.4,88.6,94.2,Proportion,"91.4 (88.6, 94.2)",1368,,NA,Haryana,6,Mewat
88,htn_unscreened,21.2,17.1,25.3,Proportion,"21.2 (17.1, 25.3)",1860,,NA,Haryana,6,Faridabad
88,htn_undiagnosed,84.6,82.2,86.9,Proportion,"84.6 (82.2, 86.9)",1860,,NA,Haryana,6,Faridabad
89,htn_unscreened,34.3,28.4,40.2,Proportion,"34.3 (28.4, 40.2)",1966,,NA,Haryana,6,Palwal
89,htn_undiagnosed,84.6,82,87.3,Proportion,"84.6 (82, 87.3)",1966,,NA,Haryana,6,Palwal
99,htn_unscreened,33,26.6,39.3,Proportion,"33 (26.6, 39.3)",2200,,NA,Rajasthan,8,Ganganagar
99,htn_undiagnosed,75.8,69.4,82.2,Proportion,"75.8 (69.4, 82.2)",2200,,NA,Rajasthan,8,Ganganagar
100,htn_unscreened,36.5,29,44,Proportion,"36.5 (29, 44)",2221,,NA,Rajasthan,8,Hanumangarh
100,htn_undiagnosed,75.4,69.5,81.3,Proportion,"75.4 (69.5, 81.3)",2221,,NA,Rajasthan,8,Hanumangarh
101,htn_unscreened,36.7,29.9,43.5,Proportion,"36.7 (29.9, 43.5)",2098,,NA,Rajasthan,8,Bikaner
101,htn_undiagnosed,79.2,73.6,84.9,Proportion,"79.2 (73.6, 84.9)",2098,,NA,Rajasthan,8,Bikaner
102,htn_unscreened,39.3,34.4,44.1,Proportion,"39.3 (34.4, 44.1)",2257,,NA,Rajasthan,8,Churu
102,htn_undiagnosed,78.2,73.8,82.5,Proportion,"78.2 (73.8, 82.5)",2257,,NA,Rajasthan,8,Churu
103,htn_unscreened,42.1,35.9,48.4,Proportion,"42.1 (35.9, 48.4)",2157,,NA,Rajasthan,8,Jhunjhunun
103,htn_undiagnosed,74.7,68.2,81.1,Proportion,"74.7 (68.2, 81.1)",2157,,NA,Rajasthan,8,Jhunjhunun
104,htn_unscreened,44.6,39.7,49.6,Proportion,"44.6 (39.7, 49.6)",1533,,NA,Rajasthan,8,Alwar
104,htn_undiagnosed,85,82.6,87.4,Proportion,"85 (82.6, 87.4)",1533,,NA,Rajasthan,8,Alwar
105,htn_unscreened,46.3,40.7,51.8,Proportion,"46.3 (40.7, 51.8)",1579,,NA,Rajasthan,8,Bharatpur
105,htn_undiagnosed,84,80.3,87.6,Proportion,"84 (80.3, 87.6)",1579,,NA,Rajasthan,8,Bharatpur
106,htn_unscreened,48.1,42.3,53.9,Proportion,"48.1 (42.3, 53.9)",1359,,NA,Rajasthan,8,Dhaulpur
106,htn_undiagnosed,88.2,85.4,91.1,Proportion,"88.2 (85.4, 91.1)",1359,,NA,Rajasthan,8,Dhaulpur
107,htn_unscreened,48,42.9,53.1,Proportion,"48 (42.9, 53.1)",1249,,NA,Rajasthan,8,Karauli
107,htn_undiagnosed,86.2,83.2,89.2,Proportion,"86.2 (83.2, 89.2)",1249,,NA,Rajasthan,8,Karauli
108,htn_unscreened,43.3,36.2,50.5,Proportion,"43.3 (36.2, 50.5)",1407,,NA,Rajasthan,8,Sawai Madhopur
108,htn_undiagnosed,89.5,87.3,91.6,Proportion,"89.5 (87.3, 91.6)",1407,,NA,Rajasthan,8,Sawai Madhopur
109,htn_unscreened,38.7,34.3,43.2,Proportion,"38.7 (34.3, 43.2)",1504,,NA,Rajasthan,8,Dausa
109,htn_undiagnosed,85.1,82.6,87.6,Proportion,"85.1 (82.6, 87.6)",1504,,NA,Rajasthan,8,Dausa
110,htn_unscreened,32.8,26.1,39.4,Proportion,"32.8 (26.1, 39.4)",1556,,NA,Rajasthan,8,Jaipur
110,htn_undiagnosed,85.6,81.8,89.4,Proportion,"85.6 (81.8, 89.4)",1556,,NA,Rajasthan,8,Jaipur
111,htn_unscreened,45.6,40.1,51.1,Proportion,"45.6 (40.1, 51.1)",2065,,NA,Rajasthan,8,Sikar
111,htn_undiagnosed,85.4,82,88.8,Proportion,"85.4 (82, 88.8)",2065,,NA,Rajasthan,8,Sikar
112,htn_unscreened,47.5,43.2,51.9,Proportion,"47.5 (43.2, 51.9)",2134,,NA,Rajasthan,8,Nagaur
112,htn_undiagnosed,89.8,87.5,92.2,Proportion,"89.8 (87.5, 92.2)",2134,,NA,Rajasthan,8,Nagaur
113,htn_unscreened,43.6,38,49.3,Proportion,"43.6 (38, 49.3)",2068,,NA,Rajasthan,8,Jodhpur
113,htn_undiagnosed,88.7,84,93.3,Proportion,"88.7 (84, 93.3)",2068,,NA,Rajasthan,8,Jodhpur
114,htn_unscreened,45.5,41.2,49.8,Proportion,"45.5 (41.2, 49.8)",1882,,NA,Rajasthan,8,Jaisalmer
114,htn_undiagnosed,91.1,88.3,94,Proportion,"91.1 (88.3, 94)",1882,,NA,Rajasthan,8,Jaisalmer
115,htn_unscreened,41,33.7,48.2,Proportion,"41 (33.7, 48.2)",1828,,NA,Rajasthan,8,Barmer
115,htn_undiagnosed,95.9,94.2,97.6,Proportion,"95.9 (94.2, 97.6)",1828,,NA,Rajasthan,8,Barmer
116,htn_unscreened,36.8,26.9,46.8,Proportion,"36.8 (26.9, 46.8)",1561,,NA,Rajasthan,8,Jalor
116,htn_undiagnosed,95,93.1,97,Proportion,"95 (93.1, 97)",1561,,NA,Rajasthan,8,Jalor
117,htn_unscreened,48.9,41.1,56.7,Proportion,"48.9 (41.1, 56.7)",1562,,NA,Rajasthan,8,Sirohi
117,htn_undiagnosed,90.2,87.1,93.4,Proportion,"90.2 (87.1, 93.4)",1562,,NA,Rajasthan,8,Sirohi
118,htn_unscreened,25.5,19.4,31.6,Proportion,"25.5 (19.4, 31.6)",1648,,NA,Rajasthan,8,Pali
