state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
20,Rural,htn_unscreened,45.8,44.1,47.5,Proportion,"45.8 (44.1, 47.5)",28247,,NA,Jharkhand,East
20,Rural,htn_undiagnosed,86.2,84.7,87.6,Proportion,"86.2 (84.7, 87.6)",28247,,NA,Jharkhand,East
20,Urban,htn_unscreened,31.2,28.1,34.3,Proportion,"31.2 (28.1, 34.3)",7797,,NA,Jharkhand,East
20,Urban,htn_undiagnosed,81.4,79.1,83.7,Proportion,"81.4 (79.1, 83.7)",7797,,NA,Jharkhand,East
21,Rural,htn_unscreened,51.1,49.8,52.4,Proportion,"51.1 (49.8, 52.4)",35972,,NA,Odisha,East
21,Rural,htn_undiagnosed,85.7,84.9,86.5,Proportion,"85.7 (84.9, 86.5)",35972,,NA,Odisha,East
21,Urban,htn_unscreened,35.8,33.2,38.4,Proportion,"35.8 (33.2, 38.4)",6214,,NA,Odisha,East
21,Urban,htn_undiagnosed,80.8,78.3,83.3,Proportion,"80.8 (78.3, 83.3)",6214,,NA,Odisha,East
22,Rural,htn_unscreened,43.1,41.1,45.1,Proportion,"43.1 (41.1, 45.1)",34008,,NA,Chhattisgarh,Central
22,Rural,htn_undiagnosed,91.4,90.6,92.2,Proportion,"91.4 (90.6, 92.2)",34008,,NA,Chhattisgarh,Central
22,Urban,htn_unscreened,29.1,26.1,32.2,Proportion,"29.1 (26.1, 32.2)",8170,,NA,Chhattisgarh,Central
22,Urban,htn_undiagnosed,83.9,81.7,86.1,Proportion,"83.9 (81.7, 86.1)",8170,,NA,Chhattisgarh,Central
23,Rural,htn_unscreened,50.3,49.1,51.6,Proportion,"50.3 (49.1, 51.6)",53261,,NA,Madhya Pradesh,Central
23,Rural,htn_undiagnosed,91.1,90.5,91.7,Proportion,"91.1 (90.5, 91.7)",53261,,NA,Madhya Pradesh,Central
23,Urban,htn_unscreened,35.3,32.9,37.7,Proportion,"35.3 (32.9, 37.7)",14673,,NA,Madhya Pradesh,Central
23,Urban,htn_undiagnosed,85.5,84.3,86.8,Proportion,"85.5 (84.3, 86.8)",14673,,NA,Madhya Pradesh,Central
24,Rural,htn_unscreened,48.5,46.7,50.4,Proportion,"48.5 (46.7, 50.4)",32949,,NA,Gujarat,West
24,Rural,htn_undiagnosed,89.8,89.2,90.4,Proportion,"89.8 (89.2, 90.4)",32949,,NA,Gujarat,West
24,Urban,htn_unscreened,31.5,28.8,34.3,Proportion,"31.5 (28.8, 34.3)",15083,,NA,Gujarat,West
24,Urban,htn_undiagnosed,85.1,84,86.1,Proportion,"85.1 (84, 86.1)",15083,,NA,Gujarat,West
25,Rural,htn_unscreened,37.1,30.8,43.4,Proportion,"37.1 (30.8, 43.4)",1687,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,htn_undiagnosed,92.3,90.1,94.5,Proportion,"92.3 (90.1, 94.5)",1687,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_unscreened,25.4,20,30.8,Proportion,"25.4 (20, 30.8)",2120,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_undiagnosed,85.1,82.6,87.5,Proportion,"85.1 (82.6, 87.5)",2120,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,htn_unscreened,41.1,39.3,42.9,Proportion,"41.1 (39.3, 42.9)",36166,,NA,Maharashtra,West
27,Rural,htn_undiagnosed,89.1,88.5,89.6,Proportion,"89.1 (88.5, 89.6)",36166,,NA,Maharashtra,West
27,Urban,htn_unscreened,29.1,26.6,31.7,Proportion,"29.1 (26.6, 31.7)",16252,,NA,Maharashtra,West
27,Urban,htn_undiagnosed,85.3,84.4,86.2,Proportion,"85.3 (84.4, 86.2)",16252,,NA,Maharashtra,West
28,Rural,htn_unscreened,25.3,23.4,27.2,Proportion,"25.3 (23.4, 27.2)",11317,,NA,Andhra Pradesh,South
28,Rural,htn_undiagnosed,82.7,81.7,83.8,Proportion,"82.7 (81.7, 83.8)",11317,,NA,Andhra Pradesh,South
28,Urban,htn_unscreened,21.7,19.2,24.3,Proportion,"21.7 (19.2, 24.3)",4610,,NA,Andhra Pradesh,South
28,Urban,htn_undiagnosed,78,76,80,Proportion,"78 (76, 80)",4610,,NA,Andhra Pradesh,South
29,Rural,htn_unscreened,37.6,35.6,39.5,Proportion,"37.6 (35.6, 39.5)",31509,,NA,Karnataka,South
29,Rural,htn_undiagnosed,86.7,85.8,87.7,Proportion,"86.7 (85.8, 87.7)",31509,,NA,Karnataka,South
29,Urban,htn_unscreened,33.5,29.2,37.7,Proportion,"33.5 (29.2, 37.7)",12635,,NA,Karnataka,South
29,Urban,htn_undiagnosed,82,80.3,83.6,Proportion,"82 (80.3, 83.6)",12635,,NA,Karnataka,South
30,Rural,htn_unscreened,12.4,7.6,17.2,Proportion,"12.4 (7.6, 17.2)",1158,,NA,Goa,West
30,Rural,htn_undiagnosed,76.7,73.6,79.8,Proportion,"76.7 (73.6, 79.8)",1158,,NA,Goa,West
30,Urban,htn_unscreened,11.6,7.7,15.5,Proportion,"11.6 (7.7, 15.5)",1763,,NA,Goa,West
30,Urban,htn_undiagnosed,77.9,75.5,80.3,Proportion,"77.9 (75.5, 80.3)",1763,,NA,Goa,West
31,Rural,htn_unscreened,8.5,3.7,13.2,Proportion,"8.5 (3.7, 13.2)",391,,NA,Lakshadweep,South
31,Rural,htn_undiagnosed,84.7,78.9,90.6,Proportion,"84.7 (78.9, 90.6)",391,,NA,Lakshadweep,South
31,Urban,htn_unscreened,4.1,2.5,5.8,Proportion,"4.1 (2.5, 5.8)",1512,,NA,Lakshadweep,South
31,Urban,htn_undiagnosed,84.5,82,87,Proportion,"84.5 (82, 87)",1512,,NA,Lakshadweep,South
32,Rural,htn_unscreened,11.6,10.3,12.8,Proportion,"11.6 (10.3, 12.8)",11781,,NA,Kerala,South
32,Rural,htn_undiagnosed,76.9,75.8,78.1,Proportion,"76.9 (75.8, 78.1)",11781,,NA,Kerala,South
32,Urban,htn_unscreened,10.7,9.5,11.8,Proportion,"10.7 (9.5, 11.8)",8083,,NA,Kerala,South
32,Urban,htn_undiagnosed,77.1,75.9,78.3,Proportion,"77.1 (75.9, 78.3)",8083,,NA,Kerala,South
33,Rural,htn_unscreened,19.3,18,20.6,Proportion,"19.3 (18, 20.6)",23577,,NA,Tamil Nadu,South
33,Rural,htn_undiagnosed,82,80.2,83.9,Proportion,"82 (80.2, 83.9)",23577,,NA,Tamil Nadu,South
33,Urban,htn_unscreened,15.6,14.1,17,Proportion,"15.6 (14.1, 17)",17843,,NA,Tamil Nadu,South
33,Urban,htn_undiagnosed,78.8,76.8,80.8,Proportion,"78.8 (76.8, 80.8)",17843,,NA,Tamil Nadu,South
34,Rural,htn_unscreened,28.8,21.9,35.6,Proportion,"28.8 (21.9, 35.6)",1013,,NA,Puducherry,South
34,Rural,htn_undiagnosed,85.1,82.2,88,Proportion,"85.1 (82.2, 88)",1013,,NA,Puducherry,South
34,Urban,htn_unscreened,14.5,10.1,19,Proportion,"14.5 (10.1, 19)",5007,,NA,Puducherry,South
34,Urban,htn_undiagnosed,78.4,74.7,82.1,Proportion,"78.4 (74.7, 82.1)",5007,,NA,Puducherry,South
35,Rural,htn_unscreened,12.7,10.2,15.3,Proportion,"12.7 (10.2, 15.3)",3750,,NA,Andaman & Nicobar Islands,South
35,Rural,htn_undiagnosed,83.8,81.6,86,Proportion,"83.8 (81.6, 86)",3750,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_unscreened,13.7,10.5,16.8,Proportion,"13.7 (10.5, 16.8)",724,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_undiagnosed,75.3,72.5,78.1,Proportion,"75.3 (72.5, 78.1)",724,,NA,Andaman & Nicobar Islands,South
36,Rural,htn_unscreened,21.8,20.2,23.3,Proportion,"21.8 (20.2, 23.3)",28568,,NA,Telangana,South
36,Rural,htn_undiagnosed,83.4,82.7,84,Proportion,"83.4 (82.7, 84)",28568,,NA,Telangana,South
36,Urban,htn_unscreened,17.6,15.3,19.9,Proportion,"17.6 (15.3, 19.9)",9995,,NA,Telangana,South
36,Urban,htn_undiagnosed,76.2,74.9,77.5,Proportion,"76.2 (74.9, 77.5)",9995,,NA,Telangana,South
37,Rural,htn_unscreened,20.5,16.7,24.3,Proportion,"20.5 (16.7, 24.3)",2609,,NA,Ladakh,North
37,Rural,htn_undiagnosed,73.7,67.2,80.1,Proportion,"73.7 (67.2, 80.1)",2609,,NA,Ladakh,North
37,Urban,htn_unscreened,18.6,8.4,28.7,Proportion,"18.6 (8.4, 28.7)",750,,NA,Ladakh,North
37,Urban,htn_undiagnosed,70.8,56.6,85,Proportion,"70.8 (56.6, 85)",750,,NA,Ladakh,North
1,Rural,htn_unscreened,17.3,15.7,18.9,Proportion,"17.3 (15.7, 18.9)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_undiagnosed,78,76.6,79.4,Proportion,"78 (76.6, 79.4)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_unscreened,26.5,24.6,28.3,Proportion,"26.5 (24.6, 28.3)",13515,sex,Male,Jammu & Kashmir,North
1,Rural,htn_undiagnosed,83.2,81.9,84.5,Proportion,"83.2 (81.9, 84.5)",13515,sex,Male,Jammu & Kashmir,North
1,Urban,htn_unscreened,16.4,12.8,20,Proportion,"16.4 (12.8, 20)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_undiagnosed,71.6,68.1,75,Proportion,"71.6 (68.1, 75)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_unscreened,25.1,20.8,29.3,Proportion,"25.1 (20.8, 29.3)",3056,sex,Male,Jammu & Kashmir,North
1,Urban,htn_undiagnosed,79,76.2,81.9,Proportion,"79 (76.2, 81.9)",3056,sex,Male,Jammu & Kashmir,North
2,Rural,htn_unscreened,15.7,14.2,17.1,Proportion,"15.7 (14.2, 17.1)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_undiagnosed,74.8,73,76.6,Proportion,"74.8 (73, 76.6)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_unscreened,31.4,29.3,33.5,Proportion,"31.4 (29.3, 33.5)",7552,sex,Male,Himachal Pradesh,North
2,Rural,htn_undiagnosed,87.1,86,88.2,Proportion,"87.1 (86, 88.2)",7552,sex,Male,Himachal Pradesh,North
2,Urban,htn_unscreened,9.8,6.6,12.9,Proportion,"9.8 (6.6, 12.9)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_undiagnosed,71.2,67.3,75,Proportion,"71.2 (67.3, 75)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_unscreened,24.8,19.2,30.3,Proportion,"24.8 (19.2, 30.3)",679,sex,Male,Himachal Pradesh,North
2,Urban,htn_undiagnosed,83.1,78,88.2,Proportion,"83.1 (78, 88.2)",679,sex,Male,Himachal Pradesh,North
3,Rural,htn_unscreened,12.1,10.9,13.3,Proportion,"12.1 (10.9, 13.3)",13045,sex,Female,Punjab,North
3,Rural,htn_undiagnosed,66.1,64.2,68,Proportion,"66.1 (64.2, 68)",13045,sex,Female,Punjab,North
3,Rural,htn_unscreened,25.4,23.8,27.1,Proportion,"25.4 (23.8, 27.1)",13257,sex,Male,Punjab,North
3,Rural,htn_undiagnosed,82.7,81.4,83.9,Proportion,"82.7 (81.4, 83.9)",13257,sex,Male,Punjab,North
3,Urban,htn_unscreened,9.9,8.3,11.5,Proportion,"9.9 (8.3, 11.5)",5633,sex,Female,Punjab,North
3,Urban,htn_undiagnosed,68,65.4,70.7,Proportion,"68 (65.4, 70.7)",5633,sex,Female,Punjab,North
3,Urban,htn_unscreened,22.3,19.8,24.8,Proportion,"22.3 (19.8, 24.8)",5767,sex,Male,Punjab,North
3,Urban,htn_undiagnosed,81.9,80.2,83.7,Proportion,"81.9 (80.2, 83.7)",5767,sex,Male,Punjab,North
4,Rural,htn_unscreened,5.2,5.2,5.2,Proportion,"5.2 (5.2, 5.2)",18,sex,Female,Chandigarh,North
4,Rural,htn_undiagnosed,79.5,79.5,79.5,Proportion,"79.5 (79.5, 79.5)",18,sex,Female,Chandigarh,North
4,Rural,htn_unscreened,10.9,10.9,10.9,Proportion,"10.9 (10.9, 10.9)",18,sex,Male,Chandigarh,North
4,Rural,htn_undiagnosed,94.4,94.4,94.4,Proportion,"94.4 (94.4, 94.4)",18,sex,Male,Chandigarh,North
4,Urban,htn_unscreened,9.1,4.5,13.6,Proportion,"9.1 (4.5, 13.6)",457,sex,Female,Chandigarh,North
4,Urban,htn_undiagnosed,70.7,63.7,77.7,Proportion,"70.7 (63.7, 77.7)",457,sex,Female,Chandigarh,North
4,Urban,htn_unscreened,22.4,16.1,28.8,Proportion,"22.4 (16.1, 28.8)",403,sex,Male,Chandigarh,North
4,Urban,htn_undiagnosed,86,81.4,90.7,Proportion,"86 (81.4, 90.7)",403,sex,Male,Chandigarh,North
5,Rural,htn_unscreened,25.2,23.3,27,Proportion,"25.2 (23.3, 27)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_undiagnosed,82.6,81,84.2,Proportion,"82.6 (81, 84.2)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_unscreened,37.2,34.9,39.5,Proportion,"37.2 (34.9, 39.5)",7175,sex,Male,Uttarakhand,Central
5,Rural,htn_undiagnosed,87.9,86.7,89,Proportion,"87.9 (86.7, 89)",7175,sex,Male,Uttarakhand,Central
5,Urban,htn_unscreened,13.5,10.8,16.3,Proportion,"13.5 (10.8, 16.3)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_undiagnosed,74,70.9,77.2,Proportion,"74 (70.9, 77.2)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_unscreened,27.8,24.2,31.5,Proportion,"27.8 (24.2, 31.5)",1681,sex,Male,Uttarakhand,Central
5,Urban,htn_undiagnosed,83.2,80.5,85.9,Proportion,"83.2 (80.5, 85.9)",1681,sex,Male,Uttarakhand,Central
6,Rural,htn_unscreened,17.2,16,18.4,Proportion,"17.2 (16, 18.4)",11339,sex,Female,Haryana,North
6,Rural,htn_undiagnosed,74.7,73,76.4,Proportion,"74.7 (73, 76.4)",11339,sex,Female,Haryana,North
6,Rural,htn_unscreened,36.5,35,38.1,Proportion,"36.5 (35, 38.1)",11642,sex,Male,Haryana,North
6,Rural,htn_undiagnosed,87.9,87,88.9,Proportion,"87.9 (87, 88.9)",11642,sex,Male,Haryana,North
6,Urban,htn_unscreened,12.1,10.7,13.5,Proportion,"12.1 (10.7, 13.5)",5089,sex,Female,Haryana,North
6,Urban,htn_undiagnosed,72.1,69.6,74.5,Proportion,"72.1 (69.6, 74.5)",5089,sex,Female,Haryana,North
6,Urban,htn_unscreened,30.7,28.5,32.9,Proportion,"30.7 (28.5, 32.9)",5352,sex,Male,Haryana,North
6,Urban,htn_undiagnosed,85.7,84.2,87.3,Proportion,"85.7 (84.2, 87.3)",5352,sex,Male,Haryana,North
7,Rural,htn_unscreened,9.2,5.7,12.8,Proportion,"9.2 (5.7, 12.8)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_undiagnosed,68.3,51.5,85,Proportion,"68.3 (51.5, 85)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_unscreened,20.4,11,29.7,Proportion,"20.4 (11, 29.7)",294,sex,Male,Nct Of Delhi,North
7,Rural,htn_undiagnosed,80.6,74.7,86.5,Proportion,"80.6 (74.7, 86.5)",294,sex,Male,Nct Of Delhi,North
7,Urban,htn_unscreened,11.9,10.6,13.1,Proportion,"11.9 (10.6, 13.1)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_undiagnosed,76.9,75.4,78.4,Proportion,"76.9 (75.4, 78.4)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_unscreened,25,23.3,26.8,Proportion,"25 (23.3, 26.8)",7384,sex,Male,Nct Of Delhi,North
7,Urban,htn_undiagnosed,86.6,85.6,87.6,Proportion,"86.6 (85.6, 87.6)",7384,sex,Male,Nct Of Delhi,North
8,Rural,htn_unscreened,36.8,35.2,38.4,Proportion,"36.8 (35.2, 38.4)",21819,sex,Female,Rajasthan,North
8,Rural,htn_undiagnosed,85.1,84,86.2,Proportion,"85.1 (84, 86.2)",21819,sex,Female,Rajasthan,North
8,Rural,htn_unscreened,54.5,52.9,56.2,Proportion,"54.5 (52.9, 56.2)",22810,sex,Male,Rajasthan,North
8,Rural,htn_undiagnosed,91.5,90.7,92.3,Proportion,"91.5 (90.7, 92.3)",22810,sex,Male,Rajasthan,North
8,Urban,htn_unscreened,25.4,22.6,28.1,Proportion,"25.4 (22.6, 28.1)",6454,sex,Female,Rajasthan,North
8,Urban,htn_undiagnosed,78.5,76,81,Proportion,"78.5 (76, 81)",6454,sex,Female,Rajasthan,North
8,Urban,htn_unscreened,40.4,37.4,43.4,Proportion,"40.4 (37.4, 43.4)",7040,sex,Male,Rajasthan,North
8,Urban,htn_undiagnosed,86,83.9,88,Proportion,"86 (83.9, 88)",7040,sex,Male,Rajasthan,North
9,Rural,htn_unscreened,30.8,29.9,31.8,Proportion,"30.8 (29.9, 31.8)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_undiagnosed,79.6,78.6,80.5,Proportion,"79.6 (78.6, 80.5)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_unscreened,45.1,44.1,46.1,Proportion,"45.1 (44.1, 46.1)",47312,sex,Male,Uttar Pradesh,Central
9,Rural,htn_undiagnosed,88.5,87.8,89.2,Proportion,"88.5 (87.8, 89.2)",47312,sex,Male,Uttar Pradesh,Central
9,Urban,htn_unscreened,22,20,24,Proportion,"22 (20, 24)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_undiagnosed,79.2,77.4,80.9,Proportion,"79.2 (77.4, 80.9)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_unscreened,36.1,34.2,38,Proportion,"36.1 (34.2, 38)",12730,sex,Male,Uttar Pradesh,Central
9,Urban,htn_undiagnosed,87.7,86.6,88.9,Proportion,"87.7 (86.6, 88.9)",12730,sex,Male,Uttar Pradesh,Central
