state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
36,Urban,htn_screened,84.1,82,86.3,Proportion,"84.1 (82, 86.3)",9995,,NA,Telangana,South
36,Urban,htn_diagnosed,27.4,25.6,29.2,Proportion,"27.4 (25.6, 29.2)",9995,,NA,Telangana,South
37,Rural,htn_screened,81.4,77.8,85.1,Proportion,"81.4 (77.8, 85.1)",2609,,NA,Ladakh,North
37,Rural,htn_diagnosed,28.1,21.8,34.4,Proportion,"28.1 (21.8, 34.4)",2609,,NA,Ladakh,North
37,Urban,htn_screened,81.7,71.4,91.9,Proportion,"81.7 (71.4, 91.9)",750,,NA,Ladakh,North
37,Urban,htn_diagnosed,29.3,15.7,43,Proportion,"29.3 (15.7, 43)",750,,NA,Ladakh,North
1,Rural,htn_screened,84.2,82.6,85.7,Proportion,"84.2 (82.6, 85.7)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_diagnosed,23.5,21.9,25.1,Proportion,"23.5 (21.9, 25.1)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_screened,75.6,73.8,77.5,Proportion,"75.6 (73.8, 77.5)",13515,sex,Male,Jammu & Kashmir,North
1,Rural,htn_diagnosed,18.2,16.7,19.7,Proportion,"18.2 (16.7, 19.7)",13515,sex,Male,Jammu & Kashmir,North
1,Urban,htn_screened,85.5,82,88.9,Proportion,"85.5 (82, 88.9)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_diagnosed,31.6,27.9,35.4,Proportion,"31.6 (27.9, 35.4)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_screened,77.9,74,81.9,Proportion,"77.9 (74, 81.9)",3056,sex,Male,Jammu & Kashmir,North
1,Urban,htn_diagnosed,24,20.8,27.2,Proportion,"24 (20.8, 27.2)",3056,sex,Male,Jammu & Kashmir,North
2,Rural,htn_screened,85.8,84.5,87.1,Proportion,"85.8 (84.5, 87.1)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_diagnosed,29,27.1,30.9,Proportion,"29 (27.1, 30.9)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_screened,72.3,70.4,74.2,Proportion,"72.3 (70.4, 74.2)",7552,sex,Male,Himachal Pradesh,North
2,Rural,htn_diagnosed,16.4,15,17.8,Proportion,"16.4 (15, 17.8)",7552,sex,Male,Himachal Pradesh,North
2,Urban,htn_screened,91.1,88,94.1,Proportion,"91.1 (88, 94.1)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_diagnosed,31.6,27.2,36,Proportion,"31.6 (27.2, 36)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_screened,78.5,74.4,82.6,Proportion,"78.5 (74.4, 82.6)",679,sex,Male,Himachal Pradesh,North
2,Urban,htn_diagnosed,19.5,12.8,26.2,Proportion,"19.5 (12.8, 26.2)",679,sex,Male,Himachal Pradesh,North
3,Rural,htn_screened,88.6,87.5,89.7,Proportion,"88.6 (87.5, 89.7)",13045,sex,Female,Punjab,North
3,Rural,htn_diagnosed,35.6,33.7,37.4,Proportion,"35.6 (33.7, 37.4)",13045,sex,Female,Punjab,North
3,Rural,htn_screened,76.5,74.9,78.1,Proportion,"76.5 (74.9, 78.1)",13257,sex,Male,Punjab,North
3,Rural,htn_diagnosed,19.4,18.1,20.7,Proportion,"19.4 (18.1, 20.7)",13257,sex,Male,Punjab,North
3,Urban,htn_screened,91.1,89.6,92.6,Proportion,"91.1 (89.6, 92.6)",5633,sex,Female,Punjab,North
3,Urban,htn_diagnosed,34.1,31.6,36.6,Proportion,"34.1 (31.6, 36.6)",5633,sex,Female,Punjab,North
3,Urban,htn_screened,80.3,77.9,82.7,Proportion,"80.3 (77.9, 82.7)",5767,sex,Male,Punjab,North
3,Urban,htn_diagnosed,20.3,18.4,22.3,Proportion,"20.3 (18.4, 22.3)",5767,sex,Male,Punjab,North
4,Rural,htn_screened,94.4,94.4,94.4,Proportion,"94.4 (94.4, 94.4)",18,sex,Female,Chandigarh,North
4,Rural,htn_diagnosed,16.7,16.7,16.7,Proportion,"16.7 (16.7, 16.7)",18,sex,Female,Chandigarh,North
4,Rural,htn_screened,88.9,88.9,88.9,Proportion,"88.9 (88.9, 88.9)",18,sex,Male,Chandigarh,North
4,Rural,htn_diagnosed,5.6,5.6,5.6,Proportion,"5.6 (5.6, 5.6)",18,sex,Male,Chandigarh,North
4,Urban,htn_screened,91.6,87.1,96.1,Proportion,"91.6 (87.1, 96.1)",457,sex,Female,Chandigarh,North
4,Urban,htn_diagnosed,31.1,24,38.1,Proportion,"31.1 (24, 38.1)",457,sex,Female,Chandigarh,North
4,Urban,htn_screened,79.5,73.3,85.7,Proportion,"79.5 (73.3, 85.7)",403,sex,Male,Chandigarh,North
4,Urban,htn_diagnosed,15.2,10.2,20.3,Proportion,"15.2 (10.2, 20.3)",403,sex,Male,Chandigarh,North
5,Rural,htn_screened,75.2,73.3,77,Proportion,"75.2 (73.3, 77)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_diagnosed,18.9,17.3,20.5,Proportion,"18.9 (17.3, 20.5)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_screened,64.5,62.3,66.7,Proportion,"64.5 (62.3, 66.7)",7175,sex,Male,Uttarakhand,Central
5,Rural,htn_diagnosed,13.6,12.4,14.8,Proportion,"13.6 (12.4, 14.8)",7175,sex,Male,Uttarakhand,Central
5,Urban,htn_screened,87.1,84.3,89.8,Proportion,"87.1 (84.3, 89.8)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_diagnosed,27.4,24,30.8,Proportion,"27.4 (24, 30.8)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_screened,73.6,69.7,77.4,Proportion,"73.6 (69.7, 77.4)",1681,sex,Male,Uttarakhand,Central
5,Urban,htn_diagnosed,18.3,15,21.6,Proportion,"18.3 (15, 21.6)",1681,sex,Male,Uttarakhand,Central
6,Rural,htn_screened,83.1,81.9,84.3,Proportion,"83.1 (81.9, 84.3)",11339,sex,Female,Haryana,North
6,Rural,htn_diagnosed,26.1,24.4,27.8,Proportion,"26.1 (24.4, 27.8)",11339,sex,Female,Haryana,North
6,Rural,htn_screened,65,63.5,66.5,Proportion,"65 (63.5, 66.5)",11642,sex,Male,Haryana,North
6,Rural,htn_diagnosed,13.1,12.1,14.1,Proportion,"13.1 (12.1, 14.1)",11642,sex,Male,Haryana,North
6,Urban,htn_screened,88.6,87.2,90,Proportion,"88.6 (87.2, 90)",5089,sex,Female,Haryana,North
6,Urban,htn_diagnosed,29,26.5,31.6,Proportion,"29 (26.5, 31.6)",5089,sex,Female,Haryana,North
6,Urban,htn_screened,71,68.8,73.2,Proportion,"71 (68.8, 73.2)",5352,sex,Male,Haryana,North
6,Urban,htn_diagnosed,15.5,13.7,17.2,Proportion,"15.5 (13.7, 17.2)",5352,sex,Male,Haryana,North
7,Rural,htn_screened,90.7,86.7,94.6,Proportion,"90.7 (86.7, 94.6)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_diagnosed,31.5,14.8,48.1,Proportion,"31.5 (14.8, 48.1)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_screened,79.4,69.6,89.2,Proportion,"79.4 (69.6, 89.2)",294,sex,Male,Nct Of Delhi,North
7,Rural,htn_diagnosed,18.9,13.6,24.3,Proportion,"18.9 (13.6, 24.3)",294,sex,Male,Nct Of Delhi,North
7,Urban,htn_screened,88.4,87.1,89.6,Proportion,"88.4 (87.1, 89.6)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_diagnosed,23.3,21.8,24.8,Proportion,"23.3 (21.8, 24.8)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_screened,75.4,73.6,77.2,Proportion,"75.4 (73.6, 77.2)",7384,sex,Male,Nct Of Delhi,North
7,Urban,htn_diagnosed,13.5,12.5,14.6,Proportion,"13.5 (12.5, 14.6)",7384,sex,Male,Nct Of Delhi,North
8,Rural,htn_screened,63.6,62,65.2,Proportion,"63.6 (62, 65.2)",21819,sex,Female,Rajasthan,North
8,Rural,htn_diagnosed,15.5,14.4,16.7,Proportion,"15.5 (14.4, 16.7)",21819,sex,Female,Rajasthan,North
8,Rural,htn_screened,46.8,45.2,48.5,Proportion,"46.8 (45.2, 48.5)",22810,sex,Male,Rajasthan,North
8,Rural,htn_diagnosed,9.2,8.4,10,Proportion,"9.2 (8.4, 10)",22810,sex,Male,Rajasthan,North
8,Urban,htn_screened,75.3,72.6,78,Proportion,"75.3 (72.6, 78)",6454,sex,Female,Rajasthan,North
8,Urban,htn_diagnosed,22.3,19.8,24.9,Proportion,"22.3 (19.8, 24.9)",6454,sex,Female,Rajasthan,North
8,Urban,htn_screened,61.1,58.1,64.1,Proportion,"61.1 (58.1, 64.1)",7040,sex,Male,Rajasthan,North
8,Urban,htn_diagnosed,14.8,12.7,16.9,Proportion,"14.8 (12.7, 16.9)",7040,sex,Male,Rajasthan,North
9,Rural,htn_screened,69.5,68.6,70.5,Proportion,"69.5 (68.6, 70.5)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_diagnosed,20.7,19.8,21.7,Proportion,"20.7 (19.8, 21.7)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_screened,55.9,54.9,57,Proportion,"55.9 (54.9, 57)",47312,sex,Male,Uttar Pradesh,Central
9,Rural,htn_diagnosed,12.1,11.4,12.8,Proportion,"12.1 (11.4, 12.8)",47312,sex,Male,Uttar Pradesh,Central
9,Urban,htn_screened,78.6,76.6,80.6,Proportion,"78.6 (76.6, 80.6)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_diagnosed,21.3,19.6,23,Proportion,"21.3 (19.6, 23)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_screened,64.9,63,66.9,Proportion,"64.9 (63, 66.9)",12730,sex,Male,Uttar Pradesh,Central
9,Urban,htn_diagnosed,12.7,11.5,13.9,Proportion,"12.7 (11.5, 13.9)",12730,sex,Male,Uttar Pradesh,Central
10,Rural,htn_screened,73.3,72.2,74.4,Proportion,"73.3 (72.2, 74.4)",21468,sex,Female,Bihar,East
10,Rural,htn_diagnosed,29.6,28.1,31.1,Proportion,"29.6 (28.1, 31.1)",21468,sex,Female,Bihar,East
10,Rural,htn_screened,57.7,56.5,59,Proportion,"57.7 (56.5, 59)",19037,sex,Male,Bihar,East
10,Rural,htn_diagnosed,19.6,18.4,20.8,Proportion,"19.6 (18.4, 20.8)",19037,sex,Male,Bihar,East
10,Urban,htn_screened,82.5,79.8,85.3,Proportion,"82.5 (79.8, 85.3)",2664,sex,Female,Bihar,East
