state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
15,Rural,htn_diagnosed,13.9,12.1,15.7,Proportion,"13.9 (12.1, 15.7)",5615,,NA,Mizoram,North East
15,Urban,htn_screened,89.2,87.2,91.3,Proportion,"89.2 (87.2, 91.3)",4728,,NA,Mizoram,North East
15,Urban,htn_diagnosed,23.5,20.8,26.3,Proportion,"23.5 (20.8, 26.3)",4728,,NA,Mizoram,North East
16,Rural,htn_screened,69.2,66.4,72.1,Proportion,"69.2 (66.4, 72.1)",7503,,NA,Tripura,North East
16,Rural,htn_diagnosed,20,18.3,21.7,Proportion,"20 (18.3, 21.7)",7503,,NA,Tripura,North East
16,Urban,htn_screened,85.6,82.3,88.9,Proportion,"85.6 (82.3, 88.9)",2006,,NA,Tripura,North East
16,Urban,htn_diagnosed,28.1,24.5,31.7,Proportion,"28.1 (24.5, 31.7)",2006,,NA,Tripura,North East
17,Rural,htn_screened,51.5,48.1,54.9,Proportion,"51.5 (48.1, 54.9)",13185,,NA,Meghalaya,North East
17,Rural,htn_diagnosed,12,10.6,13.5,Proportion,"12 (10.6, 13.5)",13185,,NA,Meghalaya,North East
17,Urban,htn_screened,71.7,65.4,77.9,Proportion,"71.7 (65.4, 77.9)",1746,,NA,Meghalaya,North East
17,Urban,htn_diagnosed,17.7,14.4,21,Proportion,"17.7 (14.4, 21)",1746,,NA,Meghalaya,North East
18,Rural,htn_screened,69.1,67.7,70.4,Proportion,"69.1 (67.7, 70.4)",39623,,NA,Assam,North East
18,Rural,htn_diagnosed,17.4,16.6,18.3,Proportion,"17.4 (16.6, 18.3)",39623,,NA,Assam,North East
18,Urban,htn_screened,77.3,74.8,79.9,Proportion,"77.3 (74.8, 79.9)",6200,,NA,Assam,North East
18,Urban,htn_diagnosed,22.3,20.3,24.4,Proportion,"22.3 (20.3, 24.4)",6200,,NA,Assam,North East
19,Rural,htn_screened,62.8,60.9,64.8,Proportion,"62.8 (60.9, 64.8)",18811,,NA,West Bengal,East
19,Rural,htn_diagnosed,14.3,13.5,15.2,Proportion,"14.3 (13.5, 15.2)",18811,,NA,West Bengal,East
19,Urban,htn_screened,72.1,69,75.2,Proportion,"72.1 (69, 75.2)",9454,,NA,West Bengal,East
19,Urban,htn_diagnosed,16.4,15,17.7,Proportion,"16.4 (15, 17.7)",9454,,NA,West Bengal,East
20,Rural,htn_screened,54.2,52.5,55.9,Proportion,"54.2 (52.5, 55.9)",28247,,NA,Jharkhand,East
20,Rural,htn_diagnosed,13.8,12.4,15.3,Proportion,"13.8 (12.4, 15.3)",28247,,NA,Jharkhand,East
20,Urban,htn_screened,68.8,65.7,71.9,Proportion,"68.8 (65.7, 71.9)",7797,,NA,Jharkhand,East
20,Urban,htn_diagnosed,18.6,16.3,20.9,Proportion,"18.6 (16.3, 20.9)",7797,,NA,Jharkhand,East
21,Rural,htn_screened,48.9,47.6,50.2,Proportion,"48.9 (47.6, 50.2)",35972,,NA,Odisha,East
21,Rural,htn_diagnosed,14.3,13.5,15.1,Proportion,"14.3 (13.5, 15.1)",35972,,NA,Odisha,East
21,Urban,htn_screened,64.2,61.6,66.8,Proportion,"64.2 (61.6, 66.8)",6214,,NA,Odisha,East
21,Urban,htn_diagnosed,19.2,16.7,21.7,Proportion,"19.2 (16.7, 21.7)",6214,,NA,Odisha,East
22,Rural,htn_screened,56.9,54.9,58.9,Proportion,"56.9 (54.9, 58.9)",34008,,NA,Chhattisgarh,Central
22,Rural,htn_diagnosed,8.6,7.8,9.4,Proportion,"8.6 (7.8, 9.4)",34008,,NA,Chhattisgarh,Central
22,Urban,htn_screened,70.9,67.8,73.9,Proportion,"70.9 (67.8, 73.9)",8170,,NA,Chhattisgarh,Central
22,Urban,htn_diagnosed,16.1,13.9,18.3,Proportion,"16.1 (13.9, 18.3)",8170,,NA,Chhattisgarh,Central
23,Rural,htn_screened,49.7,48.4,50.9,Proportion,"49.7 (48.4, 50.9)",53261,,NA,Madhya Pradesh,Central
23,Rural,htn_diagnosed,8.9,8.3,9.5,Proportion,"8.9 (8.3, 9.5)",53261,,NA,Madhya Pradesh,Central
23,Urban,htn_screened,64.7,62.3,67.1,Proportion,"64.7 (62.3, 67.1)",14673,,NA,Madhya Pradesh,Central
23,Urban,htn_diagnosed,14.5,13.2,15.7,Proportion,"14.5 (13.2, 15.7)",14673,,NA,Madhya Pradesh,Central
24,Rural,htn_screened,51.5,49.6,53.3,Proportion,"51.5 (49.6, 53.3)",32949,,NA,Gujarat,West
24,Rural,htn_diagnosed,10.2,9.6,10.8,Proportion,"10.2 (9.6, 10.8)",32949,,NA,Gujarat,West
24,Urban,htn_screened,68.5,65.7,71.2,Proportion,"68.5 (65.7, 71.2)",15083,,NA,Gujarat,West
24,Urban,htn_diagnosed,14.9,13.9,16,Proportion,"14.9 (13.9, 16)",15083,,NA,Gujarat,West
25,Rural,htn_screened,62.9,56.6,69.2,Proportion,"62.9 (56.6, 69.2)",1687,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,htn_diagnosed,7.7,5.5,9.9,Proportion,"7.7 (5.5, 9.9)",1687,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_screened,74.6,69.2,80,Proportion,"74.6 (69.2, 80)",2120,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,htn_diagnosed,14.9,12.5,17.4,Proportion,"14.9 (12.5, 17.4)",2120,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,htn_screened,58.9,57.1,60.7,Proportion,"58.9 (57.1, 60.7)",36166,,NA,Maharashtra,West
27,Rural,htn_diagnosed,10.9,10.4,11.5,Proportion,"10.9 (10.4, 11.5)",36166,,NA,Maharashtra,West
27,Urban,htn_screened,70.9,68.3,73.4,Proportion,"70.9 (68.3, 73.4)",16252,,NA,Maharashtra,West
27,Urban,htn_diagnosed,14.7,13.8,15.6,Proportion,"14.7 (13.8, 15.6)",16252,,NA,Maharashtra,West
28,Rural,htn_screened,74.7,72.8,76.6,Proportion,"74.7 (72.8, 76.6)",11317,,NA,Andhra Pradesh,South
28,Rural,htn_diagnosed,17.3,16.2,18.3,Proportion,"17.3 (16.2, 18.3)",11317,,NA,Andhra Pradesh,South
28,Urban,htn_screened,78.3,75.7,80.8,Proportion,"78.3 (75.7, 80.8)",4610,,NA,Andhra Pradesh,South
28,Urban,htn_diagnosed,22,20,24,Proportion,"22 (20, 24)",4610,,NA,Andhra Pradesh,South
29,Rural,htn_screened,62.4,60.5,64.4,Proportion,"62.4 (60.5, 64.4)",31509,,NA,Karnataka,South
29,Rural,htn_diagnosed,13.3,12.3,14.2,Proportion,"13.3 (12.3, 14.2)",31509,,NA,Karnataka,South
29,Urban,htn_screened,66.5,62.3,70.8,Proportion,"66.5 (62.3, 70.8)",12635,,NA,Karnataka,South
29,Urban,htn_diagnosed,18,16.4,19.7,Proportion,"18 (16.4, 19.7)",12635,,NA,Karnataka,South
30,Rural,htn_screened,87.6,82.8,92.4,Proportion,"87.6 (82.8, 92.4)",1158,,NA,Goa,West
30,Rural,htn_diagnosed,23.3,20.2,26.4,Proportion,"23.3 (20.2, 26.4)",1158,,NA,Goa,West
30,Urban,htn_screened,88.4,84.5,92.3,Proportion,"88.4 (84.5, 92.3)",1763,,NA,Goa,West
30,Urban,htn_diagnosed,22.1,19.7,24.5,Proportion,"22.1 (19.7, 24.5)",1763,,NA,Goa,West
31,Rural,htn_screened,91.5,86.8,96.3,Proportion,"91.5 (86.8, 96.3)",391,,NA,Lakshadweep,South
31,Rural,htn_diagnosed,15.3,9.4,21.1,Proportion,"15.3 (9.4, 21.1)",391,,NA,Lakshadweep,South
31,Urban,htn_screened,95.9,94.2,97.5,Proportion,"95.9 (94.2, 97.5)",1512,,NA,Lakshadweep,South
31,Urban,htn_diagnosed,15.5,13,18,Proportion,"15.5 (13, 18)",1512,,NA,Lakshadweep,South
32,Rural,htn_screened,88.4,87.2,89.7,Proportion,"88.4 (87.2, 89.7)",11781,,NA,Kerala,South
32,Rural,htn_diagnosed,23.1,21.9,24.2,Proportion,"23.1 (21.9, 24.2)",11781,,NA,Kerala,South
32,Urban,htn_screened,89.3,88.2,90.5,Proportion,"89.3 (88.2, 90.5)",8083,,NA,Kerala,South
32,Urban,htn_diagnosed,22.9,21.7,24.1,Proportion,"22.9 (21.7, 24.1)",8083,,NA,Kerala,South
33,Rural,htn_screened,80.7,79.4,82,Proportion,"80.7 (79.4, 82)",23577,,NA,Tamil Nadu,South
33,Rural,htn_diagnosed,18,16.1,19.8,Proportion,"18 (16.1, 19.8)",23577,,NA,Tamil Nadu,South
33,Urban,htn_screened,84.4,83,85.9,Proportion,"84.4 (83, 85.9)",17843,,NA,Tamil Nadu,South
33,Urban,htn_diagnosed,21.2,19.2,23.2,Proportion,"21.2 (19.2, 23.2)",17843,,NA,Tamil Nadu,South
34,Rural,htn_screened,71.2,64.4,78.1,Proportion,"71.2 (64.4, 78.1)",1013,,NA,Puducherry,South
34,Rural,htn_diagnosed,14.9,12,17.8,Proportion,"14.9 (12, 17.8)",1013,,NA,Puducherry,South
34,Urban,htn_screened,85.5,81,89.9,Proportion,"85.5 (81, 89.9)",5007,,NA,Puducherry,South
34,Urban,htn_diagnosed,21.6,17.9,25.3,Proportion,"21.6 (17.9, 25.3)",5007,,NA,Puducherry,South
35,Rural,htn_screened,87.3,84.7,89.8,Proportion,"87.3 (84.7, 89.8)",3750,,NA,Andaman & Nicobar Islands,South
35,Rural,htn_diagnosed,16.2,14,18.4,Proportion,"16.2 (14, 18.4)",3750,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_screened,86.3,83.2,89.5,Proportion,"86.3 (83.2, 89.5)",724,,NA,Andaman & Nicobar Islands,South
35,Urban,htn_diagnosed,24.7,21.9,27.5,Proportion,"24.7 (21.9, 27.5)",724,,NA,Andaman & Nicobar Islands,South
36,Rural,htn_screened,78.2,76.7,79.8,Proportion,"78.2 (76.7, 79.8)",28568,,NA,Telangana,South
36,Rural,htn_diagnosed,16.6,16,17.3,Proportion,"16.6 (16, 17.3)",28568,,NA,Telangana,South
36,Urban,htn_screened,82.4,80.1,84.7,Proportion,"82.4 (80.1, 84.7)",9995,,NA,Telangana,South
36,Urban,htn_diagnosed,23.8,22.5,25.1,Proportion,"23.8 (22.5, 25.1)",9995,,NA,Telangana,South
37,Rural,htn_screened,79.5,75.7,83.3,Proportion,"79.5 (75.7, 83.3)",2609,,NA,Ladakh,North
37,Rural,htn_diagnosed,26.3,19.9,32.8,Proportion,"26.3 (19.9, 32.8)",2609,,NA,Ladakh,North
37,Urban,htn_screened,81.4,71.3,91.6,Proportion,"81.4 (71.3, 91.6)",750,,NA,Ladakh,North
37,Urban,htn_diagnosed,29.2,15,43.4,Proportion,"29.2 (15, 43.4)",750,,NA,Ladakh,North
1,Rural,htn_screened,82.7,81.1,84.3,Proportion,"82.7 (81.1, 84.3)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_diagnosed,22,20.6,23.4,Proportion,"22 (20.6, 23.4)",13043,sex,Female,Jammu & Kashmir,North
1,Rural,htn_screened,73.5,71.7,75.4,Proportion,"73.5 (71.7, 75.4)",13515,sex,Male,Jammu & Kashmir,North
1,Rural,htn_diagnosed,16.8,15.5,18.1,Proportion,"16.8 (15.5, 18.1)",13515,sex,Male,Jammu & Kashmir,North
1,Urban,htn_screened,83.6,80,87.2,Proportion,"83.6 (80, 87.2)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_diagnosed,28.4,25,31.9,Proportion,"28.4 (25, 31.9)",2984,sex,Female,Jammu & Kashmir,North
1,Urban,htn_screened,74.9,70.7,79.2,Proportion,"74.9 (70.7, 79.2)",3056,sex,Male,Jammu & Kashmir,North
1,Urban,htn_diagnosed,21,18.1,23.8,Proportion,"21 (18.1, 23.8)",3056,sex,Male,Jammu & Kashmir,North
2,Rural,htn_screened,84.3,82.9,85.8,Proportion,"84.3 (82.9, 85.8)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_diagnosed,25.2,23.4,27,Proportion,"25.2 (23.4, 27)",7621,sex,Female,Himachal Pradesh,North
2,Rural,htn_screened,68.6,66.5,70.7,Proportion,"68.6 (66.5, 70.7)",7552,sex,Male,Himachal Pradesh,North
2,Rural,htn_diagnosed,12.9,11.8,14,Proportion,"12.9 (11.8, 14)",7552,sex,Male,Himachal Pradesh,North
2,Urban,htn_screened,90.2,87.1,93.4,Proportion,"90.2 (87.1, 93.4)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_diagnosed,28.8,25,32.7,Proportion,"28.8 (25, 32.7)",644,sex,Female,Himachal Pradesh,North
2,Urban,htn_screened,75.2,69.7,80.8,Proportion,"75.2 (69.7, 80.8)",679,sex,Male,Himachal Pradesh,North
2,Urban,htn_diagnosed,16.9,11.8,22,Proportion,"16.9 (11.8, 22)",679,sex,Male,Himachal Pradesh,North
3,Rural,htn_screened,87.9,86.7,89.1,Proportion,"87.9 (86.7, 89.1)",13045,sex,Female,Punjab,North
3,Rural,htn_diagnosed,33.9,32,35.8,Proportion,"33.9 (32, 35.8)",13045,sex,Female,Punjab,North
3,Rural,htn_screened,74.6,72.9,76.2,Proportion,"74.6 (72.9, 76.2)",13257,sex,Male,Punjab,North
3,Rural,htn_diagnosed,17.3,16.1,18.6,Proportion,"17.3 (16.1, 18.6)",13257,sex,Male,Punjab,North
3,Urban,htn_screened,90.1,88.5,91.7,Proportion,"90.1 (88.5, 91.7)",5633,sex,Female,Punjab,North
3,Urban,htn_diagnosed,32,29.3,34.6,Proportion,"32 (29.3, 34.6)",5633,sex,Female,Punjab,North
3,Urban,htn_screened,77.7,75.2,80.2,Proportion,"77.7 (75.2, 80.2)",5767,sex,Male,Punjab,North
3,Urban,htn_diagnosed,18.1,16.3,19.8,Proportion,"18.1 (16.3, 19.8)",5767,sex,Male,Punjab,North
4,Rural,htn_screened,94.8,94.8,94.8,Proportion,"94.8 (94.8, 94.8)",18,sex,Female,Chandigarh,North
4,Rural,htn_diagnosed,20.5,20.5,20.5,Proportion,"20.5 (20.5, 20.5)",18,sex,Female,Chandigarh,North
4,Rural,htn_screened,89.1,89.1,89.1,Proportion,"89.1 (89.1, 89.1)",18,sex,Male,Chandigarh,North
4,Rural,htn_diagnosed,5.6,5.6,5.6,Proportion,"5.6 (5.6, 5.6)",18,sex,Male,Chandigarh,North
4,Urban,htn_screened,90.9,86.4,95.5,Proportion,"90.9 (86.4, 95.5)",457,sex,Female,Chandigarh,North
4,Urban,htn_diagnosed,29.3,22.3,36.3,Proportion,"29.3 (22.3, 36.3)",457,sex,Female,Chandigarh,North
4,Urban,htn_screened,77.6,71.2,83.9,Proportion,"77.6 (71.2, 83.9)",403,sex,Male,Chandigarh,North
4,Urban,htn_diagnosed,14,9.3,18.6,Proportion,"14 (9.3, 18.6)",403,sex,Male,Chandigarh,North
5,Rural,htn_screened,74.8,73,76.7,Proportion,"74.8 (73, 76.7)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_diagnosed,17.4,15.8,19,Proportion,"17.4 (15.8, 19)",8496,sex,Female,Uttarakhand,Central
5,Rural,htn_screened,62.8,60.5,65.1,Proportion,"62.8 (60.5, 65.1)",7175,sex,Male,Uttarakhand,Central
5,Rural,htn_diagnosed,12.1,11,13.3,Proportion,"12.1 (11, 13.3)",7175,sex,Male,Uttarakhand,Central
5,Urban,htn_screened,86.5,83.7,89.2,Proportion,"86.5 (83.7, 89.2)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_diagnosed,26,22.8,29.1,Proportion,"26 (22.8, 29.1)",1832,sex,Female,Uttarakhand,Central
5,Urban,htn_screened,72.2,68.5,75.8,Proportion,"72.2 (68.5, 75.8)",1681,sex,Male,Uttarakhand,Central
5,Urban,htn_diagnosed,16.8,14.1,19.5,Proportion,"16.8 (14.1, 19.5)",1681,sex,Male,Uttarakhand,Central
6,Rural,htn_screened,82.8,81.6,84,Proportion,"82.8 (81.6, 84)",11339,sex,Female,Haryana,North
6,Rural,htn_diagnosed,25.3,23.6,27,Proportion,"25.3 (23.6, 27)",11339,sex,Female,Haryana,North
6,Rural,htn_screened,63.5,61.9,65,Proportion,"63.5 (61.9, 65)",11642,sex,Male,Haryana,North
6,Rural,htn_diagnosed,12.1,11.1,13,Proportion,"12.1 (11.1, 13)",11642,sex,Male,Haryana,North
6,Urban,htn_screened,87.9,86.5,89.3,Proportion,"87.9 (86.5, 89.3)",5089,sex,Female,Haryana,North
6,Urban,htn_diagnosed,27.9,25.5,30.4,Proportion,"27.9 (25.5, 30.4)",5089,sex,Female,Haryana,North
6,Urban,htn_screened,69.3,67.1,71.5,Proportion,"69.3 (67.1, 71.5)",5352,sex,Male,Haryana,North
6,Urban,htn_diagnosed,14.3,12.7,15.8,Proportion,"14.3 (12.7, 15.8)",5352,sex,Male,Haryana,North
7,Rural,htn_screened,90.8,87.2,94.3,Proportion,"90.8 (87.2, 94.3)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_diagnosed,31.7,15,48.5,Proportion,"31.7 (15, 48.5)",255,sex,Female,Nct Of Delhi,North
7,Rural,htn_screened,79.6,70.3,89,Proportion,"79.6 (70.3, 89)",294,sex,Male,Nct Of Delhi,North
7,Rural,htn_diagnosed,19.4,13.5,25.3,Proportion,"19.4 (13.5, 25.3)",294,sex,Male,Nct Of Delhi,North
7,Urban,htn_screened,88.1,86.9,89.4,Proportion,"88.1 (86.9, 89.4)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_diagnosed,23.1,21.6,24.6,Proportion,"23.1 (21.6, 24.6)",7092,sex,Female,Nct Of Delhi,North
7,Urban,htn_screened,75,73.2,76.7,Proportion,"75 (73.2, 76.7)",7384,sex,Male,Nct Of Delhi,North
7,Urban,htn_diagnosed,13.4,12.4,14.4,Proportion,"13.4 (12.4, 14.4)",7384,sex,Male,Nct Of Delhi,North
8,Rural,htn_screened,63.2,61.6,64.8,Proportion,"63.2 (61.6, 64.8)",21819,sex,Female,Rajasthan,North
8,Rural,htn_diagnosed,14.9,13.8,16,Proportion,"14.9 (13.8, 16)",21819,sex,Female,Rajasthan,North
8,Rural,htn_screened,45.5,43.8,47.1,Proportion,"45.5 (43.8, 47.1)",22810,sex,Male,Rajasthan,North
8,Rural,htn_diagnosed,8.5,7.7,9.3,Proportion,"8.5 (7.7, 9.3)",22810,sex,Male,Rajasthan,North
8,Urban,htn_screened,74.6,71.9,77.4,Proportion,"74.6 (71.9, 77.4)",6454,sex,Female,Rajasthan,North
8,Urban,htn_diagnosed,21.5,19,24,Proportion,"21.5 (19, 24)",6454,sex,Female,Rajasthan,North
8,Urban,htn_screened,59.6,56.6,62.6,Proportion,"59.6 (56.6, 62.6)",7040,sex,Male,Rajasthan,North
8,Urban,htn_diagnosed,14,12,16.1,Proportion,"14 (12, 16.1)",7040,sex,Male,Rajasthan,North
9,Rural,htn_screened,69.2,68.2,70.1,Proportion,"69.2 (68.2, 70.1)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_diagnosed,20.4,19.5,21.4,Proportion,"20.4 (19.5, 21.4)",48238,sex,Female,Uttar Pradesh,Central
9,Rural,htn_screened,54.9,53.9,55.9,Proportion,"54.9 (53.9, 55.9)",47312,sex,Male,Uttar Pradesh,Central
9,Rural,htn_diagnosed,11.5,10.8,12.2,Proportion,"11.5 (10.8, 12.2)",47312,sex,Male,Uttar Pradesh,Central
9,Urban,htn_screened,78,76,80,Proportion,"78 (76, 80)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_diagnosed,20.8,19.1,22.6,Proportion,"20.8 (19.1, 22.6)",12242,sex,Female,Uttar Pradesh,Central
9,Urban,htn_screened,63.9,62,65.8,Proportion,"63.9 (62, 65.8)",12730,sex,Male,Uttar Pradesh,Central
9,Urban,htn_diagnosed,12.3,11.1,13.4,Proportion,"12.3 (11.1, 13.4)",12730,sex,Male,Uttar Pradesh,Central
10,Rural,htn_screened,73,71.9,74.1,Proportion,"73 (71.9, 74.1)",21468,sex,Female,Bihar,East
10,Rural,htn_diagnosed,28.9,27.3,30.4,Proportion,"28.9 (27.3, 30.4)",21468,sex,Female,Bihar,East
10,Rural,htn_screened,55.6,54.3,56.9,Proportion,"55.6 (54.3, 56.9)",19037,sex,Male,Bihar,East
10,Rural,htn_diagnosed,18.1,16.9,19.3,Proportion,"18.1 (16.9, 19.3)",19037,sex,Male,Bihar,East
10,Urban,htn_screened,81.6,78.9,84.4,Proportion,"81.6 (78.9, 84.4)",2664,sex,Female,Bihar,East
